elemento,grupo,perfil,rol_critico,combo,extremo,material,Fy_kg_cm2,E_kg_cm2,A_cm2,Ix_cm4,Iy_cm4,rx_cm,ry_cm,J_cm4,b_ext_mm,b_flat_mm,t_mm,lambda_pared,lambda_p,lambda_r,clasificacion_local,tipo_elemento_local,Kx,Ky,L_m,KL_rx,KL_ry,Fe_x_MPa,Fe_y_MPa,Fcr_x_MPa,Fcr_y_MPa,Ae_cm2,Q_local,Pn_fluencia_N,Pn_pandeo_x_N,Pn_pandeo_y_N,Pn_control_N,PR_N,estado_limite_axial,S_cm3,Z_cm3,Mn_x_Nm,Mn_y_Nm,MRx_Nm,MRy_Nm,estado_limite_flexion,Vy_max_N,Vz_max_N,VRy_N,VRz_N,Cv_cortante,Pu_N,Mux_Nm,Muy_Nm,M_resultante_Nm,ratio_axial,ratio_mx,ratio_my,ratio_flexion,interaccion_pm,ecuacion_interaccion,utilizacion_cortante_y,utilizacion_cortante_z,utilizacion_control,limite_esbeltez,cumple_esbeltez,p_delta_global,p_delta_local,requisitos_sismicos,dictamen
101,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.2,46.85212298682284,46.85212298682284,899.3472877879295,899.3472877879295,273.77922968434274,273.77922968434274,57.87,1.0,1836524.7044999998,1584360.4021832913,1584360.4021832913,1584360.4021832913,1425924.3619649622,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,103.41001139522002,1860.8698958656737,542971.527876,542971.527876,1.0,350091.9293126838,3501.653875705549,110.82041347684758,3503.4070601754047,0.2455192846486245,0.03384846416189445,0.0010712368860904592,0.03491970104798491,0.2765590189135,Pu/PR >= 0.20: Pu/PR + 8/9(Mux/MRx + Muy/MRy),0.00019045199625796229,0.0034271960873253115,0.2765590189135,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
108,Columna_1,ORC 178 x 9.5,interaccion,GRAV_DISEÑO,J,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.2,46.85212298682284,46.85212298682284,899.3472877879295,899.3472877879295,273.77922968434274,273.77922968434274,57.87,1.0,1836524.7044999998,1584360.4021832913,1584360.4021832913,1584360.4021832913,1425924.3619649622,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,1803.1183629225588,2198.357667210162,542971.527876,542971.527876,1.0,340491.7571878909,294.62236334448494,3874.065798984518,3885.252649679843,0.23878668902092678,0.002847944103255802,0.03744835498092364,0.04029629908417944,0.2746056215401974,Pu/PR >= 0.20: Pu/PR + 8/9(Mux/MRx + Muy/MRy),0.003320834095990282,0.004048753119357314,0.2746056215401974,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
210,Columna_2,ORC 254 x 15.9,interaccion,GRAV_DISEÑO,I,A500 Gr B,3235.0,2039696.5324550178,135.48,12653.4,12653.4,9.65,9.65,20728.3,254.0,210.16,14.8,14.2,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.2,33.160621761658035,33.160621761658035,1795.3149550585645,1795.3149550585645,294.7212981613243,294.7212981613243,135.48,1.0,4299505.217999999,3992884.147489621,3992884.147489621,3992884.147489621,3593595.732740659,pandeo_x,996.2999999999998,1199.5,380665.52325,380665.52325,342598.97092500003,342598.97092500003,fluencia_plastica,17664.465490260565,826.7859257635878,1288434.8993760003,1288434.8993760003,1.0,743751.6000549172,744.4642870088612,24728.85785432202,24740.061395515888,0.2069658513000555,0.002172990435431972,0.07218018719541201,0.07435317763084398,0.27305756474969456,Pu/PR >= 0.20: Pu/PR + 8/9(Mux/MRx + Muy/MRy),0.013710017866494933,0.0006416978662748168,0.27305756474969456,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
116,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.2,46.85212298682284,46.85212298682284,899.3472877879295,899.3472877879295,273.77922968434274,273.77922968434274,57.87,1.0,1836524.7044999998,1584360.4021832913,1584360.4021832913,1584360.4021832913,1425924.3619649622,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,122.33943577125957,1866.6807565057868,542971.527876,542971.527876,1.0,315488.65914021904,3469.113604824015,97.92464225505756,3470.4954169017215,0.22125202959956947,0.03353391617061704,0.0009465809190717891,0.034480497089688825,0.25190136034595956,Pu/PR >= 0.20: Pu/PR + 8/9(Mux/MRx + Muy/MRy),0.00022531464264770543,0.0034378980492916125,0.25190136034595956,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
104,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.2,46.85212298682284,46.85212298682284,899.3472877879295,899.3472877879295,273.77922968434274,273.77922968434274,57.87,1.0,1836524.7044999998,1584360.4021832913,1584360.4021832913,1584360.4021832913,1425924.3619649622,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,224.23266570323509,1900.2882168297558,542971.527876,542971.527876,1.0,309162.43063344475,3543.38376775972,231.10420380701308,3550.912231897649,0.2168154488975913,0.03425184290971279,0.00223395076666413,0.036485793676376915,0.2492472654988152,Pu/PR >= 0.20: Pu/PR + 8/9(Mux/MRx + Muy/MRy),0.00041297315640175474,0.0034997934868948232,0.2492472654988152,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
205,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.2,46.85212298682284,46.85212298682284,899.3472877879295,899.3472877879295,273.77922968434274,273.77922968434274,57.87,1.0,1836524.7044999998,1584360.4021832913,1584360.4021832913,1584360.4021832913,1425924.3619649622,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,394.89778664823797,2770.8221441644914,542971.527876,542971.527876,1.0,289650.1298207172,4616.609025936413,709.7203630760296,4670.843809433401,0.20313148266964984,0.044626091187382484,0.006860456552035805,0.05148654773941829,0.2488973028824661,Pu/PR >= 0.20: Pu/PR + 8/9(Mux/MRx + Muy/MRy),0.0007272900444577674,0.005103070790844989,0.2488973028824661,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
213,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.2,46.85212298682284,46.85212298682284,899.3472877879295,899.3472877879295,273.77922968434274,273.77922968434274,57.87,1.0,1836524.7044999998,1584360.4021832913,1584360.4021832913,1584360.4021832913,1425924.3619649622,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,653.227336497529,1662.1448993881488,542971.527876,542971.527876,1.0,306192.0651357383,2899.5254760606167,823.2859989576937,3014.1413076371045,0.21473233314689805,0.028028036935307487,0.007958229916454562,0.03598626685176205,0.24672012590401987,Pu/PR >= 0.20: Pu/PR + 8/9(Mux/MRx + Muy/MRy),0.001203060018732158,0.0030612008439745253,0.24672012590401987,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
209,Columna_1,ORC 178 x 9.5,interaccion,GRAV_DISEÑO,I,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.2,46.85212298682284,46.85212298682284,899.3472877879295,899.3472877879295,273.77922968434274,273.77922968434274,57.87,1.0,1836524.7044999998,1584360.4021832913,1584360.4021832913,1584360.4021832913,1425924.3619649622,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,561.2820978373825,2610.71013289916,542971.527876,542971.527876,1.0,316978.4194981652,800.3488691857717,979.1696048069771,1264.6467599234163,0.2222967977497491,0.007736509939946266,0.009465066637988956,0.017201576577935224,0.23758708804124706,Pu/PR >= 0.20: Pu/PR + 8/9(Mux/MRx + Muy/MRy),0.0010337228915722522,0.004808189746360651,0.23758708804124706,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
201,Columna_1,ORC 178 x 9.5,interaccion,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,57.87,2705.5,2705.5,6.83,6.83,4370.4,178.0,152.19000000000003,8.9,17.1,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.2,46.85212298682284,46.85212298682284,899.3472877879295,899.3472877879295,273.77922968434274,273.77922968434274,57.87,1.0,1836524.7044999998,1584360.4021832913,1584360.4021832913,1584360.4021832913,1425924.3619649622,pandeo_x,304.79999999999995,362.2,114945.4377,114945.4377,103450.89392999999,103450.89392999999,fluencia_plastica,579.8849285211077,1638.418181531593,542971.527876,542971.527876,1.0,290947.3492361013,2837.8407055895605,670.1008797120068,2915.8832382816463,0.20404122195876367,0.02743176591117506,0.006477477905270014,0.03390924381644507,0.23418277201782595,Pu/PR >= 0.20: Pu/PR + 8/9(Mux/MRx + Muy/MRy),0.0010679840447426511,0.0030175029396859337,0.23418277201782595,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
207,Columna_2,ORC 254 x 15.9,interaccion,GRAV_DISEÑO,I,A500 Gr B,3235.0,2039696.5324550178,135.48,12653.4,12653.4,9.65,9.65,20728.3,254.0,210.16,14.8,14.2,28.118328025378982,35.14791003172372,compacta,pared atiesada en compresion,1.0,1.0,3.2,33.160621761658035,33.160621761658035,1795.3149550585645,1795.3149550585645,294.7212981613243,294.7212981613243,135.48,1.0,4299505.217999999,3992884.147489621,3992884.147489621,3992884.147489621,3593595.732740659,pandeo_x,996.2999999999998,1199.5,380665.52325,380665.52325,342598.97092500003,342598.97092500003,fluencia_plastica,13476.411329296694,13050.387591692986,1288434.8993760003,1288434.8993760003,1.0,585223.958342545,21307.912722131412,15104.50461027772,26118.445667686094,0.16285191820845787,0.062194911632691474,0.044088003444658096,0.10628291507734958,0.1877088741815785,Pu/PR < 0.20: Pu/(2PR) + Mux/MRx + Muy/MRy,0.01045952056702549,0.010128868441869587,0.1877088741815785,200.0,True,Incluido en columnas mediante transformacion PDelta del modelo OpenSees.,No se amplifica adicionalmente; revisar si se requiere metodo B1/B2 especifico.,"Continuidad de columna y compatibilidad de nudos se verifican en constructibilidad; placas, diafragmas o rigidizadores requieren revision de conexion.",Cumple
