elemento,tipo,grupo,perfil,longitud_m,P_max_N,P_combo,P_extremo,Vy_max_N,Vy_combo,Vy_extremo,Vz_max_N,Vz_combo,Vz_extremo,V_resultante_max_N,V_resultante_combo,V_resultante_extremo,T_max_Nm,T_combo,T_extremo,My_max_Nm,My_combo,My_extremo,Mz_max_Nm,Mz_combo,Mz_extremo,M_resultante_max_Nm,M_resultante_combo,M_resultante_extremo
218,VIGA,Viga_1,IR 457 x 59.5,6.2,0.0,,,9.082497427739496e-15,SISMO_DOWN_1,I,4641.47256223507,SISMO_DOWN_1,I,4641.47256223507,SISMO_DOWN_1,I,1.915547449944617,SISMO_DOWN_1,I,10785.89063639392,SISMO_DOWN_1,I,2.8155742025992443e-14,SISMO_DOWN_1,I,10785.89063639392,SISMO_DOWN_1,I
219,VIGA,Viga_1,IR 457 x 59.5,5.300000000000001,0.0,,,4.5857325517579215e-14,SISMO_DOWN_1,I,6313.970909399278,SISMO_DOWN_1,J,6313.970909399278,SISMO_DOWN_1,J,1.7985571224030032,SISMO_DOWN_1,I,12839.283169722326,SISMO_UP_1,I,1.2152191262158494e-13,SISMO_DOWN_1,I,12839.283169722326,SISMO_UP_1,I
220,VIGA,Viga_1,IR 457 x 59.5,6.2,0.0,,,9.082497427739496e-15,SISMO_DOWN_1,I,4991.886669039623,SISMO_DOWN_1,I,4991.886669039623,SISMO_DOWN_1,I,4.549163021292467,GRAV_DISEÑO,I,11376.591049662744,SISMO_DOWN_1,I,2.8155742025992443e-14,SISMO_DOWN_1,I,11376.591049662744,SISMO_DOWN_1,I
221,VIGA,Viga_1,IR 457 x 59.5,5.449999999999999,0.0,,,9.396263846921924e-14,SISMO_DOWN_1,I,26859.108711388635,SISMO_DOWN_1,J,26859.108711388635,SISMO_DOWN_1,J,0.6477140511659193,GRAV_DISEÑO,I,90734.17493087109,SISMO_DOWN_1,J,2.5604818982862244e-13,SISMO_DOWN_1,I,90734.17493087109,SISMO_DOWN_1,J
222,VIGA,Viga_1,IR 457 x 59.5,6.2,0.0,,,9.082497427739496e-15,SISMO_DOWN_1,I,6063.982867649228,SISMO_DOWN_1,J,6063.982867649228,SISMO_DOWN_1,J,2.750865657845913,GRAV_DISEÑO,I,15162.32782272971,SISMO_DOWN_1,J,2.8155742025992443e-14,SISMO_DOWN_1,I,15162.32782272971,SISMO_DOWN_1,J
223,VIGA,Viga_1,IR 457 x 59.5,6.2,0.0,,,9.082497427739496e-15,SISMO_DOWN_1,I,7701.410211610011,SISMO_DOWN_1,J,7701.410211610011,SISMO_DOWN_1,J,1.8116298274878146,SISMO_DOWN_1,I,22792.855270659482,SISMO_DOWN_1,J,2.8155742025992443e-14,SISMO_DOWN_1,I,22792.855270659482,SISMO_DOWN_1,J
224,VIGA,Viga_1,IR 457 x 59.5,6.32,0.0,,,8.703211984893064e-15,SISMO_DOWN_5,I,21339.910488103647,SISMO_DOWN_1,J,21339.910488103647,SISMO_DOWN_1,J,0.4099240924761927,SISMO_DOWN_5,I,66585.45452727302,SISMO_DOWN_1,I,2.7502149872262086e-14,SISMO_DOWN_5,I,66585.45452727302,SISMO_DOWN_1,I
225,VIGA,Viga_1,IR 457 x 59.5,6.1000000000000005,0.0,,,1.8368229279175443e-14,SISMO_UP_1,I,3798.5830950826644,SISMO_DOWN_1,J,3798.5830950826644,SISMO_DOWN_1,J,1.8465259917545354,SISMO_DOWN_1,I,7190.501844006135,SISMO_DOWN_1,J,5.6023099301485095e-14,SISMO_UP_1,I,7190.501844006135,SISMO_DOWN_1,J
226,VIGA,Viga_1,IR 457 x 59.5,1.5,0.0,,,1.3463711623603158e-12,SISMO_UP_1,I,91322.30722943236,GRAV_DISEÑO,I,91322.30722943236,GRAV_DISEÑO,I,20.129040541243043,GRAV_DISEÑO,I,77662.51328638087,GRAV_DISEÑO,J,1.0097783717702368e-12,SISMO_UP_1,I,77662.51328638087,GRAV_DISEÑO,J
227,VIGA,Viga_1,IR 457 x 59.5,3.8000000000000007,0.0,,,9.063299032594125e-14,SISMO_UP_1,I,31837.54295406002,GRAV_DISEÑO,J,31837.54295406002,GRAV_DISEÑO,J,7.0635143095314685,GRAV_DISEÑO,I,77632.69319501669,GRAV_DISEÑO,I,1.7220268161928843e-13,SISMO_UP_1,I,77632.69319501669,GRAV_DISEÑO,I
228,VIGA,Viga_1,IR 457 x 59.5,6.1000000000000005,0.0,,,1.8368229279175443e-14,SISMO_UP_1,I,5627.726042722373,SISMO_DOWN_1,J,5627.726042722373,SISMO_DOWN_1,J,1.0112983381035545,GRAV_DISEÑO,I,13060.402544855428,SISMO_DOWN_1,J,5.6023099301485095e-14,SISMO_UP_1,I,13060.402544855428,SISMO_DOWN_1,J
229,VIGA,Viga_1,IR 457 x 59.5,5.449999999999999,0.0,,,9.396263846921924e-14,SISMO_DOWN_1,I,23368.643555371964,SISMO_DOWN_1,I,23368.643555371964,SISMO_DOWN_1,I,1.5271023656035378,GRAV_DISEÑO,I,69234.24236024354,SISMO_UP_1,J,2.5604818982862244e-13,SISMO_DOWN_1,I,69234.24236024354,SISMO_UP_1,J
230,VIGA,Viga_1,IR 457 x 59.5,6.32,0.0,,,8.703211984893064e-15,SISMO_DOWN_5,I,16993.45520554644,SISMO_DOWN_1,J,16993.45520554644,SISMO_DOWN_1,J,0.554111453879834,SISMO_DOWN_5,I,51103.03629890677,SISMO_DOWN_1,I,2.7502149872262086e-14,SISMO_DOWN_5,I,51103.03629890677,SISMO_DOWN_1,I
231,VIGA,Viga_1,IR 457 x 59.5,6.199999999999999,0.0,,,3.478979550630289e-14,SISMO_UP_1,I,5000.63231685504,SISMO_DOWN_1,J,5000.63231685504,SISMO_DOWN_1,J,1.811335244796393,SISMO_DOWN_1,I,12024.793269195457,SISMO_DOWN_1,J,1.0784836606953893e-13,SISMO_UP_1,I,12024.793269195457,SISMO_DOWN_1,J
232,VIGA,Viga_1,IR 457 x 59.5,1.5,0.0,,,1.3463711623603158e-12,SISMO_UP_1,I,76157.23214068632,GRAV_DISEÑO,I,76157.23214068632,GRAV_DISEÑO,I,20.53770507091265,GRAV_DISEÑO,I,66966.13603432033,GRAV_DISEÑO,J,1.0097783717702368e-12,SISMO_UP_1,I,66966.13603432033,GRAV_DISEÑO,J
233,VIGA,Viga_1,IR 457 x 59.5,3.8000000000000007,0.0,,,9.063299032594125e-14,SISMO_UP_1,I,28515.832315859236,GRAV_DISEÑO,J,28515.832315859236,GRAV_DISEÑO,J,8.541098562173879,GRAV_DISEÑO,I,66957.86655909328,GRAV_DISEÑO,I,1.7220268161928843e-13,SISMO_UP_1,I,66957.86655909328,GRAV_DISEÑO,I
234,VIGA,Viga_1,IR 457 x 59.5,6.199999999999999,0.0,,,3.478979550630289e-14,SISMO_UP_1,I,6979.603827188883,SISMO_DOWN_1,J,6979.603827188883,SISMO_DOWN_1,J,3.6073965749872454,GRAV_DISEÑO,I,17630.02557732074,SISMO_DOWN_1,J,1.0784836606953893e-13,SISMO_UP_1,I,17630.02557732074,SISMO_DOWN_1,J
235,VIGA,Viga_1,IR 457 x 59.5,5.449999999999999,0.0,,,9.396263846921924e-14,SISMO_DOWN_1,I,19904.594959631184,SISMO_DOWN_1,I,19904.594959631184,SISMO_DOWN_1,I,0.1933895723546475,SISMO_DOWN_5,I,56644.233304486195,SISMO_DOWN_1,J,2.5604818982862244e-13,SISMO_DOWN_1,I,56644.233304486195,SISMO_DOWN_1,J
236,VIGA,Viga_1,IR 457 x 59.5,6.199999999999999,0.0,,,3.478979550630289e-14,SISMO_UP_1,I,6709.877597362589,SISMO_DOWN_1,J,6709.877597362589,SISMO_DOWN_1,J,2.4203176356158873,GRAV_DISEÑO,I,16638.446282286935,SISMO_DOWN_1,J,1.0784836606953893e-13,SISMO_UP_1,I,16638.446282286935,SISMO_DOWN_1,J
237,VIGA,Viga_1,IR 457 x 59.5,6.199999999999999,0.0,,,3.478979550630289e-14,SISMO_UP_1,I,5770.728756837506,SISMO_DOWN_1,J,5770.728756837506,SISMO_DOWN_1,J,1.8868788597273982,SISMO_DOWN_1,I,12976.02910328909,SISMO_DOWN_1,J,1.0784836606953893e-13,SISMO_UP_1,I,12976.02910328909,SISMO_DOWN_1,J
238,VIGA,Viga_1,IR 457 x 59.5,6.32,0.0,,,8.703211984893064e-15,SISMO_DOWN_5,I,12011.46499776569,SISMO_DOWN_1,I,12011.46499776569,SISMO_DOWN_1,I,0.9051215353681877,SISMO_DOWN_1,I,42174.95413943546,SISMO_DOWN_1,I,2.7502149872262086e-14,SISMO_DOWN_5,I,42174.95413943546,SISMO_DOWN_1,I
239,VIGA,Viga_1,IR 457 x 59.5,5.300000000000001,0.0,,,4.5857325517579215e-14,SISMO_DOWN_1,I,3850.78384663822,SISMO_DOWN_1,I,3850.78384663822,SISMO_DOWN_1,I,1.8546567336109188,SISMO_DOWN_1,I,6822.867817537518,SISMO_DOWN_1,I,1.2152191262158494e-13,SISMO_DOWN_1,I,6822.867817537518,SISMO_DOWN_1,I
240,VIGA,Viga_1,IR 457 x 59.5,5.449999999999999,0.0,,,9.396263846921924e-14,SISMO_DOWN_1,I,13739.967813119853,SISMO_DOWN_1,J,13739.967813119853,SISMO_DOWN_1,J,0.6320004144069254,SISMO_DOWN_5,I,43944.61614917191,SISMO_DOWN_1,J,2.5604818982862244e-13,SISMO_DOWN_1,I,43944.61614917191,SISMO_DOWN_1,J
241,VIGA,Viga_1,IR 457 x 59.5,1.5,0.0,,,3.897380748283018e-13,SISMO_UP_1,I,25431.85764599231,GRAV_DISEÑO,I,25431.85764599231,GRAV_DISEÑO,I,29.820091364154084,GRAV_DISEÑO,I,37266.93997663775,GRAV_DISEÑO,J,2.923035561212264e-13,SISMO_UP_1,I,37266.93997663775,GRAV_DISEÑO,J
242,VIGA,Viga_1,IR 457 x 59.5,4.6000000000000005,0.0,,,3.0614578703300986e-14,SISMO_DOWN_1,I,9853.675606545497,GRAV_DISEÑO,J,9853.675606545497,GRAV_DISEÑO,J,8.269475227003142,GRAV_DISEÑO,I,37269.68795647621,GRAV_DISEÑO,I,7.04135310175923e-14,SISMO_DOWN_1,I,37269.68795647621,GRAV_DISEÑO,I
243,VIGA,Viga_1,IR 457 x 59.5,3.799999999999999,0.0,,,5.372902448788958e-14,GRAV_DISEÑO,I,4621.877834962118,GRAV_DISEÑO,J,4621.877834962118,GRAV_DISEÑO,J,3.3150477876145388,SISMO_DOWN_1,I,12046.4849362649,GRAV_DISEÑO,J,1.0208514652699017e-13,GRAV_DISEÑO,I,12046.4849362649,GRAV_DISEÑO,J
244,VIGA,Viga_1,IR 457 x 59.5,1.5,4.276542569285314e-10,SISMO_DOWN_1,I,4.0866107422204205e-13,SISMO_DOWN_1,I,40306.4233262998,GRAV_DISEÑO,I,40306.4233262998,GRAV_DISEÑO,I,3.9785125305522047,SISMO_DOWN_1,I,59602.478756530276,GRAV_DISEÑO,I,3.0649580566653157e-13,SISMO_DOWN_1,I,59602.478756530276,GRAV_DISEÑO,I
245,VIGA,Viga_1,IR 457 x 59.5,1.5,0.0,,,3.897380748283018e-13,SISMO_UP_1,I,18770.927354662228,GRAV_DISEÑO,I,18770.927354662228,GRAV_DISEÑO,I,32.72247270852066,SISMO_DOWN_1,I,27303.491410074435,GRAV_DISEÑO,I,2.923035561212264e-13,SISMO_UP_1,I,27303.491410074435,GRAV_DISEÑO,I
246,VIGA,Viga_1,IR 457 x 59.5,5.450000000000001,0.0,,,4.991076365173111e-14,SISMO_UP_1,I,4278.481384837716,GRAV_DISEÑO,I,4278.481384837716,GRAV_DISEÑO,I,0.754315581049892,GRAV_DISEÑO,I,12050.327335518208,GRAV_DISEÑO,I,1.3600683095096732e-13,SISMO_UP_1,I,12050.327335518208,GRAV_DISEÑO,I
301,COLUMNA,Columna_1,IR 610 x 113.1,3.200000000000001,167151.7737934578,GRAV_DISEÑO,I,3299.650640495557,SISMO_DOWN_1,I,28083.076835353895,SISMO_DOWN_1,I,28276.260341313053,SISMO_DOWN_1,I,6.114999139322219,SISMO_DOWN_1,I,61270.31787071048,SISMO_DOWN_1,J,5392.230570031321,SISMO_DOWN_1,J,61507.137817478426,SISMO_DOWN_1,J
302,COLUMNA,Columna_1,IR 610 x 113.1,3.200000000000001,296936.00725054584,GRAV_DISEÑO,I,17178.546655711594,SISMO_DOWN_1,I,4192.603307834373,SISMO_DOWN_1,I,17682.770928203638,SISMO_DOWN_1,I,6.114999139322219,SISMO_DOWN_1,I,9760.255675176057,SISMO_DOWN_1,J,27493.01200304623,SISMO_DOWN_1,J,29174.103239764725,SISMO_DOWN_1,J
303,COLUMNA,Columna_1,IR 610 x 113.1,3.200000000000001,269588.4764344553,GRAV_DISEÑO,I,18380.86720539782,SISMO_DOWN_1,I,3469.6454737064505,SISMO_UP_1,I,18705.055682849703,SISMO_DOWN_1,I,6.114999139322219,SISMO_DOWN_1,I,8676.790221162079,SISMO_DOWN_1,J,29446.35375191478,SISMO_DOWN_1,J,30698.117822188375,SISMO_DOWN_1,J
304,COLUMNA,Columna_1,IR 610 x 113.1,3.200000000000001,143761.4631112173,GRAV_DISEÑO,I,3868.8949245144668,SISMO_DOWN_1,I,32130.36614097875,SISMO_DOWN_1,I,32362.459367147723,SISMO_DOWN_1,I,6.114999139322219,SISMO_DOWN_1,I,64476.56743865291,SISMO_DOWN_1,J,6223.382023310985,SISMO_DOWN_1,I,64769.88854827203,SISMO_DOWN_1,J
305,COLUMNA,Columna_1,IR 610 x 113.1,3.200000000000001,307951.9701649917,GRAV_DISEÑO,I,3779.4120793743086,SISMO_DOWN_1,I,23415.27351002917,SISMO_DOWN_1,I,23718.32602050984,SISMO_DOWN_1,I,6.114999139322219,SISMO_DOWN_1,I,48758.82785105207,SISMO_UP_1,J,6054.892839021607,SISMO_UP_1,J,49133.33919754046,SISMO_UP_1,J
306,COLUMNA,Columna_1,IR 610 x 113.1,3.200000000000001,571363.4254686238,GRAV_DISEÑO,I,19329.62510688297,SISMO_DOWN_1,I,4766.5366964026825,SISMO_DOWN_1,I,19908.648343139568,SISMO_DOWN_1,I,6.114999139322219,SISMO_DOWN_1,I,9366.575377222185,SISMO_DOWN_1,J,31059.021649592672,SISMO_DOWN_1,I,32188.923855705507,SISMO_DOWN_1,J
307,COLUMNA,Columna_1,IR 610 x 113.1,3.200000000000001,441764.89709141105,GRAV_DISEÑO,I,18447.850522195007,SISMO_DOWN_1,I,15051.90272656836,GRAV_DISEÑO,I,22881.983295064976,SISMO_DOWN_1,I,6.114999139322219,SISMO_DOWN_1,I,25498.39038292418,GRAV_DISEÑO,J,29558.329773928475,SISMO_DOWN_1,I,37896.073126008385,SISMO_DOWN_1,J
308,COLUMNA,Columna_1,IR 610 x 113.1,3.200000000000001,223078.0332162852,GRAV_DISEÑO,I,4571.063993045766,SISMO_DOWN_1,I,25792.33919228474,SISMO_DOWN_1,I,26194.262483192517,SISMO_DOWN_1,I,6.114999139322219,SISMO_DOWN_1,I,52122.13999185813,SISMO_DOWN_1,J,7324.18786162635,SISMO_DOWN_1,I,52631.3223493915,SISMO_DOWN_1,J
309,COLUMNA,Columna_1,IR 610 x 113.1,3.200000000000001,310517.4385926209,GRAV_DISEÑO,I,4263.830477880028,SISMO_DOWN_1,I,19030.303942546267,SISMO_UP_1,I,19465.22230828564,SISMO_UP_1,I,6.114999139322219,SISMO_DOWN_1,I,45529.07189779436,SISMO_DOWN_1,I,6869.981561226478,SISMO_DOWN_1,J,46030.28895280817,SISMO_DOWN_1,I
310,COLUMNA,Columna_1,IR 610 x 113.1,3.200000000000001,542946.2718238848,GRAV_DISEÑO,I,15743.59344363184,SISMO_DOWN_1,I,8697.879117860386,SISMO_DOWN_1,I,17986.490365473728,SISMO_DOWN_1,I,6.114999139322219,SISMO_DOWN_1,I,14705.615515990425,SISMO_DOWN_1,J,25334.57820624931,SISMO_DOWN_1,I,29043.386679973606,SISMO_DOWN_1,J
311,COLUMNA,Columna_1,IR 610 x 113.1,3.200000000000001,287570.83902437566,GRAV_DISEÑO,I,15034.060884802213,SISMO_DOWN_1,I,4051.9160901818627,SISMO_DOWN_1,I,15570.517354597263,SISMO_DOWN_1,I,6.114999139322219,SISMO_DOWN_1,I,6942.210052028453,SISMO_DOWN_1,I,24077.10488126822,SISMO_DOWN_1,I,25057.95801477197,SISMO_DOWN_1,I
312,COLUMNA,Columna_1,IR 610 x 113.1,3.200000000000001,137676.96571644922,GRAV_DISEÑO,I,3321.6517679228373,SISMO_DOWN_1,I,21002.496426569975,SISMO_DOWN_1,I,21263.542193515863,SISMO_DOWN_1,I,6.114999139322219,SISMO_DOWN_1,I,47211.26090195732,SISMO_DOWN_1,I,5353.1462482214,SISMO_DOWN_1,J,47505.17625864632,SISMO_DOWN_1,I
313,COLUMNA,Columna_1,IR 610 x 113.1,3.200000000000001,170195.7498259094,GRAV_DISEÑO,I,3732.657315060176,SISMO_DOWN_1,I,17142.130209703795,SISMO_DOWN_1,I,17543.81254910436,SISMO_DOWN_1,I,6.114999139322219,SISMO_DOWN_1,I,48229.812723073395,SISMO_DOWN_1,I,6068.9593049263085,SISMO_DOWN_1,J,48586.40420564871,SISMO_DOWN_1,I
314,COLUMNA,Columna_1,IR 610 x 113.1,3.200000000000001,300162.6845691506,GRAV_DISEÑO,I,9203.19581765699,SISMO_DOWN_1,I,5742.276696975353,SISMO_DOWN_1,I,10847.698139364189,SISMO_DOWN_1,I,6.114999139322219,SISMO_DOWN_1,I,9827.928566849429,SISMO_DOWN_1,J,14735.192002316113,SISMO_DOWN_1,J,17711.975137183763,SISMO_DOWN_1,J
315,COLUMNA,Columna_1,IR 610 x 113.1,3.200000000000001,277438.888965765,GRAV_DISEÑO,I,9039.44307316268,SISMO_DOWN_1,I,5209.693020862748,SISMO_DOWN_1,I,10433.236911168786,SISMO_DOWN_1,I,6.114999139322219,SISMO_DOWN_1,I,8824.455167359834,SISMO_DOWN_1,I,14485.190571775085,SISMO_DOWN_1,J,16923.848068363583,SISMO_DOWN_1,I
316,COLUMNA,Columna_1,IR 610 x 113.1,3.200000000000001,148802.59830085654,GRAV_DISEÑO,I,4060.6871093180216,SISMO_DOWN_1,I,17900.75053858151,SISMO_DOWN_1,I,18355.545473897193,SISMO_DOWN_1,I,6.114999139322219,SISMO_DOWN_1,I,47662.97435076673,SISMO_DOWN_1,I,6511.999703109887,SISMO_DOWN_1,J,48101.75899217261,SISMO_DOWN_1,I
317,VIGA,Viga_1,IR 457 x 59.5,6.32,0.0,,,1.0414587466014473e-14,SISMO_DOWN_5,I,18804.011164442847,SISMO_DOWN_1,I,18804.011164442847,SISMO_DOWN_1,I,0.3498336775099894,SISMO_UP_1,I,69837.32303491382,SISMO_DOWN_1,I,3.2910096392605745e-14,SISMO_DOWN_5,I,69837.32303491382,SISMO_DOWN_1,I
318,VIGA,Viga_1,IR 457 x 59.5,6.2,0.0,,,3.3319724155178024e-14,SISMO_DOWN_1,I,4304.85314172872,SISMO_DOWN_1,I,4304.85314172872,SISMO_DOWN_1,I,1.6789341929391364,SISMO_DOWN_1,I,9528.872630990983,SISMO_DOWN_1,I,1.0329114488105186e-13,SISMO_DOWN_1,I,9528.872630990983,SISMO_DOWN_1,I
319,VIGA,Viga_1,IR 457 x 59.5,5.300000000000001,0.0,,,7.11067227515874e-14,SISMO_UP_1,I,6338.2487540798775,SISMO_DOWN_1,J,6338.2487540798775,SISMO_DOWN_1,J,1.5858568399531485,SISMO_DOWN_1,I,12352.550661655032,SISMO_UP_1,I,1.884328152917066e-13,SISMO_UP_1,I,12352.550661655032,SISMO_UP_1,I
320,VIGA,Viga_1,IR 457 x 59.5,6.2,0.0,,,3.3319724155178024e-14,SISMO_DOWN_1,I,4655.461911828164,SISMO_DOWN_1,I,4655.461911828164,SISMO_DOWN_1,I,4.099697578958416,GRAV_DISEÑO,I,10296.514873613474,SISMO_DOWN_1,I,1.0329114488105186e-13,SISMO_DOWN_1,I,10296.514873613474,SISMO_DOWN_1,I
321,VIGA,Viga_1,IR 457 x 59.5,5.449999999999999,0.0,,,1.1859866059263773e-13,SISMO_DOWN_1,I,25170.802743919816,SISMO_DOWN_1,J,25170.802743919816,SISMO_DOWN_1,J,0.6188188327868542,GRAV_DISEÑO,I,84758.09415141452,SISMO_DOWN_1,J,3.2318135011493773e-13,SISMO_DOWN_1,I,84758.09415141452,SISMO_DOWN_1,J
322,VIGA,Viga_1,IR 457 x 59.5,6.2,0.0,,,3.3319724155178024e-14,SISMO_DOWN_1,I,5761.710047126014,SISMO_DOWN_1,J,5761.710047126014,SISMO_DOWN_1,J,2.570371034573919,GRAV_DISEÑO,I,14082.742125382758,SISMO_DOWN_1,J,1.0329114488105186e-13,SISMO_DOWN_1,I,14082.742125382758,SISMO_DOWN_1,J
323,VIGA,Viga_1,IR 457 x 59.5,6.2,0.0,,,3.3319724155178024e-14,SISMO_DOWN_1,I,7209.3490466737485,SISMO_DOWN_1,J,7209.3490466737485,SISMO_DOWN_1,J,1.630801137810181,SISMO_DOWN_1,I,20660.477508337543,SISMO_DOWN_1,J,1.0329114488105186e-13,SISMO_DOWN_1,I,20660.477508337543,SISMO_DOWN_1,J
324,VIGA,Viga_1,IR 457 x 59.5,6.32,0.0,,,1.0414587466014473e-14,SISMO_DOWN_5,I,19534.323231765924,SISMO_DOWN_1,J,19534.323231765924,SISMO_DOWN_1,J,0.4045291156642874,SISMO_DOWN_5,I,60840.14496845719,SISMO_DOWN_1,I,3.2910096392605745e-14,SISMO_DOWN_5,I,60840.14496845719,SISMO_DOWN_1,I
325,VIGA,Viga_1,IR 457 x 59.5,6.1000000000000005,0.0,,,1.3184228902754907e-13,SISMO_DOWN_1,I,3618.3097150002377,SISMO_DOWN_1,J,3618.3097150002377,SISMO_DOWN_1,J,1.6483983780174167,SISMO_DOWN_1,I,6461.886996684547,SISMO_DOWN_1,J,4.0211898153402464e-13,SISMO_DOWN_1,I,6461.886996684547,SISMO_DOWN_1,J
326,VIGA,Viga_1,IR 457 x 59.5,1.5,0.0,,,1.1549735496621087e-12,SISMO_DOWN_1,I,91619.67914703932,GRAV_DISEÑO,I,91619.67914703932,GRAV_DISEÑO,I,19.601912015710315,GRAV_DISEÑO,I,76469.40710851956,GRAV_DISEÑO,J,8.662301622465817e-13,SISMO_DOWN_1,I,76469.40710851956,GRAV_DISEÑO,J
327,VIGA,Viga_1,IR 457 x 59.5,3.8000000000000007,0.0,,,1.2536772380507553e-13,GRAV_DISEÑO,I,31722.714471475538,GRAV_DISEÑO,J,31722.714471475538,GRAV_DISEÑO,J,6.8856581331965865,GRAV_DISEÑO,I,76440.61171486966,GRAV_DISEÑO,I,2.3819867522964357e-13,GRAV_DISEÑO,I,76440.61171486966,GRAV_DISEÑO,I
328,VIGA,Viga_1,IR 457 x 59.5,6.1000000000000005,0.0,,,1.3184228902754907e-13,SISMO_DOWN_1,I,5518.764905938735,SISMO_DOWN_1,J,5518.764905938735,SISMO_DOWN_1,J,1.0283966476395527,GRAV_DISEÑO,I,12652.10068638096,SISMO_DOWN_1,J,4.0211898153402464e-13,SISMO_DOWN_1,I,12652.10068638096,SISMO_DOWN_1,J
329,VIGA,Viga_1,IR 457 x 59.5,5.449999999999999,0.0,,,1.1859866059263773e-13,SISMO_DOWN_1,I,21146.65781897132,SISMO_DOWN_1,I,21146.65781897132,SISMO_DOWN_1,I,1.25358504962001,GRAV_DISEÑO,I,66794.71924685352,SISMO_DOWN_1,J,3.2318135011493773e-13,SISMO_DOWN_1,I,66794.71924685352,SISMO_DOWN_1,J
330,VIGA,Viga_1,IR 457 x 59.5,6.32,0.0,,,1.0414587466014473e-14,SISMO_DOWN_5,I,15839.665226310397,SISMO_DOWN_1,J,15839.665226310397,SISMO_DOWN_1,J,0.5996603553915879,SISMO_DOWN_5,I,47952.02767654948,SISMO_DOWN_1,I,3.2910096392605745e-14,SISMO_DOWN_5,I,47952.02767654948,SISMO_DOWN_1,I
331,VIGA,Viga_1,IR 457 x 59.5,6.199999999999999,0.0,,,1.2413646987108716e-13,SISMO_DOWN_1,I,4756.426427322771,SISMO_DOWN_1,J,4756.426427322771,SISMO_DOWN_1,J,1.6418459180316989,SISMO_DOWN_1,I,11080.57912844992,SISMO_DOWN_1,J,3.848230566003702e-13,SISMO_DOWN_1,I,11080.57912844992,SISMO_DOWN_1,J
332,VIGA,Viga_1,IR 457 x 59.5,1.5,0.0,,,1.1549735496621087e-12,SISMO_DOWN_1,I,75986.21471336555,GRAV_DISEÑO,I,75986.21471336555,GRAV_DISEÑO,I,21.11409576062116,GRAV_DISEÑO,I,66246.53271160887,GRAV_DISEÑO,J,8.662301622465817e-13,SISMO_DOWN_1,I,66246.53271160887,GRAV_DISEÑO,J
333,VIGA,Viga_1,IR 457 x 59.5,3.8000000000000007,0.0,,,1.2536772380507553e-13,GRAV_DISEÑO,I,28746.766640527585,GRAV_DISEÑO,J,28746.766640527585,GRAV_DISEÑO,J,8.919192174685156,GRAV_DISEÑO,I,66238.7581171222,GRAV_DISEÑO,I,2.3819867522964357e-13,GRAV_DISEÑO,I,66238.7581171222,GRAV_DISEÑO,I
334,VIGA,Viga_1,IR 457 x 59.5,6.199999999999999,0.0,,,1.2413646987108716e-13,SISMO_DOWN_1,I,7238.257350609998,GRAV_DISEÑO,J,7238.257350609998,GRAV_DISEÑO,J,3.150066172266127,GRAV_DISEÑO,I,18411.971481818604,SISMO_DOWN_1,J,3.848230566003702e-13,SISMO_DOWN_1,I,18411.971481818604,SISMO_DOWN_1,J
335,VIGA,Viga_1,IR 457 x 59.5,5.449999999999999,0.0,,,1.1859866059263773e-13,SISMO_DOWN_1,I,18949.248203908253,SISMO_DOWN_1,I,18949.248203908253,SISMO_DOWN_1,I,0.28147037518970375,SISMO_DOWN_5,I,53855.82598762692,SISMO_DOWN_1,J,3.2318135011493773e-13,SISMO_DOWN_1,I,53855.82598762692,SISMO_DOWN_1,J
336,VIGA,Viga_1,IR 457 x 59.5,6.199999999999999,0.0,,,1.2413646987108716e-13,SISMO_DOWN_1,I,6814.575054124504,SISMO_DOWN_1,J,6814.575054124504,SISMO_DOWN_1,J,2.2956166307632127,GRAV_DISEÑO,I,16967.49033549314,SISMO_DOWN_1,J,3.848230566003702e-13,SISMO_DOWN_1,I,16967.49033549314,SISMO_DOWN_1,J
337,VIGA,Viga_1,IR 457 x 59.5,6.199999999999999,0.0,,,1.2413646987108716e-13,SISMO_DOWN_1,I,5542.9041563243445,SISMO_DOWN_1,J,5542.9041563243445,SISMO_DOWN_1,J,1.6750940390369569,SISMO_DOWN_1,I,12360.1427891178,SISMO_DOWN_1,J,3.848230566003702e-13,SISMO_DOWN_1,I,12360.1427891178,SISMO_DOWN_1,J
338,VIGA,Viga_1,IR 457 x 59.5,6.32,0.0,,,1.0414587466014473e-14,SISMO_DOWN_5,I,12725.24762800823,SISMO_DOWN_1,I,12725.24762800823,SISMO_DOWN_1,I,0.9687604673682414,SISMO_DOWN_1,I,45087.082842855794,SISMO_DOWN_1,I,3.2910096392605745e-14,SISMO_DOWN_5,I,45087.082842855794,SISMO_DOWN_1,I
339,VIGA,Viga_1,IR 457 x 59.5,5.300000000000001,0.0,,,7.11067227515874e-14,SISMO_UP_1,I,3982.467758092819,SISMO_DOWN_1,I,3982.467758092819,SISMO_DOWN_1,I,1.6710185890602007,SISMO_DOWN_1,I,6947.981758431307,SISMO_UP_1,I,1.884328152917066e-13,SISMO_UP_1,I,6947.981758431307,SISMO_UP_1,I
