elemento,grupo,perfil,combo_momento,extremo_momento,combo_cortante,extremo_cortante,eje_flexion,inciso_ntc,clasificacion_patin,clasificacion_alma,material,Fy_kg_cm2,E_kg_cm2,d_mm,h_mm,bf_mm,tf_mm,tw_mm,Ix_cm4,Iy_cm4,Sx_cm3,Zx_cm3,ry_cm,J_cm4,Cw_cm6,lambda_f,lambda_f_p,lambda_f_r,lambda_w,lambda_w_p,lambda_w_r,Lb_m,Cb,Lu_m,Lr_m,Mu_Nm,Vu_N,Mp_Nm,My_Nm,Mn_control_Nm,MR_Nm,estado_limite_control,utilizacion_flexion,Vn_N,VR_N,Cv,utilizacion_cortante,utilizacion_flexion_cortante,estado,utilizacion_control,demanda_control,Mu_modelo_Nm,Vu_modelo_N,Mu_local_Nm,Vu_local_N,local_claro_id,local_longitud_m,local_w_diseno_N_m,local_w_servicio_N_m,local_delta_mm,local_delta_adm_mm,local_deflexion_ratio,local_deflexion_estado,local_metodo,deflexion_claro_id,deflexion_ratio,deflexion_delta_mm,deflexion_adm_mm,deflexion_estado,alertas
328,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,VL-0101,GRAV_DISEÑO,VL-0101,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.32,1.0,1.6108021946441065,4.534251497266598,64757.97433370251,40986.059704875,267581.484,237582.01349999997,98609.11261654318,88748.20135488886,PLT,0.7296821044828441,501073.91451000003,450966.523059,1.0,0.09088492739296479,0.7379421745100686,Cumple,0.7379421745100686,local_gravitacional,16811.169734672545,5660.762397218979,64757.97433370251,40986.059704875,VL-0101,6.32,12970.272058504746,9717.551227452532,8.331553385714987,26.333333333333332,0.3163881032549995,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0101,0.3163881032549995,8.331553385714987,26.333333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
428,Viga_2,IR 356 x 44.6,GRAV_DISEÑO,VL-0023,GRAV_DISEÑO,VL-0023,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.32,1.0,1.6108021946441065,4.534251497266598,64757.97433370251,40986.059704875,267581.484,237582.01349999997,98609.11261654318,88748.20135488886,PLT,0.7296821044828441,501073.91451000003,450966.523059,1.0,0.09088492739296479,0.7379421745100686,Cumple,0.7379421745100686,local_gravitacional,17671.81027937612,5205.189070822282,64757.97433370251,40986.059704875,VL-0023,6.32,12970.272058504746,9717.551227452532,8.331553385714987,26.333333333333332,0.3163881032549995,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0023,0.3163881032549995,8.331553385714987,26.333333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
122,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,VL-0033,GRAV_DISEÑO,VL-0033,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.2,1.0,1.6108021946441065,4.534251497266598,61487.557089468755,39669.391670625,267581.484,237582.01349999997,101472.32187101613,91325.08968391451,PLT,0.6732821977211683,501073.91451000003,450966.523059,1.0,0.08796526935422887,0.6810200863337303,Cumple,0.6810200863337303,local_gravitacional,3218.545670736698,2060.873942576678,61487.557089468755,39669.391670625,VL-0033,6.2,12796.577958266129,9587.576050403226,7.613360761390655,25.833333333333332,0.294710739150606,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0033,0.294710739150606,7.613360761390655,25.833333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
222,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,VL-0059,GRAV_DISEÑO,VL-0059,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.2,1.0,1.6108021946441065,4.534251497266598,61487.557089468755,39669.391670625,267581.484,237582.01349999997,101472.32187101613,91325.08968391451,PLT,0.6732821977211683,501073.91451000003,450966.523059,1.0,0.08796526935422887,0.6810200863337303,Cumple,0.6810200863337303,local_gravitacional,4368.435218750561,2374.96905818157,61487.557089468755,39669.391670625,VL-0059,6.2,12796.577958266129,9587.576050403226,7.613360761390655,25.833333333333332,0.294710739150606,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0059,0.294710739150606,7.613360761390655,25.833333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
322,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,VL-0085,GRAV_DISEÑO,VL-0085,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.2,1.0,1.6108021946441065,4.534251497266598,61487.557089468755,39669.391670625,267581.484,237582.01349999997,101472.32187101613,91325.08968391451,PLT,0.6732821977211683,501073.91451000003,450966.523059,1.0,0.08796526935422887,0.6810200863337303,Cumple,0.6810200863337303,local_gravitacional,4935.690456115141,2542.4006306562887,61487.557089468755,39669.391670625,VL-0085,6.2,12796.577958266129,9587.576050403226,7.613360761390655,25.833333333333332,0.294710739150606,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0085,0.294710739150606,7.613360761390655,25.833333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
422,Viga_2,IR 356 x 44.6,GRAV_DISEÑO,VL-0007,GRAV_DISEÑO,VL-0007,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.2,1.0,1.6108021946441065,4.534251497266598,61487.557089468755,39669.391670625,267581.484,237582.01349999997,101472.32187101613,91325.08968391451,PLT,0.6732821977211683,501073.91451000003,450966.523059,1.0,0.08796526935422887,0.6810200863337303,Cumple,0.6810200863337303,local_gravitacional,4364.689768546539,2363.9009309923663,61487.557089468755,39669.391670625,VL-0007,6.2,12796.577958266129,9587.576050403226,7.613360761390655,25.833333333333332,0.294710739150606,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0007,0.294710739150606,7.613360761390655,25.833333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
139,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,VL-0035,GRAV_DISEÑO,VL-0035,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.199999999999999,1.0,1.6108021946441065,4.534251497266598,61487.557089468755,39669.39167062501,267581.484,237582.01349999997,101472.32187101616,91325.08968391454,PLT,0.673282197721168,501073.91451000003,450966.523059,1.0,0.08796526935422888,0.6810200863337301,Cumple,0.6810200863337301,local_gravitacional,2845.1893212637947,1939.360680700538,61487.557089468755,39669.39167062501,VL-0035,6.199999999999999,12796.577958266133,9587.576050403228,7.613360761390653,25.83333333333333,0.29471073915060597,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0035,0.29471073915060597,7.613360761390653,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
239,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,VL-0061,GRAV_DISEÑO,VL-0061,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.199999999999999,1.0,1.6108021946441065,4.534251497266598,61487.557089468755,39669.39167062501,267581.484,237582.01349999997,101472.32187101616,91325.08968391454,PLT,0.673282197721168,501073.91451000003,450966.523059,1.0,0.08796526935422888,0.6810200863337301,Cumple,0.6810200863337301,local_gravitacional,3634.3819324274477,2149.089940345076,61487.557089468755,39669.39167062501,VL-0061,6.199999999999999,12796.577958266133,9587.576050403228,7.613360761390653,25.83333333333333,0.29471073915060597,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0061,0.29471073915060597,7.613360761390653,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
339,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,VL-0087,GRAV_DISEÑO,VL-0087,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.199999999999999,1.0,1.6108021946441065,4.534251497266598,61487.557089468755,39669.39167062501,267581.484,237582.01349999997,101472.32187101616,91325.08968391454,PLT,0.673282197721168,501073.91451000003,450966.523059,1.0,0.08796526935422888,0.6810200863337301,Cumple,0.6810200863337301,local_gravitacional,3957.1234291396295,2242.7665330641985,61487.557089468755,39669.39167062501,VL-0087,6.199999999999999,12796.577958266133,9587.576050403228,7.613360761390653,25.83333333333333,0.29471073915060597,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0087,0.29471073915060597,7.613360761390653,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
439,Viga_2,IR 356 x 44.6,GRAV_DISEÑO,VL-0009,GRAV_DISEÑO,VL-0009,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.199999999999999,1.0,1.6108021946441065,4.534251497266598,61487.557089468755,39669.39167062501,267581.484,237582.01349999997,101472.32187101616,91325.08968391454,PLT,0.673282197721168,501073.91451000003,450966.523059,1.0,0.08796526935422888,0.6810200863337301,Cumple,0.6810200863337301,local_gravitacional,3707.2261553560343,2159.105345725349,61487.557089468755,39669.39167062501,VL-0009,6.199999999999999,12796.577958266133,9587.576050403228,7.613360761390653,25.83333333333333,0.29471073915060597,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0009,0.29471073915060597,7.613360761390653,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
129,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,VL-0038,GRAV_DISEÑO,VL-0038,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.1000000000000005,1.0,1.6108021946441065,4.534251497266598,56068.57099912502,36766.276065000005,267581.484,237582.01349999997,103981.0316883108,93582.92851947973,PLT,0.5991324687755853,501073.91451000003,450966.523059,1.0,0.08152772807969577,0.6057792392214222,Cumple,0.6057792392214222,local_gravitacional,1267.1498089945571,1825.5570998519088,56068.57099912502,36766.276065000005,VL-0038,6.1000000000000005,12054.516742622953,9032.292147540984,6.720756270850201,25.416666666666668,0.2644231975416472,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0038,0.2644231975416472,6.720756270850201,25.416666666666668,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
229,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,VL-0064,GRAV_DISEÑO,VL-0064,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.1000000000000005,1.0,1.6108021946441065,4.534251497266598,56068.57099912502,36766.276065000005,267581.484,237582.01349999997,103981.0316883108,93582.92851947973,PLT,0.5991324687755853,501073.91451000003,450966.523059,1.0,0.08152772807969577,0.6057792392214222,Cumple,0.6057792392214222,local_gravitacional,2107.2257153874734,1886.274044572335,56068.57099912502,36766.276065000005,VL-0064,6.1000000000000005,12054.516742622953,9032.292147540984,6.720756270850201,25.416666666666668,0.2644231975416472,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0064,0.2644231975416472,6.720756270850201,25.416666666666668,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
329,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,VL-0090,GRAV_DISEÑO,VL-0090,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.1000000000000005,1.0,1.6108021946441065,4.534251497266598,56068.57099912502,36766.276065000005,267581.484,237582.01349999997,103981.0316883108,93582.92851947973,PLT,0.5991324687755853,501073.91451000003,450966.523059,1.0,0.08152772807969577,0.6057792392214222,Cumple,0.6057792392214222,local_gravitacional,1521.9938538917731,1950.2542822390592,56068.57099912502,36766.276065000005,VL-0090,6.1000000000000005,12054.516742622953,9032.292147540984,6.720756270850201,25.416666666666668,0.2644231975416472,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0090,0.2644231975416472,6.720756270850201,25.416666666666668,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
429,Viga_2,IR 356 x 44.6,GRAV_DISEÑO,VL-0012,GRAV_DISEÑO,VL-0012,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.1000000000000005,1.0,1.6108021946441065,4.534251497266598,56068.57099912502,36766.276065000005,267581.484,237582.01349999997,103981.0316883108,93582.92851947973,PLT,0.5991324687755853,501073.91451000003,450966.523059,1.0,0.08152772807969577,0.6057792392214222,Cumple,0.6057792392214222,local_gravitacional,1988.9134428143482,1896.4263469659306,56068.57099912502,36766.276065000005,VL-0012,6.1000000000000005,12054.516742622953,9032.292147540984,6.720756270850201,25.416666666666668,0.2644231975416472,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0012,0.2644231975416472,6.720756270850201,25.416666666666668,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
125,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,VL-0027,GRAV_DISEÑO,VL-0027,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.2,1.0,1.6108021946441065,4.534251497266598,50885.96317396876,32829.653660625,267581.484,237582.01349999997,101472.32187101613,91325.08968391451,PLT,0.5571958741030564,501073.91451000003,450966.523059,1.0,0.07279842733765382,0.5624954851258921,Cumple,0.5624954851258921,local_gravitacional,9831.389904342848,3609.838449721039,50885.96317396876,32829.653660625,VL-0027,6.2,10590.21085826613,7936.553050403226,6.3023063657569605,25.833333333333332,0.24396024641639846,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0027,0.24396024641639846,6.3023063657569605,25.833333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
225,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,VL-0053,GRAV_DISEÑO,VL-0053,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.2,1.0,1.6108021946441065,4.534251497266598,50885.96317396876,32829.653660625,267581.484,237582.01349999997,101472.32187101613,91325.08968391451,PLT,0.5571958741030564,501073.91451000003,450966.523059,1.0,0.07279842733765382,0.5624954851258921,Cumple,0.5624954851258921,local_gravitacional,9412.728931612382,3541.6108033806067,50885.96317396876,32829.653660625,VL-0053,6.2,10590.21085826613,7936.553050403226,6.3023063657569605,25.833333333333332,0.24396024641639846,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0053,0.24396024641639846,6.3023063657569605,25.833333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
325,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,VL-0079,GRAV_DISEÑO,VL-0079,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.2,1.0,1.6108021946441065,4.534251497266598,50885.96317396876,32829.653660625,267581.484,237582.01349999997,101472.32187101613,91325.08968391451,PLT,0.5571958741030564,501073.91451000003,450966.523059,1.0,0.07279842733765382,0.5624954851258921,Cumple,0.5624954851258921,local_gravitacional,9212.63245227656,3542.3522353802464,50885.96317396876,32829.653660625,VL-0079,6.2,10590.21085826613,7936.553050403226,6.3023063657569605,25.833333333333332,0.24396024641639846,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0079,0.24396024641639846,6.3023063657569605,25.833333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
425,Viga_2,IR 356 x 44.6,GRAV_DISEÑO,VL-0001,GRAV_DISEÑO,VL-0001,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.2,1.0,1.6108021946441065,4.534251497266598,50885.96317396876,32829.653660625,267581.484,237582.01349999997,101472.32187101613,91325.08968391451,PLT,0.5571958741030564,501073.91451000003,450966.523059,1.0,0.07279842733765382,0.5624954851258921,Cumple,0.5624954851258921,local_gravitacional,15488.256227911994,4664.081046667956,50885.96317396876,32829.653660625,VL-0001,6.2,10590.21085826613,7936.553050403226,6.3023063657569605,25.833333333333332,0.24396024641639846,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0001,0.24396024641639846,6.3023063657569605,25.833333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
141,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,VL-0029,GRAV_DISEÑO,VL-0029,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.199999999999999,1.0,1.6108021946441065,4.534251497266598,46040.1708465,29703.33603,267581.484,237582.01349999997,101472.32187101616,91325.08968391454,PLT,0.5041349645081076,501073.91451000003,450966.523059,1.0,0.06586594461273106,0.5084732871678349,Cumple,0.5084732871678349,local_gravitacional,3251.784061718907,2106.127157773656,46040.1708465,29703.33603,VL-0029,6.199999999999999,9581.721300000001,7181.901000000001,5.70304767108394,25.83333333333333,0.22076313565486225,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0029,0.22076313565486225,5.70304767108394,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
241,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,VL-0055,GRAV_DISEÑO,VL-0055,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.199999999999999,1.0,1.6108021946441065,4.534251497266598,46040.1708465,29703.33603,267581.484,237582.01349999997,101472.32187101616,91325.08968391454,PLT,0.5041349645081076,501073.91451000003,450966.523059,1.0,0.06586594461273106,0.5084732871678349,Cumple,0.5084732871678349,local_gravitacional,4491.232656633917,2420.922547100724,46040.1708465,29703.33603,VL-0055,6.199999999999999,9581.721300000001,7181.901000000001,5.70304767108394,25.83333333333333,0.22076313565486225,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0055,0.22076313565486225,5.70304767108394,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
341,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,VL-0081,GRAV_DISEÑO,VL-0081,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.199999999999999,1.0,1.6108021946441065,4.534251497266598,46040.1708465,29703.33603,267581.484,237582.01349999997,101472.32187101616,91325.08968391454,PLT,0.5041349645081076,501073.91451000003,450966.523059,1.0,0.06586594461273106,0.5084732871678349,Cumple,0.5084732871678349,local_gravitacional,5304.847917732884,2646.354503902609,46040.1708465,29703.33603,VL-0081,6.199999999999999,9581.721300000001,7181.901000000001,5.70304767108394,25.83333333333333,0.22076313565486225,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0081,0.22076313565486225,5.70304767108394,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
441,Viga_2,IR 356 x 44.6,GRAV_DISEÑO,VL-0003,GRAV_DISEÑO,VL-0003,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,351.0,311.0,171.0,9.8,6.9,12113.0,816.0,688.9999999999999,776.0,3.8,16.0,238191.0,8.724489795918366,9.152285196841515,24.084961044319776,45.07246376811594,59.008154558583456,134.87578184819074,6.199999999999999,1.0,1.6108021946441065,4.534251497266598,46040.1708465,29703.33603,267581.484,237582.01349999997,101472.32187101616,91325.08968391454,PLT,0.5041349645081076,501073.91451000003,450966.523059,1.0,0.06586594461273106,0.5084732871678349,Cumple,0.5084732871678349,local_gravitacional,4232.613460889101,2352.7186443524083,46040.1708465,29703.33603,VL-0003,6.199999999999999,9581.721300000001,7181.901000000001,5.70304767108394,25.83333333333333,0.22076313565486225,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0003,0.22076313565486225,5.70304767108394,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
