combo,criterio,nodo,x_m,y_m,z_m,Rx_N,Ry_N,Rz_N,Mx_Nm,My_Nm,Mz_Nm,Fx_cimentacion_N,Fy_cimentacion_N,Fz_cimentacion_N,Mx_cimentacion_Nm,My_cimentacion_Nm,Mz_cimentacion_Nm,P_compresion_N,levantamiento_N,V_horizontal_N,M_resultante_Nm
GRAV_DISEÑO,gravedad_signada,11,11.620000000000001,12.3,0.0,-4337.826062083716,717.239005246273,532930.7138307439,-649.3448949498138,-4705.098800742032,-3.048325025293089,4337.826062083716,-717.239005246273,-532930.7138307439,649.3448949498138,4705.098800742032,3.048325025293089,532930.7138307439,0.0,4396.722271822429,4749.69509730272
GRAV_DISEÑO,gravedad_signada,15,11.620000000000001,18.5,0.0,49234.65615655516,-54.17987015158576,453376.53270296357,85.11009470321613,-383.3645342883249,-0.6427154996086298,-49234.65615655516,54.17987015158576,-453376.53270296357,-85.11009470321613,383.3645342883249,0.6427154996086298,453376.53270296357,0.0,49234.68596744113,392.6984776778421
GRAV_DISEÑO,gravedad_signada,4,17.07,0.0,0.0,-49263.92354727654,41138.65332615852,340790.66278854304,-155.6140508197004,-53.78504825145502,-0.6427154996086795,49263.92354727654,-41138.65332615852,-340790.66278854304,155.6140508197004,53.78504825145502,0.6427154996086795,340790.66278854304,0.0,64181.95198622243,164.64678626662484
GRAV_DISEÑO,gravedad_signada,8,17.07,6.2,0.0,131.01552787776592,-42283.30246607447,388628.8340087958,-1895.9129623676706,117.21323179191793,-0.6427154996086795,-131.01552787776592,42283.30246607447,-388628.8340087958,1895.9129623676706,-117.21323179191793,0.6427154996086795,388628.8340087958,0.0,42283.50544250186,1899.532811662084
GRAV_DISEÑO,gravedad_signada,12,17.07,12.3,0.0,66.08805263189713,33497.610895488084,247210.89121049433,67.09678191158682,53.15093638123616,-0.6427154996086795,-66.08805263189713,-33497.610895488084,-247210.89121049433,-67.09678191158682,-53.15093638123616,0.6427154996086795,247210.89121049433,0.0,33497.676088591914,85.59789822824656
GRAV_DISEÑO,gravedad_signada,16,17.07,18.5,0.0,-50934.47807323713,-36566.357537434546,346674.94742699875,-67.23328127112595,-49.933230670589296,-0.6427154996086795,50934.47807323713,36566.357537434546,-346674.94742699875,67.23328127112595,49.933230670589296,0.6427154996086795,346674.94742699875,0.0,62701.033166516245,83.74748733952927
GRAV_SERVICIO,gravedad_signada,1,0.0,0.0,0.0,40428.24221404937,42341.53850587592,302155.74407129106,-1.974617824122035,-29.381397706876555,-0.48215437257848315,-40428.24221404937,-42341.53850587592,-302155.74407129106,1.974617824122035,29.381397706876555,0.48215437257848315,302155.74407129106,0.0,58542.70792816486,29.4476764238028
GRAV_SERVICIO,gravedad_signada,5,0.0,6.2,0.0,-286.1074205075817,-43490.873291131,400779.96848017565,-237.57260897283572,-322.10141284990095,-0.48215437257848315,286.1074205075817,43490.873291131,-400779.96848017565,237.57260897283572,322.10141284990095,0.48215437257848315,400779.96848017565,0.0,43491.814368697946,400.2375103536177
GRAV_SERVICIO,gravedad_signada,9,0.0,12.3,0.0,-223.77433204074242,42482.28673796482,390177.3294644978,281.73553466637276,-252.19943036709873,-0.48215437257848315,223.77433204074242,-42482.28673796482,-390177.3294644978,-281.73553466637276,252.19943036709873,0.48215437257848315,390177.3294644978,0.0,42482.87609659146,378.1262542739343
GRAV_SERVICIO,gravedad_signada,13,0.0,18.5,0.0,41803.915123070976,-44139.40163858276,320274.243610251,20.374423774314224,-36.70554942128292,-0.48215437257848315,-41803.915123070976,44139.40163858276,-320274.243610251,-20.374423774314224,36.70554942128292,0.48215437257848315,320274.243610251,0.0,60793.536635312186,41.98112078605791
GRAV_SERVICIO,gravedad_signada,2,6.32,0.0,0.0,-42358.855380868255,132.48464622767972,380884.62239642243,-124.1636218914385,143.74188188033892,-0.48215437257848315,42358.855380868255,-132.48464622767972,-380884.62239642243,124.1636218914385,-143.74188188033892,0.48215437257848315,380884.62239642243,0.0,42359.062564683816,189.94297462054607
GRAV_SERVICIO,gravedad_signada,6,6.32,6.2,0.0,7469.972982074851,-38.95108175462023,780474.2074544104,117.0560261465738,7894.087929690641,-2.2868022334611413,-7469.972982074851,38.95108175462023,-780474.2074544104,-117.0560261465738,-7894.087929690641,2.2868022334611413,780474.2074544104,0.0,7470.074533744499,7894.9557538307145
GRAV_SERVICIO,gravedad_signada,10,6.32,12.3,0.0,6107.339926511333,102.43425647860151,743774.9897556609,-33.93255527634628,6455.314500332936,-2.2868022334611413,-6107.339926511333,-102.43425647860151,-743774.9897556609,33.93255527634628,-6455.314500332936,2.2868022334611413,743774.9897556609,0.0,6108.198896144409,6455.403683466763
GRAV_SERVICIO,gravedad_signada,14,6.32,18.5,0.0,-42713.845220695555,-128.635920851253,377087.26850237395,154.3464370287386,157.24382197966986,-0.48215437257848315,42713.845220695555,128.635920851253,-377087.26850237395,-154.3464370287386,-157.24382197966986,0.48215437257848315,377087.26850237395,0.0,42714.03891857652,220.3371102974723
GRAV_SERVICIO,gravedad_signada,3,11.620000000000001,0.0,0.0,34767.6518360215,-190.48896116604482,324669.54367660306,222.93993388832948,-308.5666825360867,-0.4821543725783302,-34767.6518360215,190.48896116604482,-324669.54367660306,-222.93993388832948,308.5666825360867,0.4821543725783302,324669.54367660306,0.0,34768.17366838723,380.67783189129733
