elemento_id,grupo,tipo,perfil,combo,longitud_m,area_m2,ix_m4,iy_m4,r_min_m,kl_r,pu_N,mu_Nm,muy_Nm,muz_Nm,phi_pn_N,phi_mn_Nm,phi_mny_Nm,phi_mnz_Nm,ratio_axial,ratio_flexion,ratio_my,ratio_mz,dc,estado,rama_interaccion,extremo,tipo_revision
315,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.200000000000001,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.80076481754258,4349.116777856969,7206.201627177304,7206.197412562657,7.793760843976975,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.003049046400466361,0.06973348319530209,0.06965814541379146,7.533778151062301e-05,0.07125800639553527,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
311,Columna_2,COLUMNA,ORC 254 x 15.9,SISMO_DOWN_1,3.200000000000001,0.013548,0.000126534,0.000126534,0.09664202571214388,33.11188870907426,14326.893624164079,23236.12312978228,23236.093727180894,36.96490319014459,3594376.710138658,342598.97092500003,342598.97092500003,342598.97092500003,0.0039859187780046015,0.0679309064108831,0.06782301086440688,0.00010789554647622322,0.06992386579988541,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
314,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.200000000000001,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.80076481754258,4166.166280584347,6959.224428399247,6959.220064211271,7.793760843976975,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0029207848283667754,0.06734609591454546,0.06727075813303483,7.533778151062301e-05,0.06880648832872885,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
107,Columna_2,COLUMNA,ORC 254 x 15.9,SISMO_DOWN_1,3.2,0.013548,0.000126534,0.000126534,0.09664202571214388,33.11188870907425,11199.829570748,22911.426782399558,22911.424680492953,9.81403862314933,3594376.710138658,342598.97092500003,342598.97092500003,342598.97092500003,0.003115930931545556,0.06690399173479683,0.06687534588511243,2.8645849684404824e-05,0.0684619572005696,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
403,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.1999999999999993,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.80076481754255,4072.1355505680885,6903.5282737758025,6903.5218676023405,9.404805059096,1426385.8946822716,103450.89392999999,103450.89392999999,103450.89392999999,0.002854862464463138,0.06682326667316249,0.06673235585836122,9.091081480126946e-05,0.06825069790539406,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
207,Columna_2,COLUMNA,ORC 254 x 15.9,SISMO_DOWN_1,3.2,0.013548,0.000126534,0.000126534,0.09664202571214388,33.11188870907425,13469.552543870395,22582.704556363562,22582.682113643503,31.83762129108525,3594376.710138658,342598.97092500003,342598.97092500003,342598.97092500003,0.0037473958992324955,0.066008720557089,0.065915790852119,9.292970496999821e-05,0.06788241850670526,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
302,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.200000000000001,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.80076481754258,4105.191839390183,6865.631938479788,6865.62751479904,7.793760843976975,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.002878037321243014,0.06644139083316106,0.06636605305165043,7.533778151062301e-05,0.06788040949378256,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
111,Columna_2,COLUMNA,ORC 254 x 15.9,SISMO_DOWN_1,3.2,0.013548,0.000126534,0.000126534,0.09664202571214388,33.11188870907425,10716.344218491151,21895.855885975394,21895.853686578408,9.81403862314527,3594376.710138658,342598.97092500003,342598.97092500003,342598.97092500003,0.0029814193343350908,0.06393967753626739,0.063911031686583,2.8645849684392975e-05,0.06543038720343494,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
211,Columna_2,COLUMNA,ORC 254 x 15.9,SISMO_DOWN_1,3.2,0.013548,0.000126534,0.000126534,0.09664202571214388,33.11188870907425,12615.002549914854,21074.890297535872,21074.86624913767,31.837621291076704,3594376.710138658,342598.97092500003,342598.97092500003,342598.97092500003,0.003509649535156323,0.061607610243083054,0.061514680538113084,9.292970496997327e-05,0.06336243501066122,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
415,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.1999999999999993,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.80076481754255,3744.033329308408,6388.5003961125785,6388.493473485934,9.404805059096,1426385.8946822716,103450.89392999999,103450.89392999999,103450.89392999999,0.0026248390027317214,0.06184478485873854,0.06175387404393727,9.091081480126946e-05,0.0631572043601044,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
414,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.1999999999999993,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.80076481754255,3584.39281043069,6260.584932211229,6260.577868142212,9.404805059096,1426385.8946822716,103450.89392999999,103450.89392999999,103450.89392999999,0.002512919416683601,0.060608298633396916,0.06051738781859565,9.091081480126946e-05,0.06186475834173872,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
203,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.2,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.800764817542564,3811.340157167121,6101.607271921909,6101.603579408223,6.7127135409335885,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0026720259723376615,0.05904556317398616,0.05898067525194002,6.488792204614243e-05,0.06038157616015499,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
402,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.1999999999999993,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.80076481754255,3413.9004823486544,6007.156666930191,6007.149304843824,9.404805059096,1426385.8946822716,103450.89392999999,103450.89392999999,103450.89392999999,0.0023933919250576315,0.05815855118636306,0.05806764037156179,9.091081480126946e-05,0.05935524714889188,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
215,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.2,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.800764817542564,3596.109640278733,5755.20020948924,5755.196294722005,6.712713540933306,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0025211337644920908,0.05569704416630496,0.05563215624425882,6.48879220461397e-05,0.056957611048551,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
214,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.2,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.800764817542564,3318.759994092541,5662.080581045556,5662.076601895288,6.712713540932792,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.0023266915401121504,0.05479690991623528,0.054732021994189146,6.488792204613473e-05,0.05596025568629136,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
405,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.1999999999999993,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.80076481754255,3133.5689457593608,5611.8011775667865,5611.793296815357,9.404805059096,1426385.8946822716,103450.89392999999,103450.89392999999,103450.89392999999,0.002196859179161587,0.054336873161077125,0.05424596234627586,9.091081480126946e-05,0.05543530275065792,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,j,OR biaxial simetrico: misma capacidad en ambos ejes locales
202,Columna_1,COLUMNA,ORC 178 x 9.5,SISMO_DOWN_1,3.2,0.005787,2.7055e-05,2.7055e-05,0.06837495097517142,46.800764817542564,3236.0536438017093,5525.85655294993,5525.852475705138,6.712713540932792,1426385.8946822712,103450.89392999999,103450.89392999999,103450.89392999999,0.002268708388007821,0.05348011002195572,0.053415222099909586,6.488792204613473e-05,0.05461446421595963,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,OR biaxial simetrico: misma capacidad en ambos ejes locales
