elemento_id,grupo,tipo,perfil,combo,longitud_m,area_m2,ix_m4,iy_m4,r_min_m,kl_r,pu_N,mu_Nm,phi_pn_N,phi_mn_Nm,ratio_axial,ratio_flexion,dc,estado,rama_interaccion
116,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.2,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328905,9959.173195360074,27907.763098318315,1209931.6727028694,267378.3189,0.008231186454613798,0.10437556497898347,0.10849115820629036,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
113,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.2,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328905,10009.996490395102,27845.215970768455,1209931.6727028694,267378.3189,0.008273191549762266,0.10414163753188461,0.10827823330676575,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
406,Columna_2,COLUMNA,IR 610 x 81.8,GRAV_DISEÑO,3.1999999999999993,0.01046,0.00056192,1.2110000000000001e-05,0.03402563424612186,94.04674066772836,17937.14889124584,33285.48806644242,1467024.3105305547,490528.64519999997,0.012226892739602117,0.06785635944435243,0.0739698058141535,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
410,Columna_2,COLUMNA,IR 610 x 81.8,GRAV_DISEÑO,3.1999999999999993,0.01046,0.00056192,1.2110000000000001e-05,0.03402563424612186,94.04674066772836,14983.906322300803,27850.09656480002,1467024.3105305547,490528.64519999997,0.010213809147362949,0.05677567831628851,0.061882582889969985,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
203,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.2,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328905,6123.504351187113,10970.282714464834,1209931.6727028694,267378.3189,0.0050610331883517035,0.041029066079840755,0.043559582674016606,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
206,Columna_2,COLUMNA,IR 610 x 81.8,GRAV_DISEÑO,3.2,0.01046,0.00056192,1.2110000000000001e-05,0.03402563424612186,94.04674066772839,11419.208161586716,18523.129851377376,1467024.310530554,490528.64519999997,0.0077839256511413385,0.03776156608310829,0.041653528908678954,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
215,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.2,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328905,5730.043893819312,10183.595975349535,1209931.6727028694,267378.3189,0.0047358408934109085,0.03808684270753538,0.04045476315424083,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
303,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.200000000000001,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328907,4713.806599821204,10189.261074533913,1209931.6727028692,267378.3189,0.0038959279322699444,0.03810803028627282,0.040055994252407794,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
214,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.2,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328905,5267.106812733156,10107.426155638266,1209931.6727028694,267378.3189,0.0043532266586318496,0.03780196613255865,0.039978579461874574,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
315,Columna_1,COLUMNA,IR 406 x 59.5,SISMO_DOWN_1,3.200000000000001,0.007620000000000001,0.00021561,1.203e-05,0.03973336327924323,80.53685205328907,4599.011749239477,10002.949927619737,1209931.6727028692,267378.3189,0.0038010507973278637,0.0374112230519366,0.03931174845060054,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
