claro_id,nivel_m,direccion,grupo,perfil,elementos,nodos,nodo_i,nodo_j,nodo_critico,longitud_m,delta_max_m,delta_adm_m,ratio,uz_critico_m,uz_cuerda_m,nodos_intermedios,estado,metodo
DV-0089,9.6,Y,Viga_1,IR 203 x 31.3,"319, 320","59, 119, 63",59,63,119,6.2,8.231127694474888e-05,0.025833333333333333,0.003186242978506408,-0.0015175563006870135,-0.0015998675776317623,1,Cumple,delta_nodal_local_vs_cuerda
DV-0046,3.2,X,Viga_1,IR 203 x 31.3,"144, 145","29, 107, 30",29,30,107,6.32,7.861101719329802e-05,0.026333333333333334,0.0029852285010113174,-0.0006266851744739038,-0.0007052961916672019,1,Cumple,delta_nodal_local_vs_cuerda
DV-0040,3.2,X,Viga_1,IR 203 x 31.3,"117, 118","17, 101, 18",17,18,101,6.32,7.846193960651395e-05,0.026333333333333334,0.002979567326829644,-0.0006127781009355686,-0.0006912400405420826,1,Cumple,delta_nodal_local_vs_cuerda
DV-0098,9.6,X,Viga_1,IR 203 x 31.3,"344, 345","71, 123, 72",71,72,123,6.32,7.73244950480487e-05,0.026333333333333334,0.0029363732296727356,-0.0015083136113106643,-0.001585638106358713,1,Cumple,delta_nodal_local_vs_cuerda
DV-0092,9.6,X,Viga_1,IR 203 x 31.3,"317, 318","59, 117, 60",59,60,117,6.32,7.700467848293399e-05,0.026333333333333334,0.002924228296820278,-0.0014745439119298973,-0.0015515485904128313,1,Cumple,delta_nodal_local_vs_cuerda
DV-0031,3.2,Y,Viga_1,IR 203 x 31.3,"126, 127","20, 104, 24",20,24,104,6.2,6.72751134929686e-05,0.025833333333333333,0.0026041979416633007,-0.00048023983455856086,-0.0005475149480515295,1,Cumple,delta_nodal_local_vs_cuerda
DV-0082,9.6,Y,Viga_1,IR 203 x 31.3,"326, 327","62, 120, 66",62,66,120,6.2,6.318020112726255e-05,0.025833333333333333,0.0024456852049262925,-0.0011677329545440563,-0.0012309131556713189,1,Cumple,delta_nodal_local_vs_cuerda
DV-0030,3.2,Y,Viga_1,IR 203 x 31.3,"142, 143","28, 106, 32",28,32,106,6.199999999999999,4.379964863990038e-05,0.02583333333333333,0.001695470269931628,-0.00039307286119963825,-0.00043687250983953863,1,Cumple,delta_nodal_local_vs_cuerda
DV-0084,9.6,Y,Viga_1,IR 203 x 31.3,"342, 343","70, 122, 74",70,74,122,6.199999999999999,4.311973391085764e-05,0.02583333333333333,0.0016691509900977155,-0.0009395324795819486,-0.0009826522134928062,1,Cumple,delta_nodal_local_vs_cuerda
DV-0001,12.8,Y,Viga_2,IR 203 x 31.3,425,"82, 86",82,86,86,6.2,0.0,0.025833333333333333,0.0,-0.0016563979819019606,-0.0016563979819019606,0,Cumple,delta_nodal_local_vs_cuerda
DV-0002,12.8,Y,Viga_2,IR 203 x 31.3,452,"86, 99",86,99,99,1.5,0.0,0.00625,0.0,-0.00668768676464822,-0.00668768676464822,0,Cumple,delta_nodal_local_vs_cuerda
DV-0003,12.8,Y,Viga_2,IR 203 x 31.3,441,"90, 94",90,94,94,6.199999999999999,0.0,0.02583333333333333,0.0,-0.0018064255048468609,-0.0018064255048468609,0,Cumple,delta_nodal_local_vs_cuerda
