elemento,tipo,grupo,perfil,combo,tipo_combo,metodo,tipo_valor,extremo,nodo,longitud_m,P_N,Vy_N,Vz_N,T_Nm,My_Nm,Mz_Nm,V_resultante_N,M_resultante_Nm
107,COLUMNA,Columna_2,ORC 254 x 15.9,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,7,3.2,779087.3834069711,4904.248311958337,-7450.150976502282,-3.0483250252939853,7835.097913413919,5325.041949564698,8919.439504701184,9473.374851519755
107,COLUMNA,Columna_2,ORC 254 x 15.9,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,23,3.2,-774463.2476309711,-4904.2483119583385,7450.150976502282,3.0483250252939853,16005.385211393383,10368.552648701982,8919.439504701186,19070.375974112176
108,COLUMNA,Columna_1,ORC 178 x 9.5,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,8,3.2,342466.5337318909,1803.1183629225588,-128.6986234801259,-0.6427154996086795,117.21323179191793,1895.9129623676706,1807.705497694303,1899.532811662084
108,COLUMNA,Columna_1,ORC 178 x 9.5,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,24,3.2,-340491.7571878909,-1803.1183629225588,128.6986234801259,0.6427154996086795,294.62236334448494,3874.065798984518,1807.705497694303,3885.252649679843
109,COLUMNA,Columna_1,ORC 178 x 9.5,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,9,3.2,461081.47693214467,-335.1216857225103,306.0073623369069,-0.6427154996086795,-342.5292310133435,-373.8399065142744,453.81389362368355,507.0330855094112
109,COLUMNA,Columna_1,ORC 178 x 9.5,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,25,3.2,-459106.70038814464,335.1216857225103,-306.0073623369069,0.6427154996086795,-636.6943284647585,-698.5494877977586,453.81389362368355,945.1725000240436
110,COLUMNA,Columna_2,ORC 254 x 15.9,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,10,3.2,992461.2093198819,-8156.6837944531635,-130.25673115010255,-3.0483250252925567,43.23704751936572,-8625.064361639277,8157.723784163372,8625.172733615145
110,COLUMNA,Columna_2,ORC 254 x 15.9,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,26,3.2,-987837.0735438819,8156.6837944531635,130.25673115010255,3.0483250252925567,373.58449216096244,-17476.323780610845,8157.723784163372,17480.31630885229
111,COLUMNA,Columna_2,ORC 254 x 15.9,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,11,3.2,532930.7138307439,4340.344170279316,-713.5075216921832,-3.0483250252927285,649.3448949498135,4705.098800742032,4398.599834036846,4749.69509730272
111,COLUMNA,Columna_2,ORC 254 x 15.9,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,27,3.2,-528306.5780547439,-4340.344170279318,713.5075216921832,3.0483250252927285,1633.8791744651728,9184.002544151783,4398.599834036848,9328.207967650455
112,COLUMNA,Columna_1,ORC 178 x 9.5,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,12,3.2,211942.22560644994,-37.203272339244826,-64.94279459551154,-0.6427154996086795,53.15093638123616,-67.09678191158682,74.84417173449661,85.59789822824656
112,COLUMNA,Columna_1,ORC 178 x 9.5,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,28,3.2,-209967.44906244994,37.203272339244826,64.94279459551154,0.6427154996086795,154.6660063244008,-51.953689573996634,74.84417173449661,163.1586938311618
113,COLUMNA,Columna_1,ORC 178 x 9.5,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,13,3.2,308565.00233742717,-9.021926029958554,35.716683590924426,-0.6427154996086795,-50.21059715795307,-26.000162842219176,36.83852108899397,56.54301490706133
113,COLUMNA,Columna_1,ORC 178 x 9.5,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,29,3.2,-306590.22579342715,9.021926029958554,-35.716683590924426,0.6427154996086795,-64.0827903330051,-2.870000453648194,36.83852108899397,64.14702580375673
114,COLUMNA,Columna_1,ORC 178 x 9.5,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,14,3.2,444528.23163558944,-206.71059257580194,169.04293171195178,-0.6427154996086795,-200.77539744814385,-208.3784974198884,267.0295523810254,289.365440934868
114,COLUMNA,Columna_1,ORC 178 x 9.5,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,30,3.2,-442553.4550915894,206.71059257580194,-169.04293171195178,0.6427154996086795,-340.16198403010185,-453.0953988226778,267.0295523810254,566.5735749340739
115,COLUMNA,Columna_1,ORC 178 x 9.5,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,15,3.2,394650.1901408889,348.0484996506483,57.39419190224914,-0.6427154996086771,-85.11009470321616,383.3645342883249,352.7489920229107,392.6984776778421
115,COLUMNA,Columna_1,ORC 178 x 9.5,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,31,3.2,-392675.4135968889,-348.04849965064943,-57.39419190224914,0.6427154996086771,-98.55131938398108,730.3906645937516,352.74899202291186,737.0094202098271
116,COLUMNA,Columna_1,ORC 178 x 9.5,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,16,3.2,247690.43274480375,88.73116189454839,35.45665250902089,-0.6427154996086795,-49.933230670589296,67.23328127112595,95.5530915161933,83.74748733952927
116,COLUMNA,Columna_1,ORC 178 x 9.5,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,32,3.2,-245715.65620080376,-88.73116189454839,-35.45665250902089,0.6427154996086795,-63.52805735827755,216.7064367914289,95.5530915161933,225.82624696556903
117,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,17,3.16,0.0,-3.530552798417788e-15,-476.83213884082164,0.09866813195612144,379.402737292613,-5.578273421500106e-15,476.83213884082164,379.402737292613
117,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,101,3.16,0.0,3.530552798417788e-15,-1320.524669159178,-0.09866813195612144,-1712.4369351956163,-5.578273421500106e-15,1320.524669159178,1712.4369351956163
118,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,101,3.16,0.0,2.6998344929077207e-15,-1714.1880759803635,0.09866813195612144,1712.4369351956175,4.265738498794199e-15,1714.1880759803635,1712.4369351956175
118,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,18,3.16,0.0,-2.6998344929077207e-15,-83.1687320196362,-0.09866813195612144,864.5736282623322,4.265738498794199e-15,83.1687320196362,864.5736282623322
119,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,17,3.1,0.0,-4.3159316917280617e-16,-488.2474266077031,0.23918598203507455,456.8924710830758,-6.689694122178496e-16,488.2474266077031,456.8924710830758
119,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,103,3.1,0.0,4.3159316917280617e-16,-1274.9823533922968,-0.23918598203507455,-1676.331607599196,-6.689694122178496e-16,1274.9823533922968,1676.331607599196
120,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,103,3.1,0.0,-2.589559015036837e-15,-1596.2090077296739,0.23918598203507455,1676.3316075991995,-4.0138164733070975e-15,1596.2090077296739,1676.3316075991995
120,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,21,3.1,0.0,2.589559015036837e-15,-167.02077227032612,-0.23918598203507455,538.9101573627893,-4.0138164733070975e-15,167.02077227032612,538.9101573627893
121,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,18,5.299999999999999,0.0,0.0,-1231.8943867495968,-0.31079906506542576,-210.56217334560574,0.0,1231.8943867495968,210.56217334560574
121,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,19,5.299999999999999,0.0,0.0,-1782.659753250402,0.31079906506542576,-1248.966047881527,0.0,1782.659753250402,1248.966047881527
122,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,18,6.2,0.0,-3.776440230262054e-16,-1465.5856174233215,-1.2048372195626618,675.7580464357698,-1.1706964713812368e-15,1465.5856174233215,675.7580464357698
122,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,22,6.2,0.0,3.776440230262054e-16,-2060.873942576678,1.2048372195626618,-2521.1518544111755,-1.1706964713812368e-15,2060.873942576678,2521.1518544111755
123,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,19,2.7250000000000014,0.0,2.7927685250404266e-16,42.61305214019342,0.31284543448841856,-597.3138811796707,3.805147115367583e-16,42.61305214019342,597.3138811796707
123,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,102,2.7250000000000014,0.0,-2.7927685250404266e-16,-1592.548907140194,-0.31284543448841856,-1630.5942883398586,3.805147115367583e-16,1592.548907140194,1630.5942883398586
124,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,102,2.7249999999999996,0.0,4.468429640064687e-15,-1145.9661983479093,0.3128454344884185,1630.594288339861,6.088235384588136e-15,1145.9661983479093,1630.594288339861
124,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,20,2.7249999999999996,0.0,-4.468429640064687e-15,-403.9696566520901,-0.3128454344884185,-619.6240002793072,6.088235384588136e-15,403.9696566520901,619.6240002793072
125,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,19,6.2,0.0,-3.776440230262054e-16,83.37888972103906,0.43441144445442287,-1617.5838479275928,-1.1706964713812368e-15,83.37888972103906,1617.5838479275928
125,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,23,6.2,0.0,3.776440230262054e-16,-3609.838449721039,-0.43441144445442287,-9831.389904342848,-1.1706964713812368e-15,3609.838449721039,9831.389904342848
126,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,20,3.1,0.0,-4.3159316917280617e-16,-1495.4474914194193,-0.09331458553289904,115.77215369019262,-6.689694122178496e-16,1495.4474914194193,115.77215369019262
126,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,104,3.1,0.0,4.3159316917280617e-16,-267.7822885805805,0.09331458553289904,1787.1089107100079,-6.689694122178496e-16,267.7822885805805,1787.1089107100079
127,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,104,3.1,0.0,-2.589559015036837e-15,3992.7483844947574,-0.09331458553289904,-1787.1089107100079,-4.0138164733070975e-15,3992.7483844947574,1787.1089107100079
127,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,24,3.1,0.0,2.589559015036837e-15,-5755.978164494757,0.09331458553289904,-13323.417240223738,-4.0138164733070975e-15,5755.978164494757,13323.417240223738
128,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,21,6.32,0.0,-1.0383978818875849e-16,382.08408877960187,-0.1932437717891628,-1943.8033735025097,-3.2813373067647686e-16,382.08408877960187,1943.8033735025097
128,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,22,6.32,0.0,1.0383978818875849e-16,-3976.797704779601,0.1932437717891628,-11830.263094144575,-3.2813373067647686e-16,3976.797704779601,11830.263094144575
129,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,21,6.1000000000000005,0.0,3.3439481502961573e-16,-1644.024080148091,-0.04862857534594456,677.9882585815885,1.019904185840328e-15,1644.024080148091,677.9882585815885
129,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,25,6.1000000000000005,0.0,-3.3439481502961573e-16,-1825.5570998519088,0.04862857534594456,-1231.6639686782337,1.019904185840328e-15,1825.5570998519088,1231.6639686782337
130,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,22,1.5,0.0,-1.659044142300267e-14,-75335.11443401343,18.77216551424863,63227.25660530401,-1.2442831067252003e-14,75335.11443401343,63227.25660530401
130,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,33,1.5,0.0,1.659044142300267e-14,74481.93873401344,-18.77216551424863,49135.53327071616,-1.2442831067252003e-14,74481.93873401344,49135.53327071616
131,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,33,3.799999999999999,0.0,1.1489225362190225e-15,20322.530586073834,-5.764291460776842,-49118.19726132025,2.182952818816142e-15,20322.530586073834,49118.19726132025
131,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,23,3.799999999999999,0.0,-1.1489225362190225e-15,-22483.909026073834,5.764291460776842,-32214.03800176028,2.182952818816142e-15,22483.909026073834,32214.03800176028
132,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,I,22,6.1000000000000005,0.0,3.3439481502961573e-16,-1546.1517168598593,0.2521670948645732,1237.8375432498462,1.019904185840328e-15,1546.1517168598593,1237.8375432498462
132,VIGA,Viga_1,IR 356 x 44.6,GRAV_DISEÑO,GRAVEDAD,GRAVEDAD,SIGNADO,J,26,6.1000000000000005,0.0,-3.3439481502961573e-16,-1923.4294631401403,-0.2521670948645732,-2388.5346694047034,1.019904185840328e-15,1923.4294631401403,2388.5346694047034
