elemento,grupo,perfil,combo_axial,extremo_axial,material,Fy_kg_cm2,E_kg_cm2,A_cm2,b_ext_mm,b_flat_mm,t_mm,r_cm,lambda_pared,lambda_p,lambda_r,clasificacion_local,K,L_m,KL_r,limite_esbeltez,cumple_esbeltez,Pu_N,Tu_N,Pn_compresion_N,PR_compresion_N,Tn_fluencia_N,TR_tension_N,utilizacion_compresion,utilizacion_tension,utilizacion_control,estado_control,estado,observacion
363,Contraviento_2,ORC 89 x 4.8,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,15.950000000000001,89.0,73.5,4.8999999999999995,3.4000000000000004,15.0,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989094,131.03923182320864,200.0,True,7.275003941467495,7.275003941467495,160821.3051377983,144739.1746240185,506178.8325,455560.94925,5.026285358034823e-05,1.5969331773156795e-05,5.026285358034823e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
264,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,20.97,114.0,98.98,4.8999999999999995,4.43,20.2,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989093,100.57187092526169,200.0,True,14.826091260834014,14.826091260834014,336964.3424407602,303267.9081966842,665490.2895,598941.26055,4.888776840581023e-05,2.4753831865280756e-05,4.888776840581023e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
365,Contraviento_2,ORC 89 x 4.8,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,15.950000000000001,89.0,73.5,4.8999999999999995,3.4000000000000004,15.0,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989094,131.03923182320864,200.0,True,7.063237527315719,7.063237527315719,160821.3051377983,144739.1746240185,506178.8325,455560.94925,4.8799763752028626e-05,1.5504484172631745e-05,4.8799763752028626e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
461,Contraviento_2,ORC 89 x 4.8,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,15.950000000000001,89.0,73.5,4.8999999999999995,3.4000000000000004,15.0,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989092,131.03923182320858,200.0,True,6.968820438851766,6.968820438851766,160821.30513779842,144739.17462401857,506178.8325,455560.94925,4.814743801706972e-05,1.529722960303048e-05,4.814743801706972e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
266,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,20.97,114.0,98.98,4.8999999999999995,4.43,20.2,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989093,100.57187092526169,200.0,True,14.530757006041588,14.530757006041588,336964.3424407602,303267.9081966842,665490.2895,598941.26055,4.791392894963906e-05,2.426073801076617e-05,4.791392894963906e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
459,Contraviento_2,ORC 89 x 4.8,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,15.950000000000001,89.0,73.5,4.8999999999999995,3.4000000000000004,15.0,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989092,131.03923182320858,200.0,True,6.819501400159346,6.819501400159346,160821.30513779842,144739.17462401857,506178.8325,455560.94925,4.7115795829802197e-05,1.4969459984194082e-05,4.7115795829802197e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
359,Contraviento_2,ORC 89 x 4.8,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,15.950000000000001,89.0,73.5,4.8999999999999995,3.4000000000000004,15.0,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989094,131.03923182320864,200.0,True,6.456854647223601,6.456854647223601,160821.3051377983,144739.1746240185,506178.8325,455560.94925,4.461027682378486e-05,1.4173415561306698e-05,4.461027682378486e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
361,Contraviento_2,ORC 89 x 4.8,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,15.950000000000001,89.0,73.5,4.8999999999999995,3.4000000000000004,15.0,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989094,131.03923182320864,200.0,True,6.144084618815851,6.144084618815851,160821.3051377983,144739.1746240185,506178.8325,455560.94925,4.2449355088392785e-05,1.3486855335012786e-05,4.2449355088392785e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
464,Contraviento_2,ORC 89 x 4.8,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,15.950000000000001,89.0,73.5,4.8999999999999995,3.4000000000000004,15.0,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989092,131.03923182320858,200.0,True,6.124881592423958,6.124881592423958,160821.30513779842,144739.17462401857,506178.8325,455560.94925,4.23166817714295e-05,1.3444702849327813e-05,4.23166817714295e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
466,Contraviento_2,ORC 89 x 4.8,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,15.950000000000001,89.0,73.5,4.8999999999999995,3.4000000000000004,15.0,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989092,131.03923182320858,200.0,True,5.87656269063392,5.87656269063392,160821.30513779842,144739.17462401857,506178.8325,455560.94925,4.0601051552899624e-05,1.2899619030798478e-05,4.0601051552899624e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
463,Contraviento_2,ORC 89 x 4.8,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,15.950000000000001,89.0,73.5,4.8999999999999995,3.4000000000000004,15.0,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989092,131.03923182320858,200.0,True,5.6601526039304355,5.6601526039304355,160821.30513779842,144739.17462401857,506178.8325,455560.94925,3.910587868580513e-05,1.2424578123407787e-05,3.910587868580513e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
364,Contraviento_2,ORC 89 x 4.8,SISMO_DOWN_1,I,A500 Gr B,3235.0,2039696.5324550178,15.950000000000001,89.0,73.5,4.8999999999999995,3.4000000000000004,15.0,28.118328025378982,35.14791003172372,compacta,1.0,4.455333881989094,131.03923182320864,200.0,True,5.637790449222588,5.637790449222588,160821.3051377983,144739.1746240185,506178.8325,455560.94925,3.895137901585791e-05,1.2375491047914019e-05,3.895137901585791e-05,compresion,Cumple,Demanda axial CQC/envolvente absoluta revisada contra tension y compresion; ruptura neta depende del diseno de conexion.
