elemento_id,grupo,tipo,perfil,combo,longitud_m,area_m2,ix_m4,iy_m4,r_min_m,kl_r,pu_N,mu_Nm,phi_pn_N,phi_mn_Nm,ratio_axial,ratio_flexion,dc,estado,rama_interaccion
308,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.200000000000001,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376019,16112.782768131272,33131.0344240448,2511705.226312934,421059.4245,0.006415077135378694,0.07868493731825922,0.08189247588594857,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
107,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.2,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.235412693760175,17463.534744088847,32604.479321315022,2511705.2263129344,421059.4245,0.006952859977810572,0.07743438912460447,0.08091081911350975,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
414,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.1999999999999993,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376016,18440.632677965048,32480.31495972303,2511705.2263129344,421059.4245,0.007341877735005963,0.07713950352326819,0.08081044239077118,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
313,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.200000000000001,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376019,15568.279236417568,31064.32051261666,2511705.226312934,421059.4245,0.006198290736238613,0.07377657096621207,0.07687571633433138,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
312,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.200000000000001,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376019,15052.686736678554,30798.19551537415,2511705.226312934,421059.4245,0.005993014856594137,0.07314453429452723,0.0761410417228243,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
305,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.200000000000001,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376019,13959.898429211918,30472.285918445945,2511705.226312934,421059.4245,0.00555793660934663,0.07237051148927778,0.0751494797939511,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
111,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.2,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.235412693760175,16212.48724828655,30238.73100695738,2511705.2263129344,421059.4245,0.006454773067493163,0.07181582752331288,0.07504321405705947,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
309,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.200000000000001,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376019,13398.862969707508,28770.71901030275,2511705.226312934,421059.4245,0.00533456825639385,0.06832935527916856,0.07099663940736549,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
404,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.1999999999999993,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376016,13841.68652866215,26028.028980383206,2511705.2263129344,421059.4245,0.0055108722089100785,0.061815571546203936,0.06457100765065897,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
401,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.1999999999999993,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376016,10356.211148396906,20497.629912507673,2511705.2263129344,421059.4245,0.004123179360342112,0.048681085661123044,0.0507426753412941,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
408,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.1999999999999993,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376016,10036.889739306773,19721.858223114636,2511705.2263129344,421059.4245,0.003996046046390745,0.046838657623051574,0.048836680646246945,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
405,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.1999999999999993,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376016,10114.051272667331,18976.51108164497,2511705.2263129344,421059.4245,0.004026766822281246,0.0450684867205602,0.04708187013170082,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
416,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.1999999999999993,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376016,10429.721248591906,18755.425991963566,2511705.2263129344,421059.4245,0.004152446369633211,0.04454341810359731,0.04661964128841392,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
412,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.1999999999999993,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376016,8974.80114688824,17287.04539754112,2511705.2263129344,421059.4245,0.0035731904575692693,0.041056070453877505,0.04284266568266214,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
413,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.1999999999999993,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376016,9277.467977312786,16948.721444694136,2511705.2263129344,421059.4245,0.0036936929859924983,0.040252564028985735,0.04209941052198198,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
409,Columna_1,COLUMNA,IR 356 x 101.2,SISMO_DOWN_1,3.1999999999999993,0.01291,0.00030052000000000003,5.036e-05,0.06245680149249037,51.23541269376016,8859.168614142429,16913.49696520058,2511705.2263129344,421059.4245,0.0035271529960334055,0.0401689072398392,0.0419324837378559,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + Mu/phiMn
