elemento,grupo,perfil,combo_momento,extremo_momento,combo_cortante,extremo_cortante,eje_flexion,inciso_ntc,clasificacion_patin,clasificacion_alma,material,Fy_kg_cm2,E_kg_cm2,d_mm,h_mm,bf_mm,tf_mm,tw_mm,Ix_cm4,Iy_cm4,Sx_cm3,Zx_cm3,ry_cm,J_cm4,Cw_cm6,lambda_f,lambda_f_p,lambda_f_r,lambda_w,lambda_w_p,lambda_w_r,Lb_m,Cb,Lu_m,Lr_m,Mu_Nm,Vu_N,Mp_Nm,My_Nm,Mn_control_Nm,MR_Nm,estado_limite_control,utilizacion_flexion,Vn_N,VR_N,Cv,utilizacion_cortante,utilizacion_flexion_cortante,estado,utilizacion_control,demanda_control,Mu_modelo_Nm,Vu_modelo_N,Mu_local_Nm,Vu_local_N,local_claro_id,local_longitud_m,local_w_diseno_N_m,local_w_servicio_N_m,local_delta_mm,local_delta_adm_mm,local_deflexion_ratio,local_deflexion_estado,local_metodo,deflexion_claro_id,deflexion_ratio,deflexion_delta_mm,deflexion_adm_mm,deflexion_estado,alertas
320,Viga_1,IR 457 x 59.5,GRAV_DISEÑO,VL-0085,GRAV_DISEÑO,VL-0085,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,455.0,407.0,153.0,13.4,8.1,25474.0,795.0,1121.0,1285.0,3.2,34.0,386692.0,5.708955223880596,9.152285196841515,24.084961044319776,50.24691358024691,59.008154558583456,134.87578184819074,6.2,1.0,1.3564650060160899,3.9903629032842067,75794.52560554689,48899.693939062505,443095.62749999994,386544.90150000004,137055.51227439454,123349.96104695508,PLT,0.6144673655526695,762503.78295,686253.4046550001,1.0,0.07125603109196352,0.6195447875196484,Cumple,0.6195447875196484,local_gravitacional,10296.514873613474,4655.461911828164,75794.52560554689,48899.693939062505,VL-0085,6.2,15774.09481905242,11625.349400201614,4.389632623180195,25.833333333333332,0.16992126283278175,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0085,0.16992126283278175,4.389632623180195,25.833333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
134,Viga_1,IR 457 x 59.5,GRAV_DISEÑO,VL-0035,GRAV_DISEÑO,VL-0035,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,455.0,407.0,153.0,13.4,8.1,25474.0,795.0,1121.0,1285.0,3.2,34.0,386692.0,5.708955223880596,9.152285196841515,24.084961044319776,50.24691358024691,59.008154558583456,134.87578184819074,6.199999999999999,1.0,1.3564650060160899,3.9903629032842067,75794.52560554686,48899.6939390625,443095.62749999994,386544.90150000004,137055.51227439457,123349.96104695511,PLT,0.6144673655526691,762503.78295,686253.4046550001,1.0,0.0712560310919635,0.619544787519648,Cumple,0.619544787519648,local_gravitacional,13853.895787199994,5763.362069357058,75794.52560554686,48899.6939390625,VL-0035,6.199999999999999,15774.094819052421,11625.349400201616,4.389632623180193,25.83333333333333,0.1699212628327817,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0035,0.1699212628327817,4.389632623180193,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
234,Viga_1,IR 457 x 59.5,GRAV_DISEÑO,VL-0061,GRAV_DISEÑO,VL-0061,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,455.0,407.0,153.0,13.4,8.1,25474.0,795.0,1121.0,1285.0,3.2,34.0,386692.0,5.708955223880596,9.152285196841515,24.084961044319776,50.24691358024691,59.008154558583456,134.87578184819074,6.199999999999999,1.0,1.3564650060160899,3.9903629032842067,75794.52560554686,48899.6939390625,443095.62749999994,386544.90150000004,137055.51227439457,123349.96104695511,PLT,0.6144673655526691,762503.78295,686253.4046550001,1.0,0.0712560310919635,0.619544787519648,Cumple,0.619544787519648,local_gravitacional,17630.02557732074,6979.603827188883,75794.52560554686,48899.6939390625,VL-0061,6.199999999999999,15774.094819052421,11625.349400201616,4.389632623180193,25.83333333333333,0.1699212628327817,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0061,0.1699212628327817,4.389632623180193,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
334,Viga_1,IR 457 x 59.5,GRAV_DISEÑO,VL-0087,GRAV_DISEÑO,VL-0087,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,455.0,407.0,153.0,13.4,8.1,25474.0,795.0,1121.0,1285.0,3.2,34.0,386692.0,5.708955223880596,9.152285196841515,24.084961044319776,50.24691358024691,59.008154558583456,134.87578184819074,6.199999999999999,1.0,1.3564650060160899,3.9903629032842067,75794.52560554686,48899.6939390625,443095.62749999994,386544.90150000004,137055.51227439457,123349.96104695511,PLT,0.6144673655526691,762503.78295,686253.4046550001,1.0,0.0712560310919635,0.619544787519648,Cumple,0.619544787519648,local_gravitacional,18411.971481818604,7238.257350609998,75794.52560554686,48899.6939390625,VL-0087,6.199999999999999,15774.094819052421,11625.349400201616,4.389632623180193,25.83333333333333,0.1699212628327817,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0087,0.1699212628327817,4.389632623180193,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
426,Viga_2,IR 254 x 38.7,GRAV_DISEÑO,VL-0024,GRAV_DISEÑO,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,262.0,224.0,147.0,11.2,6.7,5994.0,587.0,457.99999999999994,513.0,3.5000000000000004,17.0,92645.0,6.5625,9.152285196841515,24.084961044319776,33.43283582089552,59.008154558583456,134.87578184819074,1.5,1.0,1.4836336003300985,4.56162107338158,75436.04415571874,72076.83555097069,176893.4295,157928.24699999997,176540.66432178378,158886.59788960541,PLT,0.47477915165715734,363179.79666,326861.816994,1.0,0.22051164071052617,0.5234045353460055,Cumple,0.6173622612747823,local_gravitacional,56320.87658768413,72076.83555097069,75436.04415571874,56932.863513749995,VL-0024,5.300000000000001,21484.099439150938,15909.825608490566,13.633416603151446,22.083333333333336,0.6173622612747823,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0024,0.6173622612747823,13.633416603151446,22.083333333333336,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
221,Viga_1,IR 457 x 59.5,SISMO_DOWN_1,J,GRAV_DISEÑO,VL-0068,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,455.0,407.0,153.0,13.4,8.1,25474.0,795.0,1121.0,1285.0,3.2,34.0,386692.0,5.708955223880596,9.152285196841515,24.084961044319776,50.24691358024691,59.008154558583456,134.87578184819074,5.449999999999999,1.0,1.3564650060160899,3.9903629032842067,90734.17493087109,29456.456343750004,443095.62749999994,386544.90150000004,165519.81349951413,148967.83214956272,PLT,0.6090856906595417,762503.78295,686253.4046550001,1.0,0.04292358499635952,0.6109281248084814,Cumple,0.6109281248084814,local_gravitacional,90734.17493087109,26859.108711388635,40134.42176835938,29456.456343750004,VL-0068,5.449999999999999,10809.708750000003,7984.867500000002,1.800151784591693,22.70833333333333,0.07927273913798283,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0068,0.07927273913798283,1.800151784591693,22.70833333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
418,Viga_2,IR 254 x 38.7,GRAV_DISEÑO,VL-0011,GRAV_DISEÑO,VL-0011,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,262.0,224.0,147.0,11.2,6.7,5994.0,587.0,457.99999999999994,513.0,3.5000000000000004,17.0,92645.0,6.5625,9.152285196841515,24.084961044319776,33.43283582089552,59.008154558583456,134.87578184819074,6.2,1.0,1.4836336003300985,4.56162107338158,39594.71905425001,25544.980035000004,176893.4295,157928.24699999997,73399.28137413463,66059.35323672117,PLT,0.5993809674818318,363179.79666,326861.816994,1.0,0.07815223041322357,0.6054887386003933,Cumple,0.6054887386003933,local_gravitacional,3910.543123791324,2153.1662995542138,39594.71905425001,25544.980035000004,VL-0011,6.2,8240.316140322582,6160.822403225807,9.886470068203185,25.833333333333332,0.38270206715625227,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0011,0.38270206715625227,9.886470068203185,25.833333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
431,Viga_2,IR 254 x 38.7,GRAV_DISEÑO,VL-0013,GRAV_DISEÑO,VL-0013,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,262.0,224.0,147.0,11.2,6.7,5994.0,587.0,457.99999999999994,513.0,3.5000000000000004,17.0,92645.0,6.5625,9.152285196841515,24.084961044319776,33.43283582089552,59.008154558583456,134.87578184819074,6.199999999999999,1.0,1.4836336003300985,4.56162107338158,39594.719054249996,25544.980035,176893.4295,157928.24699999997,73399.28137413465,66059.35323672119,PLT,0.5993809674818313,363179.79666,326861.816994,1.0,0.07815223041322356,0.6054887386003929,Cumple,0.6054887386003929,local_gravitacional,4635.032107661269,2332.0344669576098,39594.719054249996,25544.980035,VL-0013,6.199999999999999,8240.316140322582,6160.822403225808,9.886470068203181,25.83333333333333,0.3827020671562522,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0013,0.3827020671562522,9.886470068203181,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
417,Viga_2,IR 254 x 38.7,GRAV_DISEÑO,VL-0014,GRAV_DISEÑO,VL-0014,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,262.0,224.0,147.0,11.2,6.7,5994.0,587.0,457.99999999999994,513.0,3.5000000000000004,17.0,92645.0,6.5625,9.152285196841515,24.084961044319776,33.43283582089552,59.008154558583456,134.87578184819074,6.32,1.0,1.4836336003300985,4.56162107338158,38560.648111830014,24405.473488500007,176893.4295,157928.24699999997,71644.16355517381,64479.747199656435,PLT,0.5980272843258833,363179.79666,326861.816994,1.0,0.07466602772066216,0.603602300021466,Cumple,0.603602300021466,local_gravitacional,19039.2407011341,6092.455319850967,38560.648111830014,24405.473488500007,VL-0014,6.32,7723.2511039556975,5774.952973101266,10.00581740751705,26.333333333333332,0.3799677496525462,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0014,0.3799677496525462,10.00581740751705,26.333333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
438,Viga_2,IR 254 x 38.7,GRAV_DISEÑO,VL-0020,GRAV_DISEÑO,VL-0020,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,262.0,224.0,147.0,11.2,6.7,5994.0,587.0,457.99999999999994,513.0,3.5000000000000004,17.0,92645.0,6.5625,9.152285196841515,24.084961044319776,33.43283582089552,59.008154558583456,134.87578184819074,6.32,1.0,1.4836336003300985,4.56162107338158,38560.648111830014,24405.473488500007,176893.4295,157928.24699999997,71644.16355517381,64479.747199656435,PLT,0.5980272843258833,363179.79666,326861.816994,1.0,0.07466602772066216,0.603602300021466,Cumple,0.603602300021466,local_gravitacional,13985.865481745312,4717.979069199963,38560.648111830014,24405.473488500007,VL-0020,6.32,7723.2511039556975,5774.952973101266,10.00581740751705,26.333333333333332,0.3799677496525462,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0020,0.3799677496525462,10.00581740751705,26.333333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
317,Viga_1,IR 457 x 59.5,SISMO_DOWN_1,I,GRAV_DISEÑO,VL-0092,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,455.0,407.0,153.0,13.4,8.1,25474.0,795.0,1121.0,1285.0,3.2,34.0,386692.0,5.708955223880596,9.152285196841515,24.084961044319776,50.24691358024691,59.008154558583456,134.87578184819074,6.32,1.0,1.3564650060160899,3.9903629032842067,69837.32303491382,32728.286930625007,443095.62749999994,386544.90150000004,133357.19194424583,120021.47274982125,PLT,0.5818735717440013,762503.78295,686253.4046550001,1.0,0.04769125618703267,0.5841480276606985,Cumple,0.5841480276606985,local_gravitacional,69837.32303491382,18804.011164442847,51710.69335038752,32728.286930625007,VL-0092,6.32,10357.052826147154,7651.545824762659,3.1194131530542544,26.333333333333332,0.11845872733117421,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0092,0.11845872733117421,3.1194131530542544,26.333333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
321,Viga_1,IR 457 x 59.5,SISMO_DOWN_1,J,GRAV_DISEÑO,VL-0094,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,455.0,407.0,153.0,13.4,8.1,25474.0,795.0,1121.0,1285.0,3.2,34.0,386692.0,5.708955223880596,9.152285196841515,24.084961044319776,50.24691358024691,59.008154558583456,134.87578184819074,5.449999999999999,1.0,1.3564650060160899,3.9903629032842067,84758.09415141452,29456.456343750004,443095.62749999994,386544.90150000004,165519.81349951413,148967.83214956272,PLT,0.5689691051308174,762503.78295,686253.4046550001,1.0,0.04292358499635952,0.5708115392797571,Cumple,0.5708115392797571,local_gravitacional,84758.09415141452,25170.802743919816,40134.42176835938,29456.456343750004,VL-0094,5.449999999999999,10809.708750000003,7984.867500000002,1.800151784591693,22.70833333333333,0.07927273913798283,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0094,0.07927273913798283,1.800151784591693,22.70833333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
432,Viga_2,IR 254 x 38.7,GRAV_DISEÑO,VL-0018,GRAV_DISEÑO,I,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,262.0,224.0,147.0,11.2,6.7,5994.0,587.0,457.99999999999994,513.0,3.5000000000000004,17.0,92645.0,6.5625,9.152285196841515,24.084961044319776,33.43283582089552,59.008154558583456,134.87578184819074,1.5,1.0,1.4836336003300985,4.56162107338158,68655.15527807813,60737.62478728136,176893.4295,157928.24699999997,176540.66432178378,158886.59788960541,PLT,0.4321016132888679,363179.79666,326861.816994,1.0,0.1858204954798874,0.4666308698292588,Cumple,0.5635793252421032,local_gravitacional,48137.191640266574,60737.62478728136,68655.15527807813,51815.211530625,VL-0018,5.300000000000001,19552.9100115566,14523.804488207548,12.445710099096448,22.083333333333336,0.5635793252421032,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0018,0.5635793252421032,12.445710099096448,22.083333333333336,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
