elemento,grupo,perfil,combo_momento,extremo_momento,combo_cortante,extremo_cortante,eje_flexion,inciso_ntc,clasificacion_patin,clasificacion_alma,material,Fy_kg_cm2,E_kg_cm2,d_mm,h_mm,bf_mm,tf_mm,tw_mm,Ix_cm4,Iy_cm4,Sx_cm3,Zx_cm3,ry_cm,J_cm4,Cw_cm6,lambda_f,lambda_f_p,lambda_f_r,lambda_w,lambda_w_p,lambda_w_r,Lb_m,Cb,Lu_m,Lr_m,Mu_Nm,Vu_N,Mp_Nm,My_Nm,Mn_control_Nm,MR_Nm,estado_limite_control,utilizacion_flexion,Vn_N,VR_N,Cv,utilizacion_cortante,utilizacion_flexion_cortante,estado,demanda_control,Mu_modelo_Nm,Vu_modelo_N,Mu_local_Nm,Vu_local_N,local_claro_id,local_longitud_m,local_w_diseno_N_m,local_w_servicio_N_m,local_delta_mm,local_delta_adm_mm,local_deflexion_ratio,local_deflexion_estado,local_metodo,deflexion_claro_id,deflexion_ratio,deflexion_delta_mm,deflexion_adm_mm,deflexion_estado,alertas
220,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,VL-0063,GRAV_DISEÑO,VL-0063,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,42752.471848875015,27582.23990250001,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.5187885540916831,279388.17216,251449.35494400002,1.0,0.10969302310854134,0.5308211134103741,Cumple,local_gravitacional,1142.3481065818273,1111.8169211737286,42752.471848875015,27582.23990250001,VL-0063,6.2,8897.496742741938,6666.345943548388,20.453592860375,25.833333333333332,0.7917519816919355,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0063,0.7917519816919355,20.453592860375,25.833333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
235,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,VL-0065,GRAV_DISEÑO,VL-0065,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,42752.47184887501,27582.23990250001,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.5187885540916831,279388.17216,251449.35494400002,1.0,0.10969302310854134,0.5308211134103741,Cumple,local_gravitacional,993.2156204678337,1061.213281688188,42752.47184887501,27582.23990250001,VL-0065,6.199999999999999,8897.49674274194,6666.345943548389,20.453592860374997,25.83333333333333,0.7917519816919355,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0065,0.7917519816919355,20.453592860374997,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
236,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,VL-0065,GRAV_DISEÑO,VL-0065,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,42752.47184887501,27582.23990250001,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.5187885540916831,279388.17216,251449.35494400002,1.0,0.10969302310854134,0.5308211134103741,Cumple,local_gravitacional,1825.3795083142707,1413.6338983118117,42752.47184887501,27582.23990250001,VL-0065,6.199999999999999,8897.49674274194,6666.345943548389,20.453592860374997,25.83333333333333,0.7917519816919355,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0065,0.7917519816919355,20.453592860374997,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
319,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,VL-0089,GRAV_DISEÑO,VL-0089,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,42752.471848875015,27582.23990250001,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.5187885540916831,279388.17216,251449.35494400002,1.0,0.10969302310854134,0.5308211134103741,Cumple,local_gravitacional,1202.1474968023294,762.6146967801394,42752.471848875015,27582.23990250001,VL-0089,6.2,8897.496742741938,6666.345943548388,20.453592860375,25.833333333333332,0.7917519816919355,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0089,0.7917519816919355,20.453592860375,25.833333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
320,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,VL-0089,GRAV_DISEÑO,VL-0089,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,42752.471848875015,27582.23990250001,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.5187885540916831,279388.17216,251449.35494400002,1.0,0.10969302310854134,0.5308211134103741,Cumple,local_gravitacional,765.2928718108275,941.7911795379906,42752.471848875015,27582.23990250001,VL-0089,6.2,8897.496742741938,6666.345943548388,20.453592860375,25.833333333333332,0.7917519816919355,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0089,0.7917519816919355,20.453592860375,25.833333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
335,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,VL-0091,GRAV_DISEÑO,VL-0091,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,42752.47184887501,27582.23990250001,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.5187885540916831,279388.17216,251449.35494400002,1.0,0.10969302310854134,0.5308211134103741,Cumple,local_gravitacional,874.4519609634253,991.8146571025327,42752.47184887501,27582.23990250001,VL-0091,6.199999999999999,8897.49674274194,6666.345943548389,20.453592860374997,25.83333333333333,0.7917519816919355,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0091,0.7917519816919355,20.453592860374997,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
336,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,VL-0091,GRAV_DISEÑO,VL-0091,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,42752.47184887501,27582.23990250001,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.5187885540916831,279388.17216,251449.35494400002,1.0,0.10969302310854134,0.5308211134103741,Cumple,local_gravitacional,1364.7440084997172,819.1768470612736,42752.47184887501,27582.23990250001,VL-0091,6.199999999999999,8897.49674274194,6666.345943548389,20.453592860374997,25.83333333333333,0.7917519816919355,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0091,0.7917519816919355,20.453592860374997,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
419,Viga_2,IR 203 x 31.3,GRAV_DISEÑO,VL-0011,GRAV_DISEÑO,VL-0011,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,42752.471848875015,27582.23990250001,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.5187885540916831,279388.17216,251449.35494400002,1.0,0.10969302310854134,0.5308211134103741,Cumple,local_gravitacional,1621.0190245340164,1359.650352544565,42752.471848875015,27582.23990250001,VL-0011,6.2,8897.496742741938,6666.345943548388,20.453592860375,25.833333333333332,0.7917519816919355,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0011,0.7917519816919355,20.453592860375,25.833333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
420,Viga_2,IR 203 x 31.3,GRAV_DISEÑO,VL-0011,GRAV_DISEÑO,VL-0011,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.1,1.0,1.3564650060160899,4.511808457847832,42752.471848875015,27582.23990250001,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.5187885540916831,279388.17216,251449.35494400002,1.0,0.10969302310854134,0.5308211134103741,Cumple,local_gravitacional,1065.7098080228914,1115.1968274554351,42752.471848875015,27582.23990250001,VL-0011,6.2,8897.496742741938,6666.345943548388,20.453592860375,25.833333333333332,0.7917519816919355,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0011,0.7917519816919355,20.453592860375,25.833333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
435,Viga_2,IR 203 x 31.3,GRAV_DISEÑO,VL-0013,GRAV_DISEÑO,VL-0013,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,42752.47184887501,27582.23990250001,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.5187885540916831,279388.17216,251449.35494400002,1.0,0.10969302310854134,0.5308211134103741,Cumple,local_gravitacional,942.8274082934327,1055.4273430762928,42752.47184887501,27582.23990250001,VL-0013,6.199999999999999,8897.49674274194,6666.345943548389,20.453592860374997,25.83333333333333,0.7917519816919355,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0013,0.7917519816919355,20.453592860374997,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
436,Viga_2,IR 203 x 31.3,GRAV_DISEÑO,VL-0013,GRAV_DISEÑO,VL-0013,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.0999999999999996,1.0,1.3564650060160899,4.511808457847832,42752.47184887501,27582.23990250001,115515.2025,103101.6285,91564.7543186835,82408.27888681515,PLT,0.5187885540916831,279388.17216,251449.35494400002,1.0,0.10969302310854134,0.5308211134103741,Cumple,local_gravitacional,1781.4405603611776,1419.4198369237056,42752.47184887501,27582.23990250001,VL-0013,6.199999999999999,8897.49674274194,6666.345943548389,20.453592860374997,25.83333333333333,0.7917519816919355,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0013,0.7917519816919355,20.453592860374997,25.83333333333333,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
117,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,VL-0040,GRAV_DISEÑO,VL-0040,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,41591.36546779502,26323.64903025001,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.5092830896495809,279388.17216,251449.35494400002,1.0,0.10468767770795243,0.5202425995134651,Cumple,local_gravitacional,3590.1239637541757,1778.5067134542053,41591.36546779502,26323.64903025001,VL-0040,6.32,8330.268680458863,6241.889570411393,20.67756505048419,26.333333333333332,0.7852239892588934,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0040,0.7852239892588934,20.67756505048419,26.333333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
118,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,VL-0040,GRAV_DISEÑO,VL-0040,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,41591.36546779502,26323.64903025001,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.5092830896495809,279388.17216,251449.35494400002,1.0,0.10468767770795243,0.5202425995134651,Cumple,local_gravitacional,2427.8362452374045,1364.2946330991747,41591.36546779502,26323.64903025001,VL-0040,6.32,8330.268680458863,6241.889570411393,20.67756505048419,26.333333333333332,0.7852239892588934,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0040,0.7852239892588934,20.67756505048419,26.333333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
144,Viga_1,IR 203 x 31.3,GRAV_DISEÑO,VL-0046,GRAV_DISEÑO,VL-0046,x-x IMCA / eje fuerte,7.3,compacta,compacta,A992,3515.0,2039696.5324550178,211.0,175.0,134.0,10.2,6.4,3135.0000000000005,407.0,299.0,335.0,3.2,12.000000000000002,40817.0,6.568627450980393,9.152285196841515,24.084961044319776,27.343749999999996,59.008154558583456,134.87578184819074,3.16,1.0,1.3564650060160899,4.511808457847832,41591.36546779502,26323.64903025001,115515.2025,103101.6285,90740.55125087156,81666.49612578441,PLT,0.5092830896495809,279388.17216,251449.35494400002,1.0,0.10468767770795243,0.5202425995134651,Cumple,local_gravitacional,3569.7831571049373,1741.3082188695118,41591.36546779502,26323.64903025001,VL-0046,6.32,8330.268680458863,6241.889570411393,20.67756505048419,26.333333333333332,0.7852239892588934,Cumple,carga_nodal * factor_direccion / 2 en extremos; carga_nodal * factor_direccion en nodos intermedios,VL-0046,0.7852239892588934,20.67756505048419,26.333333333333332,Cumple,Demanda controlada por revision gravitacional local de claro fisico.
