elemento_id,grupo,tipo,perfil,combo,longitud_m,area_m2,ix_m4,iy_m4,r_min_m,kl_r,pu_N,mu_Nm,muy_Nm,muz_Nm,phi_pn_N,phi_mn_Nm,phi_mny_Nm,phi_mnz_Nm,ratio_axial,ratio_flexion,ratio_my,ratio_mz,dc,estado,rama_interaccion,extremo,tipo_revision
104,Columna_1,COLUMNA,IR 610 x 125.0,SISMO_DOWN_1,3.2,0.015940000000000003,0.00098647,3.929e-05,0.04964743957103779,64.45448199642394,59060.27875607791,216179.54882381068,216179.54878385246,4.156477406522576,3651107.404044306,1139255.75385,1139255.75385,165721.21289999998,0.0161759905202069,0.18978014540585145,0.1897550642630467,2.5081142804757835e-05,0.1978681406659549,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,i,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
101,Columna_1,COLUMNA,IR 610 x 125.0,SISMO_DOWN_1,3.2,0.015940000000000003,0.00098647,3.929e-05,0.04964743957103779,64.45448199642394,56640.06405293971,213478.8703164189,213478.87027595518,4.156477406522576,3651107.404044306,1139255.75385,1139255.75385,165721.21289999998,0.015513119112902544,0.18740958155416967,0.18738450041136492,2.5081142804757835e-05,0.19516614111062094,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,i,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
108,Columna_1,COLUMNA,IR 610 x 125.0,SISMO_DOWN_1,3.2,0.015940000000000003,0.00098647,3.929e-05,0.04964743957103779,64.45448199642394,48850.19303691439,179250.76061328285,179250.76056509253,4.156477406522576,3651107.404044306,1139255.75385,1139255.75385,165721.21289999998,0.013379555195446558,0.15736530958521783,0.15734022844241308,2.5081142804757835e-05,0.1640550871829411,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
105,Columna_1,COLUMNA,IR 610 x 125.0,SISMO_DOWN_1,3.2,0.015940000000000003,0.00098647,3.929e-05,0.04964743957103779,64.45448199642394,49089.39427370917,179059.8779269178,179059.8778786761,4.156477406522576,3651107.404044306,1139255.75385,1139255.75385,165721.21289999998,0.013445069903814168,0.1571977592474018,0.15717267810459706,2.5081142804757835e-05,0.1639202941993089,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,i,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
112,Columna_1,COLUMNA,IR 610 x 125.0,SISMO_DOWN_1,3.2,0.015940000000000003,0.00098647,3.929e-05,0.04964743957103779,64.45448199642394,40710.36830160859,146289.00803002075,146289.00797097222,4.156477406522576,3651107.404044306,1139255.75385,1139255.75385,165721.21289999998,0.011150142627005167,0.128432602874956,0.12840752173215125,2.5081142804757835e-05,0.13400767418845858,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
109,Columna_1,COLUMNA,IR 610 x 125.0,SISMO_DOWN_1,3.2,0.015940000000000003,0.00098647,3.929e-05,0.04964743957103779,64.45448199642394,40215.23694190357,145357.6124016512,145357.61234222428,4.156477406522576,3651107.404044306,1139255.75385,1139255.75385,165721.21289999998,0.01101453134393073,0.12761505543172352,0.12758997428891877,2.5081142804757835e-05,0.13312232110368888,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
116,Columna_1,COLUMNA,IR 610 x 125.0,SISMO_DOWN_1,3.2,0.015940000000000003,0.00098647,3.929e-05,0.04964743957103779,64.45448199642394,32778.09669234336,116776.87596392544,116776.87588995401,4.156477406522576,3651107.404044306,1139255.75385,1139255.75385,165721.21289999998,0.00897757668153922,0.10252785586684572,0.10250277472404096,2.5081142804757835e-05,0.10701664420761534,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
113,Columna_1,COLUMNA,IR 610 x 125.0,SISMO_DOWN_1,3.2,0.015940000000000003,0.00098647,3.929e-05,0.04964743957103779,64.45448199642394,32832.5398618974,116577.94229064218,116577.94221654453,4.156477406522576,3651107.404044306,1139255.75385,1139255.75385,165721.21289999998,0.00899248809430504,0.10235323864614071,0.10232815750333595,2.5081142804757835e-05,0.10684948269329322,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,i,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
204,Columna_1,COLUMNA,IR 610 x 125.0,SISMO_DOWN_1,3.2,0.015940000000000003,0.00098647,3.929e-05,0.04964743957103779,64.45448199642394,43709.306255350966,98192.65276692109,98192.65245105336,7.876025596394147,3651107.404044306,1139255.75385,1139255.75385,165721.21289999998,0.011971520259013602,0.08623770045289263,0.08619017469889548,4.752575399714654e-05,0.09222346058239943,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,i,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
201,Columna_1,COLUMNA,IR 610 x 125.0,SISMO_DOWN_1,3.2,0.015940000000000003,0.00098647,3.929e-05,0.04964743957103779,64.45448199642394,39395.9000978573,90995.91531564877,90995.91497479953,7.876025596394147,3651107.404044306,1139255.75385,1139255.75385,165721.21289999998,0.01079012358119587,0.07992064877074559,0.07987312301674844,4.752575399714654e-05,0.08531571056134353,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
205,Columna_1,COLUMNA,IR 610 x 125.0,SISMO_DOWN_1,3.2,0.015940000000000003,0.00098647,3.929e-05,0.04964743957103779,64.45448199642394,35620.01142714172,80579.4746845327,80579.47429962216,7.876025596394147,3651107.404044306,1139255.75385,1139255.75385,165721.21289999998,0.009755947301820177,0.07077745099449907,0.07072992524050192,4.752575399714654e-05,0.07565542464540916,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,i,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
