rank,factible,cumple_normativa,cumple_dc,dc_calculado,dc_limite,cumple_lrfd_detallado,lrfd_detallado_activo,lrfd_detallado_modo,lrfd_max_util,lrfd_penalizacion,lrfd_error,lrfd_vigas_ir_total,lrfd_vigas_ir_no_cumplen,lrfd_vigas_ir_util_max,lrfd_vigas_ir_elemento_critico,lrfd_vigas_ir_grupo_critico,lrfd_vigas_ir_perfil_critico,lrfd_vigas_ir_estado_limite,lrfd_vigas_ir_mu_kN_m,lrfd_vigas_ir_mr_kN_m,lrfd_columnas_or_total,lrfd_columnas_or_no_cumplen,lrfd_columnas_or_util_max,lrfd_columnas_or_interaccion_max,lrfd_columnas_or_elemento_critico,lrfd_columnas_or_grupo_critico,lrfd_columnas_or_perfil_critico,lrfd_columnas_or_combo_critico,lrfd_contravientos_or_total,lrfd_contravientos_or_no_cumplen,lrfd_contravientos_or_util_max,lrfd_contravientos_or_elemento_critico,lrfd_contravientos_or_grupo_critico,lrfd_contravientos_or_perfil_critico,lrfd_contravientos_or_estado_control,lrfd_contravientos_or_pu_kN,lrfd_contravientos_or_pr_kN,lrfd_contravientos_or_tr_kN,peso_kg,fitness_peso,fitness_dc,fitness_deriva,max_dc,max_dc_combo,max_dc_elemento,max_dc_extremo,max_dc_tipo_revision,max_dc_pu_N,max_dc_muy_Nm,max_dc_muz_Nm,max_dc_phi_pn_N,max_dc_phi_mny_Nm,max_dc_phi_mnz_Nm,max_dc_ratio_axial,max_dc_ratio_my,max_dc_ratio_mz,max_dc_rama,objetivo_dc_meta_util,objetivo_dc_max_util,cumple_objetivo_dc_max,exceso_objetivo_dc,objetivo_dc_equilibrio,cumple_deriva_servicio,deriva_servicio_calculada,deriva_servicio_limite,util_deriva_servicio,cumple_deriva_colapso,deriva_colapso_calculada,deriva_colapso_limite,util_deriva_colapso,factor_inelastico_deriva,deriva_elastica_max,deriva_combo,deriva_nivel,util_servicio,util_colapso,util_deriva,objetivo_deriva_modo,sistema_lateral,objetivo_deriva_min_util,objetivo_deriva_meta_util,cumple_objetivo_deriva_min,deficit_objetivo_deriva,objetivo_deriva_equilibrio,cumple_desplazamiento_azotea,desplazamiento_azotea_calculado_m,desplazamiento_azotea_limite_m,util_desplazamiento_azotea,desp_azotea_m,util_azotea,desp_azotea_combo,cumple_esbeltez,esbeltez_kl_r_calculada,esbeltez_kl_r_limite,util_esbeltez,esbeltez_elemento,esbeltez_kl_r,cumple_cortante_basal,requiere_escalamiento_cortante,factor_cortante,factor_cortante_combo,factor_cortante_direccion,cortante_invalido,cumple_constructibilidad,cumple_espesor_minimo,cumple_lrfd_local,cumple_columna_mismo_perfil_altura,cumple_telescopico,cumple_ancho_nudo,cumple_cfvd,cumple_guillotina,penal_constructibilidad,penal_constructibilidad_letal,penal_embudo,constructibilidad_total,constructibilidad_espesor,constructibilidad_lrfd_local,constructibilidad_columna_mismo_perfil_altura,constructibilidad_telescopico,constructibilidad_ancho_nudo,constructibilidad_cfvd,guillotina,genes,perfiles,Columna_1,Columna_2,Viga_1,Contraviento_1,Contraviento_2,Viga_2
11,True,True,True,0.7291833932448618,1.0,True,True,completo,0.7284636300490478,0.0,,152,0,0.32991985923980777,128,Viga_1,IR 457 x 52.1,PLT,29.46253128183231,89.3020849054648,64,0,0.36356906406375,0.36356906406375,102,Columna_1,ORC 203 x 9.5,SISMO_DOWN_1,64,0,0.7284636300490478,156,Contraviento_1,ORC 89 x 4.8,compresion,103.47919999677504,142.05129223789487,455.56094925,50395.7726822814,50395.7726822814,0.007835924675487329,0.0006097372738007876,0.7291833932448618,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,103479.19999677503,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.7291833932448618,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.007835924675487329,True,0.0008597266118765228,0.005,0.17194532237530455,True,0.003821007163895657,0.01,0.38210071638956566,4.444444444444445,0.0008597266118765228,SISMO_DOWN_1,Nivel 6.4 m,0.17194532237530455,0.38210071638956566,0.38210071638956566,auto,arriostrado,0.25,0.35,True,0.0,0.0006097372738007876,True,0.009022951705840136,0.1,0.09022951705840135,0.009022951705840136,0.09022951705840135,SISMO_DOWN_1,True,40.62978731224983,200.0,0.20314893656124916,301,40.62978731224983,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[101, 122, 35, 52, 52, 35]","[""ORC 203 x 9.5"", ""ORC 305 x 15.9"", ""IR 457 x 52.1"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 457 x 52.1""]",ORC 203 x 9.5,ORC 305 x 15.9,IR 457 x 52.1,ORC 89 x 4.8,ORC 89 x 4.8,IR 457 x 52.1
12,True,True,True,0.6775722785418318,1.0,True,True,completo,0.6769034597054235,0.0,,152,0,0.49703949573703265,431,Viga_2,IR 356 x 38.7,PLT,51.75315260279327,104.12281729453181,64,0,0.3045838789566496,0.3045838789566496,102,Columna_1,ORC 254 x 9.5,SISMO_DOWN_1,64,0,0.6769034597054235,156,Contraviento_1,ORC 89 x 4.8,compresion,96.15501117145722,142.05129223789487,455.56094925,50461.466682281425,50461.466682281425,0.02341960465849818,3.4519047965785714e-05,0.6775722785418318,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,96155.01117145721,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6775722785418318,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.02341960465849818,True,0.0008046852270788685,0.005,0.1609370454157737,True,0.0035763787870171935,0.01,0.3576378787017193,4.444444444444445,0.0008046852270788685,SISMO_DOWN_1,Nivel 6.4 m,0.1609370454157737,0.3576378787017193,0.3576378787017193,auto,arriostrado,0.25,0.35,True,0.0,3.4519047965785714e-05,True,0.008476124135453504,0.1,0.08476124135453504,0.008476124135453504,0.08476124135453504,SISMO_DOWN_1,True,33.509156534002095,200.0,0.16754578267001047,306,33.509156534002095,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[107, 121, 35, 52, 52, 26]","[""ORC 254 x 9.5"", ""ORC 254 x 19.1"", ""IR 457 x 52.1"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 356 x 38.7""]",ORC 254 x 9.5,ORC 254 x 19.1,IR 457 x 52.1,ORC 89 x 4.8,ORC 89 x 4.8,IR 356 x 38.7
13,True,True,True,0.9436590772473751,1.0,True,True,completo,0.9435803139845439,0.0,,152,0,0.3173798236181437,431,Viga_2,IR 305 x 44.6,PLT,51.63947573161792,162.70560347197144,64,0,0.29990230875768464,0.29990230875768464,102,Columna_1,ORC 254 x 9.5,SISMO_DOWN_1,64,0,0.9435803139845439,156,Contraviento_1,ORC 76 x 6.4,compresion,92.1124649080694,97.62016390432899,448.70611365,50598.8246575382,50598.8246575382,0.22931033861741437,2.8196518843824413e-05,0.9436590772473751,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,92112.46490806939,0.0,0.0,97612.01595894003,11596.096889999999,11596.096889999999,0.9436590772473751,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.22931033861741437,True,0.0008030318653590994,0.005,0.16060637307181988,True,0.003569030512707109,0.01,0.35690305127071087,4.444444444444445,0.0008030318653590994,SISMO_DOWN_1,Nivel 6.4 m,0.16060637307181988,0.35690305127071087,0.35690305127071087,auto,arriostrado,0.25,0.35,True,0.0,2.8196518843824413e-05,True,0.008425669199781187,0.1,0.08425669199781186,0.008425669199781187,0.08425669199781186,SISMO_DOWN_1,True,33.509156534002095,200.0,0.16754578267001047,306,33.509156534002095,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[107, 121, 33, 51, 51, 28]","[""ORC 254 x 9.5"", ""ORC 254 x 19.1"", ""IR 356 x 50.6"", ""ORC 76 x 6.4"", ""ORC 76 x 6.4"", ""IR 305 x 44.6""]",ORC 254 x 9.5,ORC 254 x 19.1,IR 356 x 50.6,ORC 76 x 6.4,ORC 76 x 6.4,IR 305 x 44.6
14,True,True,True,0.6805937446967172,1.0,True,True,completo,0.6799219434279664,0.0,,152,0,0.4227409482666629,431,Viga_2,IR 406 x 38.7,PLT,48.0244995512046,113.60266789417092,64,0,0.3255629299203609,0.3255629299203609,102,Columna_1,ORC 229 x 9.5,SISMO_DOWN_1,64,0,0.6799219434279664,156,Contraviento_1,ORC 89 x 4.8,compresion,96.58379068484348,142.05129223789487,455.56094925,50859.290682281426,50859.290682281426,0.0222778965711762,0.0001584488372489246,0.6805937446967172,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,96583.79068484348,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6805937446967172,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.0222778965711762,True,0.0008243188651806085,0.005,0.16486377303612168,True,0.0036636394008027046,0.01,0.36636394008027046,4.444444444444445,0.0008243188651806085,SISMO_DOWN_1,Nivel 6.4 m,0.16486377303612168,0.36636394008027046,0.36636394008027046,auto,arriostrado,0.25,0.35,True,0.0,0.0001584488372489246,True,0.008604653471968586,0.1,0.08604653471968586,0.008604653471968586,0.08604653471968586,SISMO_DOWN_1,True,35.939734455173074,200.0,0.17969867227586536,301,35.939734455173074,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[106, 125, 35, 52, 52, 25]","[""ORC 229 x 9.5"", ""ORC 356 x 15.9"", ""IR 457 x 52.1"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 406 x 38.7""]",ORC 229 x 9.5,ORC 356 x 15.9,IR 457 x 52.1,ORC 89 x 4.8,ORC 89 x 4.8,IR 406 x 38.7
15,True,True,True,0.7026141504912452,1.0,True,True,completo,0.7019206132946131,0.0,,152,0,0.33670255350851896,128,Viga_1,IR 457 x 52.1,PLT,30.068240021304565,89.3020849054648,64,0,0.3293451744667632,0.3293451744667632,102,Columna_1,ORC 229 x 9.5,SISMO_DOWN_1,64,0,0.7019206132946131,156,Contraviento_1,ORC 89 x 4.8,compresion,99.70873016691549,142.05129223789487,455.56094925,51563.13268228139,51563.13268228139,0.014818755757096633,0.00023540738995575568,0.7026141504912452,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,99708.73016691548,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.7026141504912452,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.014818755757096633,True,0.0008323782503078073,0.005,0.16647565006156145,True,0.0036994588902569217,0.01,0.36994588902569214,4.444444444444445,0.0008323782503078073,SISMO_DOWN_1,Nivel 6.4 m,0.16647565006156145,0.36994588902569214,0.36994588902569214,auto,arriostrado,0.25,0.35,True,0.0,0.00023540738995575568,True,0.008710713666945058,0.1,0.08710713666945058,0.008710713666945058,0.08710713666945058,SISMO_DOWN_1,True,35.939734455173074,200.0,0.17969867227586536,301,35.939734455173074,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[106, 122, 35, 52, 52, 35]","[""ORC 229 x 9.5"", ""ORC 305 x 15.9"", ""IR 457 x 52.1"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 457 x 52.1""]",ORC 229 x 9.5,ORC 305 x 15.9,IR 457 x 52.1,ORC 89 x 4.8,ORC 89 x 4.8,IR 457 x 52.1
16,True,True,True,0.6567837295807908,1.0,True,True,completo,0.6561354307295814,0.0,,152,0,0.4530334168024416,431,Viga_2,IR 356 x 38.7,PLT,47.1711156860381,104.12281729453181,64,0,0.29970647977561604,0.29970647977561604,102,Columna_1,ORC 254 x 9.5,SISMO_DOWN_1,64,0,0.6561354307295814,268,Contraviento_1,ORC 89 x 4.8,compresion,93.20488581820479,142.05129223789487,455.56094925,52025.11468228144,52025.11468228144,0.03204828142623136,1.953965106603358e-05,0.6567837295807908,SISMO_DOWN_1,268,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,93204.88581820478,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6567837295807908,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.03204828142623136,True,0.0008004295756756296,0.005,0.16008591513512593,True,0.0035574647807805762,0.01,0.3557464780780576,4.444444444444445,0.0008004295756756296,SISMO_DOWN_1,Nivel 6.4 m,0.16008591513512593,0.3557464780780576,0.3557464780780576,auto,arriostrado,0.25,0.35,True,0.0,1.953965106603358e-05,True,0.008351352438520534,0.1,0.08351352438520533,0.008351352438520534,0.08351352438520533,SISMO_DOWN_1,True,32.20505430675566,200.0,0.16102527153377832,301,32.20505430675566,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[107, 125, 35, 52, 52, 26]","[""ORC 254 x 9.5"", ""ORC 356 x 15.9"", ""IR 457 x 52.1"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 356 x 38.7""]",ORC 254 x 9.5,ORC 356 x 15.9,IR 457 x 52.1,ORC 89 x 4.8,ORC 89 x 4.8,IR 356 x 38.7
17,True,True,True,0.6850838507837533,1.0,True,True,completo,0.6844076174158398,0.0,,152,0,0.3404629134602129,128,Viga_1,IR 457 x 52.1,PLT,30.40404800498585,89.3020849054648,64,0,0.30524612522150346,0.30524612522150346,102,Columna_1,ORC 254 x 9.5,SISMO_DOWN_1,64,0,0.6844076174158398,156,Contraviento_1,ORC 89 x 4.8,compresion,97.2209864713788,142.05129223789487,455.56094925,52450.4286822814,52450.4286822814,0.020633939610454188,6.78834319645302e-05,0.6850838507837533,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,97220.9864713788,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6850838507837533,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.020633939610454188,True,0.0008115994852144507,0.005,0.16231989704289015,True,0.003607108823175337,0.01,0.3607108823175337,4.444444444444445,0.0008115994852144507,SISMO_DOWN_1,Nivel 6.4 m,0.16231989704289015,0.3607108823175337,0.3607108823175337,auto,arriostrado,0.25,0.35,True,0.0,6.78834319645302e-05,True,0.008498134104007614,0.1,0.08498134104007614,0.008498134104007614,0.08498134104007614,SISMO_DOWN_1,True,33.509156534002095,200.0,0.16754578267001047,306,33.509156534002095,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[107, 121, 35, 52, 52, 35]","[""ORC 254 x 9.5"", ""ORC 254 x 19.1"", ""IR 457 x 52.1"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 457 x 52.1""]",ORC 254 x 9.5,ORC 254 x 19.1,IR 457 x 52.1,ORC 89 x 4.8,ORC 89 x 4.8,IR 457 x 52.1
18,True,True,True,0.6651380533963575,1.0,True,True,completo,0.6644815081494345,0.0,,152,0,0.3369194764537618,128,Viga_1,IR 457 x 52.1,PLT,30.087611692578584,89.3020849054648,64,0,0.3013743911901698,0.3013743911901698,102,Columna_1,ORC 254 x 9.5,SISMO_DOWN_1,64,0,0.6644815081494345,156,Contraviento_1,ORC 89 x 4.8,compresion,94.39045690081245,142.05129223789487,455.56094925,52455.5486822814,52455.5486822814,0.02841835100269335,3.245152103227857e-05,0.6651380533963575,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,94390.45690081245,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6651380533963575,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.02841835100269335,True,0.0008041626241820364,0.005,0.16083252483640728,True,0.0035740561074757175,0.01,0.35740561074757177,4.444444444444445,0.0008041626241820364,SISMO_DOWN_1,Nivel 6.4 m,0.16083252483640728,0.35740561074757177,0.35740561074757177,auto,arriostrado,0.25,0.35,True,0.0,3.245152103227857e-05,True,0.008350527587800676,0.1,0.08350527587800675,0.008350527587800676,0.08350527587800675,SISMO_DOWN_1,True,32.20505430675566,200.0,0.16102527153377832,301,32.20505430675566,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[107, 120, 35, 52, 52, 35]","[""ORC 254 x 9.5"", ""ORC 356 x 12.7"", ""IR 457 x 52.1"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 457 x 52.1""]",ORC 254 x 9.5,ORC 356 x 12.7,IR 457 x 52.1,ORC 89 x 4.8,ORC 89 x 4.8,IR 457 x 52.1
19,True,True,True,0.6878596978493132,1.0,True,True,completo,0.6871807244950346,0.0,,152,0,0.32551516723444524,128,Viga_1,IR 457 x 52.1,PLT,29.069183102387004,89.3020849054648,64,0,0.3009185835387145,0.3009185835387145,102,Columna_1,ORC 203 x 12.7,SISMO_DOWN_1,64,0,0.6871807244950346,156,Contraviento_1,ORC 89 x 4.8,compresion,97.61490991549249,142.05129223789487,455.56094925,52934.78068228137,52934.78068228137,0.01964913651007396,0.00011452578917106044,0.6878596978493132,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,97614.90991549249,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6878596978493132,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.01964913651007396,True,0.0008188023913619495,0.005,0.16376047827238988,True,0.003639121739386442,0.01,0.3639121739386442,4.444444444444445,0.0008188023913619495,SISMO_DOWN_1,Nivel 6.4 m,0.16376047827238988,0.3639121739386442,0.3639121739386442,auto,arriostrado,0.25,0.35,True,0.0,0.00011452578917106044,True,0.008568982545125897,0.1,0.08568982545125896,0.008568982545125897,0.08568982545125896,SISMO_DOWN_1,True,41.40342955987133,200.0,0.20701714779935665,301,41.40342955987133,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[109, 122, 35, 52, 52, 35]","[""ORC 203 x 12.7"", ""ORC 305 x 15.9"", ""IR 457 x 52.1"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 457 x 52.1""]",ORC 203 x 12.7,ORC 305 x 15.9,IR 457 x 52.1,ORC 89 x 4.8,ORC 89 x 4.8,IR 457 x 52.1
20,True,True,True,0.6605650412756766,1.0,True,True,completo,0.6599130099629011,0.0,,152,0,0.3442228463644723,128,Viga_1,IR 457 x 52.1,PLT,30.739817852440872,89.3020849054648,64,0,0.29913481022182264,0.29913481022182264,102,Columna_1,ORC 254 x 9.5,SISMO_DOWN_1,64,0,0.6599130099629011,268,Contraviento_1,ORC 89 x 4.8,compresion,93.74149582982889,142.05129223789487,455.56094925,54014.07668228142,54014.07668228142,0.03037829330383403,2.5694998056996486e-05,0.6605650412756766,SISMO_DOWN_1,268,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,93741.4958298289,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6605650412756766,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.03037829330383403,True,0.0008023268933951583,0.005,0.16046537867903166,True,0.0035658973039784814,0.01,0.35658973039784814,4.444444444444445,0.0008023268933951583,SISMO_DOWN_1,Nivel 6.4 m,0.16046537867903166,0.35658973039784814,0.35658973039784814,auto,arriostrado,0.25,0.35,True,0.0,2.5694998056996486e-05,True,0.008306369340356197,0.1,0.08306369340356197,0.008306369340356197,0.08306369340356197,SISMO_DOWN_1,True,32.20505430675566,200.0,0.16102527153377832,301,32.20505430675566,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[107, 125, 35, 52, 52, 35]","[""ORC 254 x 9.5"", ""ORC 356 x 15.9"", ""IR 457 x 52.1"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 457 x 52.1""]",ORC 254 x 9.5,ORC 356 x 15.9,IR 457 x 52.1,ORC 89 x 4.8,ORC 89 x 4.8,IR 457 x 52.1
21,True,True,True,0.6556614877812579,1.0,True,True,completo,0.6550142966737952,0.0,,152,0,0.3300906498846011,128,Viga_1,IR 457 x 52.1,PLT,29.4777832424947,89.3020849054648,64,0,0.2731454667678588,0.2731454667678588,106,Columna_2,ORC 356 x 12.7,GRAV_DISEÑO,64,0,0.6550142966737952,156,Contraviento_1,ORC 89 x 4.8,compresion,93.04562727680845,142.05129223789487,455.56094925,54217.34068228143,54217.34068228143,0.03255250954612497,8.413244316468466e-06,0.6556614877812579,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,93045.62727680845,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6556614877812579,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.03255250954612497,True,0.000795984135984594,0.005,0.1591968271969188,True,0.0035377072710426403,0.01,0.35377072710426405,4.444444444444445,0.000795984135984594,SISMO_DOWN_1,Nivel 6.4 m,0.1591968271969188,0.35377072710426405,0.35377072710426405,auto,arriostrado,0.25,0.35,True,0.0,8.413244316468466e-06,True,0.008257605458074208,0.1,0.08257605458074208,0.008257605458074208,0.08257605458074208,SISMO_DOWN_1,True,36.42827248671043,200.0,0.18214136243355217,301,36.42827248671043,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[110, 120, 35, 52, 52, 35]","[""ORC 229 x 12.7"", ""ORC 356 x 12.7"", ""IR 457 x 52.1"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 457 x 52.1""]",ORC 229 x 12.7,ORC 356 x 12.7,IR 457 x 52.1,ORC 89 x 4.8,ORC 89 x 4.8,IR 457 x 52.1
22,True,True,True,0.6665953769809617,1.0,True,True,completo,0.6659373932373721,0.0,,152,0,0.33359363869642533,128,Viga_1,IR 457 x 52.1,PLT,29.79060744679112,89.3020849054648,64,0,0.2740451051936321,0.2740451051936321,102,Columna_1,ORC 229 x 12.7,SISMO_DOWN_1,64,0,0.6659373932373721,156,Contraviento_1,ORC 89 x 4.8,compresion,94.59726725890386,142.05129223789487,455.56094925,54490.74868228144,54490.74868228144,0.02780748975445583,1.626014113064471e-05,0.6665953769809617,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,94597.26725890386,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6665953769809617,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.02780748975445583,True,0.0007992947306014538,0.005,0.15985894612029075,True,0.00355242102489535,0.01,0.355242102489535,4.444444444444445,0.0007992947306014538,SISMO_DOWN_1,Nivel 6.4 m,0.15985894612029075,0.355242102489535,0.355242102489535,auto,arriostrado,0.25,0.35,True,0.0,1.626014113064471e-05,True,0.008328253054482183,0.1,0.08328253054482183,0.008328253054482183,0.08328253054482183,SISMO_DOWN_1,True,36.42827248671043,200.0,0.18214136243355217,301,36.42827248671043,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[110, 122, 35, 52, 52, 35]","[""ORC 229 x 12.7"", ""ORC 305 x 15.9"", ""IR 457 x 52.1"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 457 x 52.1""]",ORC 229 x 12.7,ORC 305 x 15.9,IR 457 x 52.1,ORC 89 x 4.8,ORC 89 x 4.8,IR 457 x 52.1
23,True,True,True,0.6229888076805006,1.0,True,True,completo,0.622373867160288,0.0,,152,0,0.30329429543022196,130,Viga_1,IR 356 x 44.6,F,73.0403438939579,240.82333559999998,64,0,0.1687575907814754,0.1687575907814754,106,Columna_2,ORC 356 x 15.9,SISMO_DOWN_1,64,0,0.622373867160288,268,Contraviento_1,ORC 89 x 4.8,compresion,88.40901208521483,142.05129223789487,455.56094925,56032.34468228143,56032.34468228143,0.048957753447454413,2.1777086228607405e-06,0.6229888076805006,SISMO_DOWN_1,268,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,88409.01208521482,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6229888076805006,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.048957753447454413,True,0.0007918164404706265,0.005,0.1583632880941253,True,0.0035191841798694512,0.01,0.3519184179869451,4.444444444444445,0.0007918164404706265,SISMO_DOWN_1,Nivel 6.4 m,0.1583632880941253,0.3519184179869451,0.3519184179869451,auto,arriostrado,0.25,0.35,True,0.0,2.1777086228607405e-06,True,0.008078256357254766,0.1,0.08078256357254766,0.008078256357254766,0.08078256357254766,SISMO_DOWN_1,True,33.11188870907426,200.0,0.16555944354537128,301,33.11188870907426,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[118, 125, 30, 52, 52, 30]","[""ORC 254 x 15.9"", ""ORC 356 x 15.9"", ""IR 356 x 44.6"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 356 x 44.6""]",ORC 254 x 15.9,ORC 356 x 15.9,IR 356 x 44.6,ORC 89 x 4.8,ORC 89 x 4.8,IR 356 x 44.6
