rank,factible,cumple_normativa,cumple_dc,dc_calculado,dc_limite,cumple_lrfd_detallado,lrfd_detallado_activo,lrfd_detallado_modo,lrfd_max_util,lrfd_penalizacion,lrfd_error,lrfd_vigas_ir_total,lrfd_vigas_ir_no_cumplen,lrfd_vigas_ir_util_max,lrfd_vigas_ir_elemento_critico,lrfd_vigas_ir_grupo_critico,lrfd_vigas_ir_perfil_critico,lrfd_vigas_ir_estado_limite,lrfd_vigas_ir_mu_kN_m,lrfd_vigas_ir_mr_kN_m,lrfd_columnas_or_total,lrfd_columnas_or_no_cumplen,lrfd_columnas_or_util_max,lrfd_columnas_or_interaccion_max,lrfd_columnas_or_elemento_critico,lrfd_columnas_or_grupo_critico,lrfd_columnas_or_perfil_critico,lrfd_columnas_or_combo_critico,lrfd_contravientos_or_total,lrfd_contravientos_or_no_cumplen,lrfd_contravientos_or_util_max,lrfd_contravientos_or_elemento_critico,lrfd_contravientos_or_grupo_critico,lrfd_contravientos_or_perfil_critico,lrfd_contravientos_or_estado_control,lrfd_contravientos_or_pu_kN,lrfd_contravientos_or_pr_kN,lrfd_contravientos_or_tr_kN,peso_kg,fitness_peso,fitness_dc,fitness_deriva,max_dc,max_dc_combo,max_dc_elemento,max_dc_extremo,max_dc_tipo_revision,max_dc_pu_N,max_dc_muy_Nm,max_dc_muz_Nm,max_dc_phi_pn_N,max_dc_phi_mny_Nm,max_dc_phi_mnz_Nm,max_dc_ratio_axial,max_dc_ratio_my,max_dc_ratio_mz,max_dc_rama,objetivo_dc_meta_util,objetivo_dc_max_util,cumple_objetivo_dc_max,exceso_objetivo_dc,objetivo_dc_equilibrio,cumple_deriva_servicio,deriva_servicio_calculada,deriva_servicio_limite,util_deriva_servicio,cumple_deriva_colapso,deriva_colapso_calculada,deriva_colapso_limite,util_deriva_colapso,factor_inelastico_deriva,deriva_elastica_max,deriva_combo,deriva_nivel,util_servicio,util_colapso,util_deriva,objetivo_deriva_modo,sistema_lateral,objetivo_deriva_min_util,objetivo_deriva_meta_util,cumple_objetivo_deriva_min,deficit_objetivo_deriva,objetivo_deriva_equilibrio,cumple_desplazamiento_azotea,desplazamiento_azotea_calculado_m,desplazamiento_azotea_limite_m,util_desplazamiento_azotea,desp_azotea_m,util_azotea,desp_azotea_combo,cumple_esbeltez,esbeltez_kl_r_calculada,esbeltez_kl_r_limite,util_esbeltez,esbeltez_elemento,esbeltez_kl_r,cumple_cortante_basal,requiere_escalamiento_cortante,factor_cortante,factor_cortante_combo,factor_cortante_direccion,cortante_invalido,cumple_constructibilidad,cumple_espesor_minimo,cumple_lrfd_local,cumple_columna_mismo_perfil_altura,cumple_telescopico,cumple_ancho_nudo,cumple_cfvd,cumple_guillotina,penal_constructibilidad,penal_constructibilidad_letal,penal_embudo,constructibilidad_total,constructibilidad_espesor,constructibilidad_lrfd_local,constructibilidad_columna_mismo_perfil_altura,constructibilidad_telescopico,constructibilidad_ancho_nudo,constructibilidad_cfvd,guillotina,genes,perfiles,Columna_1,Columna_2,Viga_1,Contraviento_1,Contraviento_2,Viga_2
45,True,True,True,0.768971966466506,1.0,True,True,completo,0.9362432656622592,0.0,,152,0,0.9362432656622592,132,Viga_1,IR 305 x 38.7,PLT,68.39811152746876,74.43481695900803,64,0,0.33567853712206713,0.33567853712206713,102,Columna_1,ORC 203 x 9.5,SISMO_DOWN_1,64,0,0.7689077836036853,367,Contraviento_2,ORC 76 x 6.4,compresion,75.06090386270608,97.62016390432899,448.70611365,42832.54120057427,42832.54120057427,0.0015042794764931727,6.643274954718578e-07,0.768971966466506,SISMO_DOWN_1,367,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,75060.90386270608,0.0,0.0,97612.01595894003,11596.096889999999,11596.096889999999,0.768971966466506,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.0015042794764931727,True,0.0007898840589188286,0.005,0.1579768117837657,True,0.003510595817417016,0.01,0.3510595817417016,4.444444444444445,0.0007898840589188286,SISMO_DOWN_1,Nivel 9.600000000000001 m,0.1579768117837657,0.3510595817417016,0.3510595817417016,auto,arriostrado,0.25,0.35,True,0.0,6.643274954718578e-07,True,0.007834299025369992,0.1,0.07834299025369991,0.007834299025369992,0.07834299025369991,SISMO_DOWN_1,True,40.62978731224983,200.0,0.20314893656124916,301,40.62978731224983,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[101, 117, 24, 75, 51, 24]","[""ORC 203 x 9.5"", ""ORC 305 x 12.7"", ""IR 305 x 38.7"", ""ORC 102 x 9.8"", ""ORC 76 x 6.4"", ""IR 305 x 38.7""]",ORC 203 x 9.5,ORC 305 x 12.7,IR 305 x 38.7,ORC 102 x 9.8,ORC 76 x 6.4,IR 305 x 38.7
46,True,True,True,0.7690058825749267,1.0,True,True,completo,0.9362432656622592,0.0,,152,0,0.9362432656622592,132,Viga_1,IR 305 x 38.7,PLT,68.39811152746876,74.43481695900803,64,0,0.3358080431204879,0.3358080431204879,102,Columna_1,ORC 203 x 9.5,SISMO_DOWN_1,64,0,0.7689416968812708,367,Contraviento_2,ORC 76 x 6.4,compresion,75.06421448242251,97.62016390432899,448.70611365,42836.76784205883,42836.76784205883,0.0015009926796238004,6.829126233687367e-07,0.7690058825749267,SISMO_DOWN_1,367,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,75064.21448242251,0.0,0.0,97612.01595894003,11596.096889999999,11596.096889999999,0.7690058825749267,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.0015009926796238004,True,0.0007899171769304933,0.005,0.15798343538609866,True,0.0035107430085799703,0.01,0.351074300857997,4.444444444444445,0.0007899171769304933,SISMO_DOWN_1,Nivel 9.600000000000001 m,0.15798343538609866,0.351074300857997,0.351074300857997,auto,arriostrado,0.25,0.35,True,0.0,6.829126233687367e-07,True,0.007839845581594024,0.1,0.07839845581594024,0.007839845581594024,0.07839845581594024,SISMO_DOWN_1,True,40.62978731224983,200.0,0.20314893656124916,301,40.62978731224983,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[101, 117, 24, 74, 51, 24]","[""ORC 203 x 9.5"", ""ORC 305 x 12.7"", ""IR 305 x 38.7"", ""ORC 140 x 6.4"", ""ORC 76 x 6.4"", ""IR 305 x 38.7""]",ORC 203 x 9.5,ORC 305 x 12.7,IR 305 x 38.7,ORC 140 x 6.4,ORC 76 x 6.4,IR 305 x 38.7
47,True,True,True,0.7857926874617879,1.0,True,True,completo,0.9362432656622592,0.0,,152,0,0.9362432656622592,432,Viga_2,IR 305 x 38.7,PLT,68.39811152746876,74.43481695900803,64,0,0.40212112265738253,0.40212112265738253,102,Columna_1,ORC 203 x 7.9,SISMO_DOWN_1,64,0,0.7857271006439789,367,Contraviento_2,ORC 76 x 6.4,compresion,76.70280834893842,97.62016390432899,448.70611365,43082.38606843513,43082.38606843513,0.0003153870774350636,4.918323733788826e-05,0.7857926874617879,SISMO_DOWN_1,367,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,76702.80834893842,0.0,0.0,97612.01595894003,11596.096889999999,11596.096889999999,0.7857926874617879,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.0003153870774350636,True,0.0008080132477913413,0.005,0.16160264955826825,True,0.003591169990183739,0.01,0.3591169990183739,4.444444444444445,0.0008080132477913413,SISMO_DOWN_1,Nivel 9.600000000000001 m,0.16160264955826825,0.3591169990183739,0.3591169990183739,auto,arriostrado,0.25,0.35,True,0.0,4.918323733788826e-05,True,0.008951423244960784,0.1,0.08951423244960784,0.008951423244960784,0.08951423244960784,SISMO_DOWN_1,True,40.30410098598426,200.0,0.20152050492992132,301,40.30410098598426,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[95, 118, 30, 65, 51, 24]","[""ORC 203 x 7.9"", ""ORC 254 x 15.9"", ""IR 356 x 44.6"", ""ORC 102 x 6.4"", ""ORC 76 x 6.4"", ""IR 305 x 38.7""]",ORC 203 x 7.9,ORC 254 x 15.9,IR 356 x 44.6,ORC 102 x 6.4,ORC 76 x 6.4,IR 305 x 38.7
48,True,True,True,0.7668580113843168,1.0,True,True,completo,0.9362432656622592,0.0,,152,0,0.9362432656622592,132,Viga_1,IR 305 x 38.7,PLT,68.39811152746876,74.43481695900803,64,0,0.335295644870469,0.335295644870469,106,Columna_2,ORC 305 x 12.7,GRAV_DISEÑO,64,0,0.7667940049644549,367,Contraviento_2,ORC 76 x 6.4,compresion,74.85455644548695,97.62016390432899,448.70611365,43193.214607259884,43193.214607259884,0.0017162365771907517,1.2551666565750067e-08,0.7668580113843168,SISMO_DOWN_1,367,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,74854.55644548695,0.0,0.0,97612.01595894003,11596.096889999999,11596.096889999999,0.7668580113843168,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.0017162365771907517,True,0.0007878277000949978,0.005,0.15756554001899956,True,0.003501456444866657,0.01,0.3501456444866657,4.444444444444445,0.0007878277000949978,SISMO_DOWN_1,Nivel 9.600000000000001 m,0.15756554001899956,0.3501456444866657,0.3501456444866657,auto,arriostrado,0.25,0.35,True,0.0,1.2551666565750067e-08,True,0.007596753817831958,0.1,0.07596753817831957,0.007596753817831958,0.07596753817831957,SISMO_DOWN_1,True,40.62978731224983,200.0,0.20314893656124916,301,40.62978731224983,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[101, 117, 24, 76, 51, 24]","[""ORC 203 x 9.5"", ""ORC 305 x 12.7"", ""IR 305 x 38.7"", ""ORC 152 x 6.4"", ""ORC 76 x 6.4"", ""IR 305 x 38.7""]",ORC 203 x 9.5,ORC 305 x 12.7,IR 305 x 38.7,ORC 152 x 6.4,ORC 76 x 6.4,IR 305 x 38.7
49,True,True,True,0.7885341813679512,1.0,True,True,completo,0.9362432656622592,0.0,,152,0,0.9362432656622592,432,Viga_2,IR 305 x 38.7,PLT,68.39811152746876,74.43481695900803,64,0,0.4058105399115807,0.4058105399115807,102,Columna_1,ORC 178 x 9.5,SISMO_DOWN_1,64,0,0.7884683657291512,367,Contraviento_2,ORC 76 x 6.4,compresion,76.97041109585815,97.62016390432899,448.70611365,43246.73806843514,43246.73806843514,0.00020541405766099862,6.92657762498595e-05,0.7885341813679512,SISMO_DOWN_1,367,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,76970.41109585816,0.0,0.0,97612.01595894003,11596.096889999999,11596.096889999999,0.7885341813679512,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.00020541405766099862,True,0.0008118436235373394,0.005,0.16236872470746788,True,0.003608193882388175,0.01,0.3608193882388175,4.444444444444445,0.0008118436235373394,SISMO_DOWN_1,Nivel 9.600000000000001 m,0.16236872470746788,0.3608193882388175,0.3608193882388175,auto,arriostrado,0.25,0.35,True,0.0,6.92657762498595e-05,True,0.008993554987336547,0.1,0.08993554987336547,0.008993554987336547,0.08993554987336547,SISMO_DOWN_1,True,46.80076481754258,200.0,0.2340038240877129,301,46.80076481754258,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[98, 118, 30, 65, 51, 24]","[""ORC 178 x 9.5"", ""ORC 254 x 15.9"", ""IR 356 x 44.6"", ""ORC 102 x 6.4"", ""ORC 76 x 6.4"", ""IR 305 x 38.7""]",ORC 178 x 9.5,ORC 254 x 15.9,IR 356 x 44.6,ORC 102 x 6.4,ORC 76 x 6.4,IR 305 x 38.7
50,True,True,True,0.787039321236131,1.0,True,True,completo,0.9362432656622592,0.0,,152,0,0.9362432656622592,432,Viga_2,IR 305 x 38.7,PLT,68.39811152746876,74.43481695900803,64,0,0.3868689563862173,0.3868689563862173,102,Columna_1,ORC 203 x 7.9,SISMO_DOWN_1,64,0,0.7869736303670326,367,Contraviento_2,ORC 76 x 6.4,compresion,76.82449478481453,97.62016390432899,448.70611365,43795.27959883724,43795.27959883724,0.00026246749065657343,6.270134412703047e-05,0.787039321236131,SISMO_DOWN_1,367,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,76824.49478481454,0.0,0.0,97612.01595894003,11596.096889999999,11596.096889999999,0.787039321236131,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.00026246749065657343,True,0.0008106613727431433,0.005,0.16213227454862866,True,0.0036029394344139704,0.01,0.36029394344139704,4.444444444444445,0.0008106613727431433,SISMO_DOWN_1,Nivel 9.600000000000001 m,0.16213227454862866,0.36029394344139704,0.36029394344139704,auto,arriostrado,0.25,0.35,True,0.0,6.270134412703047e-05,True,0.008324926446165557,0.1,0.08324926446165556,0.008324926446165557,0.08324926446165556,SISMO_DOWN_1,True,40.30410098598426,200.0,0.20152050492992132,301,40.30410098598426,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[95, 118, 30, 71, 51, 24]","[""ORC 203 x 7.9"", ""ORC 254 x 15.9"", ""IR 356 x 44.6"", ""ORC 127 x 6.4"", ""ORC 76 x 6.4"", ""IR 305 x 38.7""]",ORC 203 x 7.9,ORC 254 x 15.9,IR 356 x 44.6,ORC 127 x 6.4,ORC 76 x 6.4,IR 305 x 38.7
51,True,True,True,0.7902749149273518,1.0,True,True,completo,0.9362432656622592,0.0,,152,0,0.9362432656622592,432,Viga_2,IR 305 x 38.7,PLT,68.39811152746876,74.43481695900803,64,0,0.39143556301843907,0.39143556301843907,102,Columna_1,ORC 178 x 9.5,SISMO_DOWN_1,64,0,0.7902089539968272,367,Contraviento_2,ORC 76 x 6.4,compresion,77.14032760783864,97.62016390432899,448.70611365,43959.631598837244,43959.631598837244,0.0001477769994847589,8.789139472736855e-05,0.7902749149273518,SISMO_DOWN_1,367,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,77140.32760783864,0.0,0.0,97612.01595894003,11596.096889999999,11596.096889999999,0.7902749149273518,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.0001477769994847589,True,0.0008149219950772065,0.005,0.16298439901544132,True,0.0036218755336764738,0.01,0.36218755336764735,4.444444444444445,0.0008149219950772065,SISMO_DOWN_1,Nivel 9.600000000000001 m,0.16298439901544132,0.36218755336764735,0.36218755336764735,auto,arriostrado,0.25,0.35,True,0.0,8.789139472736855e-05,True,0.008357578081260633,0.1,0.08357578081260632,0.008357578081260633,0.08357578081260632,SISMO_DOWN_1,True,46.80076481754258,200.0,0.2340038240877129,301,46.80076481754258,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[98, 118, 30, 71, 51, 24]","[""ORC 178 x 9.5"", ""ORC 254 x 15.9"", ""IR 356 x 44.6"", ""ORC 127 x 6.4"", ""ORC 76 x 6.4"", ""IR 305 x 38.7""]",ORC 178 x 9.5,ORC 254 x 15.9,IR 356 x 44.6,ORC 127 x 6.4,ORC 76 x 6.4,IR 305 x 38.7
52,True,True,True,0.7913272706382225,1.0,True,True,completo,0.7912612218719832,0.0,,152,0,0.7446149957078021,132,Viga_1,IR 356 x 44.6,PLT,68.74808413584375,93.58292851947972,64,0,0.4054358939023437,0.4054358939023437,102,Columna_1,ORC 178 x 9.5,SISMO_DOWN_1,64,0,0.7912612218719832,367,Contraviento_2,ORC 76 x 6.4,compresion,77.24305017028263,97.62016390432899,448.70611365,44122.47506843514,44122.47506843514,0.00011752536653537235,7.632256312059638e-05,0.7913272706382225,SISMO_DOWN_1,367,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,77243.05017028263,0.0,0.0,97612.01595894003,11596.096889999999,11596.096889999999,0.7913272706382225,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.00011752536653537235,True,0.0008130536147951449,0.005,0.16261072295902898,True,0.0036135716213117554,0.01,0.3613571621311755,4.444444444444445,0.0008130536147951449,SISMO_DOWN_1,Nivel 9.600000000000001 m,0.16261072295902898,0.3613571621311755,0.3613571621311755,auto,arriostrado,0.25,0.35,True,0.0,7.632256312059638e-05,True,0.008980125094984425,0.1,0.08980125094984424,0.008980125094984425,0.08980125094984424,SISMO_DOWN_1,True,46.80076481754258,200.0,0.2340038240877129,301,46.80076481754258,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[98, 118, 30, 65, 51, 30]","[""ORC 178 x 9.5"", ""ORC 254 x 15.9"", ""IR 356 x 44.6"", ""ORC 102 x 6.4"", ""ORC 76 x 6.4"", ""IR 356 x 44.6""]",ORC 178 x 9.5,ORC 254 x 15.9,IR 356 x 44.6,ORC 102 x 6.4,ORC 76 x 6.4,IR 356 x 44.6
53,True,True,True,0.7862764590144882,1.0,True,True,completo,0.9362432656622592,0.0,,152,0,0.9362432656622592,432,Viga_2,IR 305 x 38.7,PLT,68.39811152746876,74.43481695900803,64,0,0.3800807251423733,0.3800807251423733,102,Columna_1,ORC 203 x 7.9,SISMO_DOWN_1,64,0,0.7862108318182979,367,Contraviento_2,ORC 76 x 6.4,compresion,76.75003026546108,97.62016390432899,448.70611365,44146.090842058795,44146.090842058795,0.0002942743393453503,5.899563729337116e-05,0.7862764590144882,SISMO_DOWN_1,367,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,76750.03026546107,0.0,0.0,97612.01595894003,11596.096889999999,11596.096889999999,0.7862764590144882,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.0002942743393453503,True,0.0008099665206322228,0.005,0.16199330412644455,True,0.0035998512028098794,0.01,0.35998512028098795,4.444444444444445,0.0008099665206322228,SISMO_DOWN_1,Nivel 9.600000000000001 m,0.16199330412644455,0.35998512028098795,0.35998512028098795,auto,arriostrado,0.25,0.35,True,0.0,5.899563729337116e-05,True,0.008073170794705495,0.1,0.08073170794705495,0.008073170794705495,0.08073170794705495,SISMO_DOWN_1,True,40.30410098598426,200.0,0.20152050492992132,301,40.30410098598426,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[95, 118, 30, 74, 51, 24]","[""ORC 203 x 7.9"", ""ORC 254 x 15.9"", ""IR 356 x 44.6"", ""ORC 140 x 6.4"", ""ORC 76 x 6.4"", ""IR 305 x 38.7""]",ORC 203 x 7.9,ORC 254 x 15.9,IR 356 x 44.6,ORC 140 x 6.4,ORC 76 x 6.4,IR 305 x 38.7
54,True,True,True,0.7816863123279364,1.0,True,True,completo,0.9362432656622592,0.0,,152,0,0.9362432656622592,432,Viga_2,IR 305 x 38.7,PLT,68.39811152746876,74.43481695900803,64,0,0.3842361489084583,0.3842361489084583,102,Columna_1,ORC 178 x 9.5,SISMO_DOWN_1,64,0,0.7816210682520262,367,Contraviento_2,ORC 76 x 6.4,compresion,76.30197679383951,97.62016390432899,448.70611365,44296.61884205882,44296.61884205882,0.0005240486814842126,4.6653270492657416e-05,0.7816863123279364,SISMO_DOWN_1,367,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,76301.97679383951,0.0,0.0,97612.01595894003,11596.096889999999,11596.096889999999,0.7816863123279364,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.0005240486814842126,True,0.0008074786858266188,0.005,0.16149573716532376,True,0.003588794159229417,0.01,0.3588794159229417,4.444444444444445,0.0008074786858266188,SISMO_DOWN_1,Nivel 9.600000000000001 m,0.16149573716532376,0.3588794159229417,0.3588794159229417,auto,arriostrado,0.25,0.35,True,0.0,4.6653270492657416e-05,True,0.008058901696095098,0.1,0.08058901696095098,0.008058901696095098,0.08058901696095098,SISMO_DOWN_1,True,46.80076481754258,200.0,0.2340038240877129,301,46.80076481754258,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[98, 117, 30, 74, 51, 24]","[""ORC 178 x 9.5"", ""ORC 305 x 12.7"", ""IR 356 x 44.6"", ""ORC 140 x 6.4"", ""ORC 76 x 6.4"", ""IR 305 x 38.7""]",ORC 178 x 9.5,ORC 305 x 12.7,IR 356 x 44.6,ORC 140 x 6.4,ORC 76 x 6.4,IR 305 x 38.7
55,True,True,True,0.7933074947549592,1.0,True,True,completo,0.7932412807077236,0.0,,152,0,0.7446149957078021,132,Viga_1,IR 356 x 44.6,PLT,68.74808413584375,93.58292851947972,64,0,0.3910979917647057,0.3910979917647057,102,Columna_1,ORC 178 x 9.5,SISMO_DOWN_1,64,0,0.7932412807077236,367,Contraviento_2,ORC 76 x 6.4,compresion,77.43634383836782,97.62016390432899,448.70611365,44835.368598837245,44835.368598837245,6.998379133577985e-05,9.757895650343068e-05,0.7933074947549592,SISMO_DOWN_1,367,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,77436.34383836781,0.0,0.0,97612.01595894003,11596.096889999999,11596.096889999999,0.7933074947549592,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,6.998379133577985e-05,True,0.0008163937529534441,0.005,0.1632787505906888,True,0.003628416679793085,0.01,0.3628416679793085,4.444444444444445,0.0008163937529534441,SISMO_DOWN_1,Nivel 9.600000000000001 m,0.1632787505906888,0.3628416679793085,0.3628416679793085,auto,arriostrado,0.25,0.35,True,0.0,9.757895650343068e-05,True,0.008346318995696914,0.1,0.08346318995696914,0.008346318995696914,0.08346318995696914,SISMO_DOWN_1,True,46.80076481754258,200.0,0.2340038240877129,301,46.80076481754258,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[98, 118, 30, 71, 51, 30]","[""ORC 178 x 9.5"", ""ORC 254 x 15.9"", ""IR 356 x 44.6"", ""ORC 127 x 6.4"", ""ORC 76 x 6.4"", ""IR 356 x 44.6""]",ORC 178 x 9.5,ORC 254 x 15.9,IR 356 x 44.6,ORC 127 x 6.4,ORC 76 x 6.4,IR 356 x 44.6
56,True,True,True,0.7819242325497955,1.0,True,True,completo,0.7818589686156828,0.0,,152,0,0.7446149957078021,132,Viga_1,IR 356 x 44.6,PLT,68.74808413584375,93.58292851947972,64,0,0.3789223303181652,0.3789223303181652,102,Columna_1,ORC 203 x 7.9,SISMO_DOWN_1,64,0,0.7818589686156828,367,Contraviento_2,ORC 76 x 6.4,compresion,76.32520066633258,97.62016390432899,448.70611365,45008.00384205881,45008.00384205881,0.0005105208889279292,3.5305778954434465e-05,0.7819242325497955,SISMO_DOWN_1,367,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,76325.20066633257,0.0,0.0,97612.01595894003,11596.096889999999,11596.096889999999,0.7819242325497955,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.0005105208889279292,True,0.000804879959869546,0.005,0.16097599197390922,True,0.0035772442660868715,0.01,0.35772442660868714,4.444444444444445,0.000804879959869546,SISMO_DOWN_1,Nivel 9.600000000000001 m,0.16097599197390922,0.35772442660868714,0.35772442660868714,auto,arriostrado,0.25,0.35,True,0.0,3.5305778954434465e-05,True,0.008015197381869876,0.1,0.08015197381869875,0.008015197381869876,0.08015197381869875,SISMO_DOWN_1,True,40.30410098598426,200.0,0.20152050492992132,301,40.30410098598426,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[95, 117, 30, 74, 51, 30]","[""ORC 203 x 7.9"", ""ORC 305 x 12.7"", ""IR 356 x 44.6"", ""ORC 140 x 6.4"", ""ORC 76 x 6.4"", ""IR 356 x 44.6""]",ORC 203 x 7.9,ORC 305 x 12.7,IR 356 x 44.6,ORC 140 x 6.4,ORC 76 x 6.4,IR 356 x 44.6
57,True,True,True,0.7897653258269999,1.0,True,True,completo,0.7896994074297389,0.0,,152,0,0.7446149957078021,132,Viga_1,IR 356 x 44.6,PLT,68.74808413584375,93.58292851947972,64,0,0.37982171973399653,0.37982171973399653,102,Columna_1,ORC 203 x 7.9,SISMO_DOWN_1,64,0,0.7896994074297389,367,Contraviento_2,ORC 76 x 6.4,compresion,77.09058558844258,97.62016390432899,448.70611365,45021.827842058796,45021.827842058796,0.00016366961785543234,6.866990610286994e-05,0.7897653258269999,SISMO_DOWN_1,367,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,77090.58558844258,0.0,0.0,97612.01595894003,11596.096889999999,11596.096889999999,0.7897653258269999,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.00016366961785543234,True,0.0008117386873696032,0.005,0.16234773747392064,True,0.003607727499420459,0.01,0.3607727499420459,4.444444444444445,0.0008117386873696032,SISMO_DOWN_1,Nivel 9.600000000000001 m,0.16234773747392064,0.3607727499420459,0.3607727499420459,auto,arriostrado,0.25,0.35,True,0.0,6.866990610286994e-05,True,0.008066794360909575,0.1,0.08066794360909575,0.008066794360909575,0.08066794360909575,SISMO_DOWN_1,True,40.30410098598426,200.0,0.20152050492992132,301,40.30410098598426,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[95, 118, 30, 74, 51, 30]","[""ORC 203 x 7.9"", ""ORC 254 x 15.9"", ""IR 356 x 44.6"", ""ORC 140 x 6.4"", ""ORC 76 x 6.4"", ""IR 356 x 44.6""]",ORC 203 x 7.9,ORC 254 x 15.9,IR 356 x 44.6,ORC 140 x 6.4,ORC 76 x 6.4,IR 356 x 44.6
