rank,factible,cumple_normativa,cumple_dc,dc_calculado,dc_limite,cumple_lrfd_detallado,lrfd_detallado_activo,lrfd_detallado_modo,lrfd_max_util,lrfd_penalizacion,lrfd_error,lrfd_vigas_ir_total,lrfd_vigas_ir_no_cumplen,lrfd_vigas_ir_util_max,lrfd_vigas_ir_elemento_critico,lrfd_vigas_ir_grupo_critico,lrfd_vigas_ir_perfil_critico,lrfd_vigas_ir_estado_limite,lrfd_vigas_ir_mu_kN_m,lrfd_vigas_ir_mr_kN_m,lrfd_columnas_or_total,lrfd_columnas_or_no_cumplen,lrfd_columnas_or_util_max,lrfd_columnas_or_interaccion_max,lrfd_columnas_or_elemento_critico,lrfd_columnas_or_grupo_critico,lrfd_columnas_or_perfil_critico,lrfd_columnas_or_combo_critico,lrfd_contravientos_or_total,lrfd_contravientos_or_no_cumplen,lrfd_contravientos_or_util_max,lrfd_contravientos_or_elemento_critico,lrfd_contravientos_or_grupo_critico,lrfd_contravientos_or_perfil_critico,lrfd_contravientos_or_estado_control,lrfd_contravientos_or_pu_kN,lrfd_contravientos_or_pr_kN,lrfd_contravientos_or_tr_kN,peso_kg,fitness_peso,fitness_dc,fitness_deriva,max_dc,max_dc_combo,max_dc_elemento,max_dc_extremo,max_dc_tipo_revision,max_dc_pu_N,max_dc_muy_Nm,max_dc_muz_Nm,max_dc_phi_pn_N,max_dc_phi_mny_Nm,max_dc_phi_mnz_Nm,max_dc_ratio_axial,max_dc_ratio_my,max_dc_ratio_mz,max_dc_rama,objetivo_dc_meta_util,objetivo_dc_max_util,cumple_objetivo_dc_max,exceso_objetivo_dc,objetivo_dc_equilibrio,cumple_deriva_servicio,deriva_servicio_calculada,deriva_servicio_limite,util_deriva_servicio,cumple_deriva_colapso,deriva_colapso_calculada,deriva_colapso_limite,util_deriva_colapso,factor_inelastico_deriva,deriva_elastica_max,deriva_combo,deriva_nivel,util_servicio,util_colapso,util_deriva,objetivo_deriva_modo,sistema_lateral,objetivo_deriva_min_util,objetivo_deriva_meta_util,cumple_objetivo_deriva_min,deficit_objetivo_deriva,objetivo_deriva_equilibrio,cumple_desplazamiento_azotea,desplazamiento_azotea_calculado_m,desplazamiento_azotea_limite_m,util_desplazamiento_azotea,desp_azotea_m,util_azotea,desp_azotea_combo,cumple_esbeltez,esbeltez_kl_r_calculada,esbeltez_kl_r_limite,util_esbeltez,esbeltez_elemento,esbeltez_kl_r,cumple_cortante_basal,requiere_escalamiento_cortante,factor_cortante,factor_cortante_combo,factor_cortante_direccion,cortante_invalido,cumple_constructibilidad,cumple_espesor_minimo,cumple_lrfd_local,cumple_columna_mismo_perfil_altura,cumple_telescopico,cumple_ancho_nudo,cumple_cfvd,cumple_guillotina,penal_constructibilidad,penal_constructibilidad_letal,penal_embudo,constructibilidad_total,constructibilidad_espesor,constructibilidad_lrfd_local,constructibilidad_columna_mismo_perfil_altura,constructibilidad_telescopico,constructibilidad_ancho_nudo,constructibilidad_cfvd,guillotina,genes,perfiles,Columna_1,Columna_2,Viga_1,Contraviento_1,Contraviento_2,Viga_2
45,True,True,True,0.7391223316362688,1.0,True,True,completo,0.7383927579015344,0.0,,152,0,0.7359894842915901,432,Viga_2,IR 305 x 44.6,PLT,68.74808413584375,95.13180324188,64,0,0.3752213501203953,0.3752213501203953,102,Columna_1,ORC 229 x 7.9,SISMO_DOWN_1,64,0,0.7383927579015344,156,Contraviento_1,ORC 89 x 4.8,compresion,104.88964543901602,142.05129223789487,455.56094925,53594.64968228142,53594.64968228142,0.005790766414694437,0.0002911908005313106,0.7391223316362688,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,104889.64543901602,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.7391223316362688,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.005790766414694437,True,0.0008374131174421683,0.005,0.16748262348843365,True,0.003721836077520748,0.01,0.3721836077520748,4.444444444444445,0.0008374131174421683,SISMO_DOWN_1,Nivel 6.4 m,0.16748262348843365,0.3721836077520748,0.3721836077520748,auto,arriostrado,0.25,0.35,True,0.0,0.0002911908005313106,True,0.008914492351994194,0.1,0.08914492351994194,0.008914492351994194,0.08914492351994194,SISMO_DOWN_1,True,35.633658515572954,200.0,0.17816829257786476,301,35.633658515572954,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[100, 118, 43, 52, 52, 28]","[""ORC 229 x 7.9"", ""ORC 254 x 15.9"", ""IR 533 x 65.5"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 305 x 44.6""]",ORC 229 x 7.9,ORC 254 x 15.9,IR 533 x 65.5,ORC 89 x 4.8,ORC 89 x 4.8,IR 305 x 44.6
46,True,True,True,0.7443907624594154,1.0,True,True,completo,0.7436559883558281,0.0,,152,0,0.7359894842915901,432,Viga_2,IR 305 x 44.6,PLT,68.74808413584375,95.13180324188,64,0,0.4064575243288181,0.4064575243288181,102,Columna_1,ORC 203 x 7.9,SISMO_DOWN_1,64,0,0.7436559883558281,156,Contraviento_1,ORC 89 x 4.8,compresion,105.6372941263943,142.05129223789487,455.56094925,53644.31368228143,53644.31368228143,0.004831855156008079,0.0004942640380078657,0.7443907624594154,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,105637.29412639429,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.7443907624594154,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.004831855156008079,True,0.0008525287456451455,0.005,0.1705057491290291,True,0.003789016647311758,0.01,0.3789016647311758,4.444444444444445,0.0008525287456451455,SISMO_DOWN_1,Nivel 6.4 m,0.1705057491290291,0.3789016647311758,0.3789016647311758,auto,arriostrado,0.25,0.35,True,0.0,0.0004942640380078657,True,0.009040373390374334,0.1,0.09040373390374334,0.009040373390374334,0.09040373390374334,SISMO_DOWN_1,True,40.30410098598426,200.0,0.20152050492992132,301,40.30410098598426,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[95, 120, 43, 52, 52, 28]","[""ORC 203 x 7.9"", ""ORC 356 x 12.7"", ""IR 533 x 65.5"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 305 x 44.6""]",ORC 203 x 7.9,ORC 356 x 12.7,IR 533 x 65.5,ORC 89 x 4.8,ORC 89 x 4.8,IR 305 x 44.6
47,True,True,True,0.7733302233399225,1.0,True,True,completo,0.7725668836394752,0.0,,152,0,0.7398512884213824,432,Viga_2,IR 457 x 52.1,PLT,69.19296457021878,94.15214350697784,64,0,0.4109725907179621,0.4109725907179621,102,Columna_1,ORC 203 x 7.9,SISMO_DOWN_1,64,0,0.7725668836394752,156,Contraviento_1,ORC 89 x 4.8,compresion,109.74412416119083,142.05129223789487,455.56094925,53734.0506822814,53734.0506822814,0.001111370292341275,0.0008560914821041713,0.7733302233399225,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,109744.12416119082,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.7733302233399225,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.001111370292341275,True,0.0008730826950181956,0.005,0.17461653900363913,True,0.003880367533414203,0.01,0.3880367533414203,4.444444444444445,0.0008730826950181956,SISMO_DOWN_1,Nivel 6.4 m,0.17461653900363913,0.3880367533414203,0.3880367533414203,auto,arriostrado,0.25,0.35,True,0.0,0.0008560914821041713,True,0.009251483185079332,0.1,0.09251483185079332,0.009251483185079332,0.09251483185079332,SISMO_DOWN_1,True,40.30410098598426,200.0,0.20152050492992132,301,40.30410098598426,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[95, 118, 43, 52, 52, 35]","[""ORC 203 x 7.9"", ""ORC 254 x 15.9"", ""IR 533 x 65.5"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 457 x 52.1""]",ORC 203 x 7.9,ORC 254 x 15.9,IR 533 x 65.5,ORC 89 x 4.8,ORC 89 x 4.8,IR 457 x 52.1
48,True,True,True,0.7412521879632877,1.0,True,True,completo,0.9362432656622592,0.0,,152,0,0.9362432656622592,432,Viga_2,IR 305 x 38.7,PLT,68.39811152746876,74.43481695900803,64,0,0.3744185037341517,0.3744185037341517,102,Columna_1,ORC 229 x 7.9,SISMO_DOWN_1,64,0,0.7405205118874815,156,Contraviento_1,ORC 89 x 4.8,compresion,105.19189564228412,142.05129223789487,455.56094925,53737.280682281445,53737.280682281445,0.005392664717345124,0.00031600194951428024,0.7412521879632877,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,105191.89564228413,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.7412521879632877,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.005392664717345124,True,0.0008394960977315904,0.005,0.1678992195463181,True,0.0037310937676959576,0.01,0.37310937676959577,4.444444444444445,0.0008394960977315904,SISMO_DOWN_1,Nivel 6.4 m,0.1678992195463181,0.37310937676959577,0.37310937676959577,auto,arriostrado,0.25,0.35,True,0.0,0.00031600194951428024,True,0.008942500873326266,0.1,0.08942500873326266,0.008942500873326266,0.08942500873326266,SISMO_DOWN_1,True,35.633658515572954,200.0,0.17816829257786476,301,35.633658515572954,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[100, 121, 43, 52, 52, 24]","[""ORC 229 x 7.9"", ""ORC 254 x 19.1"", ""IR 533 x 65.5"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 305 x 38.7""]",ORC 229 x 7.9,ORC 254 x 19.1,IR 533 x 65.5,ORC 89 x 4.8,ORC 89 x 4.8,IR 305 x 38.7
49,True,True,True,0.6564516895167593,1.0,True,True,completo,0.7446149957078021,0.0,,152,0,0.7446149957078021,432,Viga_2,IR 356 x 44.6,PLT,68.74808413584375,93.58292851947972,64,0,0.27440131586245176,0.27440131586245176,106,Columna_2,ORC 356 x 12.7,GRAV_DISEÑO,64,0,0.6558037184160441,156,Contraviento_1,ORC 89 x 4.8,compresion,93.1577656554156,142.05129223789487,455.56094925,53772.0506822815,53772.0506822815,0.032197058504051405,3.66862934870052e-05,0.6564516895167593,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,93157.7656554156,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6564516895167593,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.032197058504051405,True,0.000805216494283993,0.005,0.16104329885679858,True,0.0035787399745955246,0.01,0.35787399745955245,4.444444444444445,0.000805216494283993,SISMO_DOWN_1,Nivel 6.4 m,0.16104329885679858,0.35787399745955245,0.35787399745955245,auto,arriostrado,0.25,0.35,True,0.0,3.66862934870052e-05,True,0.008377939802311028,0.1,0.08377939802311027,0.008377939802311028,0.08377939802311027,SISMO_DOWN_1,True,36.42827248671043,200.0,0.18214136243355217,301,36.42827248671043,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[110, 120, 36, 52, 52, 30]","[""ORC 229 x 12.7"", ""ORC 356 x 12.7"", ""IR 406 x 53.6"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 356 x 44.6""]",ORC 229 x 12.7,ORC 356 x 12.7,IR 406 x 53.6,ORC 89 x 4.8,ORC 89 x 4.8,IR 356 x 44.6
50,True,True,True,0.73597819141061,1.0,True,True,completo,0.9293813290845796,0.0,,152,0,0.9293813290845796,432,Viga_2,IR 406 x 46.1,PLT,68.83706022271876,74.65788822499593,64,0,0.3731917938266732,0.3731917938266732,102,Columna_1,ORC 229 x 7.9,SISMO_DOWN_1,64,0,0.7352517211974833,156,Contraviento_1,ORC 89 x 4.8,compresion,104.4434571162389,142.05129223789487,455.56094925,53803.47068228144,53803.47068228144,0.006404362461025766,0.000246664774943791,0.73597819141061,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,104443.4571162389,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.73597819141061,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.006404362461025766,True,0.000833438777901991,0.005,0.1666877555803982,True,0.0037041723462310715,0.01,0.37041723462310716,4.444444444444445,0.000833438777901991,SISMO_DOWN_1,Nivel 6.4 m,0.1666877555803982,0.37041723462310716,0.37041723462310716,auto,arriostrado,0.25,0.35,True,0.0,0.000246664774943791,True,0.008823724138685752,0.1,0.08823724138685751,0.008823724138685752,0.08823724138685751,SISMO_DOWN_1,True,35.633658515572954,200.0,0.17816829257786476,301,35.633658515572954,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[100, 117, 43, 52, 52, 31]","[""ORC 229 x 7.9"", ""ORC 305 x 12.7"", ""IR 533 x 65.5"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 406 x 46.1""]",ORC 229 x 7.9,ORC 305 x 12.7,IR 533 x 65.5,ORC 89 x 4.8,ORC 89 x 4.8,IR 406 x 46.1
51,True,True,True,0.7452160295827156,1.0,True,True,completo,0.9293813290845796,0.0,,152,0,0.9293813290845796,432,Viga_2,IR 406 x 46.1,PLT,68.83706022271876,74.65788822499593,64,0,0.40528828013608054,0.40528828013608054,102,Columna_1,ORC 203 x 7.9,SISMO_DOWN_1,64,0,0.7444804408734921,156,Contraviento_1,ORC 89 x 4.8,compresion,105.75440867191723,142.05129223789487,455.56094925,53866.95868228143,53866.95868228143,0.0046895053354404645,0.0004883268337583777,0.7452160295827156,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,105754.40867191723,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.7452160295827156,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.0046895053354404645,True,0.0008521369961173475,0.005,0.1704273992234695,True,0.0037872755382993228,0.01,0.3787275538299323,4.444444444444445,0.0008521369961173475,SISMO_DOWN_1,Nivel 6.4 m,0.1704273992234695,0.3787275538299323,0.3787275538299323,auto,arriostrado,0.25,0.35,True,0.0,0.0004883268337583777,True,0.008992901002987549,0.1,0.08992901002987548,0.008992901002987549,0.08992901002987548,SISMO_DOWN_1,True,40.30410098598426,200.0,0.20152050492992132,301,40.30410098598426,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[95, 120, 43, 52, 52, 31]","[""ORC 203 x 7.9"", ""ORC 356 x 12.7"", ""IR 533 x 65.5"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 406 x 46.1""]",ORC 203 x 7.9,ORC 356 x 12.7,IR 533 x 65.5,ORC 89 x 4.8,ORC 89 x 4.8,IR 406 x 46.1
52,True,True,True,0.6617434633806306,1.0,True,True,completo,0.7965168922509859,0.0,,152,0,0.7965168922509859,432,Viga_2,IR 254 x 44.6,PLT,68.74808413584375,87.84021774252729,64,0,0.3429493679481555,0.3429493679481555,102,Columna_1,ORC 254 x 7.9,SISMO_DOWN_1,64,0,0.6610902688695869,156,Contraviento_1,ORC 89 x 4.8,compresion,93.90872697882217,142.05129223789487,455.56094925,53899.0026822815,53899.0026822815,0.0298669842468485,2.572896841371957e-06,0.6617434633806306,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,93908.72697882217,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.6617434633806306,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.0298669842468485,True,0.000786778188660121,0.005,0.15735563773202418,True,0.003496791949600538,0.01,0.3496791949600538,4.444444444444445,0.000786778188660121,SISMO_DOWN_1,Nivel 6.4 m,0.15735563773202418,0.3496791949600538,0.3496791949600538,auto,arriostrado,0.25,0.35,True,0.0,2.572896841371957e-06,True,0.008337879066018433,0.1,0.08337879066018433,0.008337879066018433,0.08337879066018433,SISMO_DOWN_1,True,33.11188870907426,200.0,0.16555944354537128,306,33.11188870907426,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[103, 118, 42, 52, 52, 29]","[""ORC 254 x 7.9"", ""ORC 254 x 15.9"", ""IR 356 x 64.0"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 254 x 44.6""]",ORC 254 x 7.9,ORC 254 x 15.9,IR 356 x 64.0,ORC 89 x 4.8,ORC 89 x 4.8,IR 254 x 44.6
53,True,True,True,0.7590002999032105,1.0,True,True,completo,0.7582511050003329,0.0,,152,0,0.7359894842915901,432,Viga_2,IR 305 x 44.6,PLT,68.74808413584375,95.13180324188,64,0,0.40917802454616437,0.40917802454616437,102,Columna_1,ORC 203 x 7.9,SISMO_DOWN_1,64,0,0.7582511050003329,156,Contraviento_1,ORC 89 x 4.8,compresion,107.710549306109,142.05129223789487,455.56094925,53917.72168228144,53917.72168228144,0.0026265240750416954,0.0006601078770553672,0.7590002999032105,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,107710.549306109,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.7590002999032105,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.0026265240750416954,True,0.0008626507515307187,0.005,0.17253015030614374,True,0.0038340033401365278,0.01,0.38340033401365275,4.444444444444445,0.0008626507515307187,SISMO_DOWN_1,Nivel 6.4 m,0.17253015030614374,0.38340033401365275,0.38340033401365275,auto,arriostrado,0.25,0.35,True,0.0,0.0006601078770553672,True,0.009167814121863587,0.1,0.09167814121863586,0.009167814121863587,0.09167814121863586,SISMO_DOWN_1,True,40.30410098598426,200.0,0.20152050492992132,301,40.30410098598426,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[95, 122, 43, 52, 52, 28]","[""ORC 203 x 7.9"", ""ORC 305 x 15.9"", ""IR 533 x 65.5"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 305 x 44.6""]",ORC 203 x 7.9,ORC 305 x 15.9,IR 533 x 65.5,ORC 89 x 4.8,ORC 89 x 4.8,IR 305 x 44.6
54,True,True,True,0.727403358296238,1.0,True,True,completo,0.9362432656622592,0.0,,152,0,0.9362432656622592,432,Viga_2,IR 305 x 38.7,PLT,68.39811152746876,74.43481695900803,64,0,0.37119023584117444,0.37119023584117444,102,Columna_1,ORC 229 x 7.9,SISMO_DOWN_1,64,0,0.726685352139401,156,Contraviento_1,ORC 89 x 4.8,compresion,103.2265933217516,142.05129223789487,455.56094925,54015.80868228146,54015.80868228146,0.008234800604163121,0.00019121059634063243,0.727403358296238,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,103226.5933217516,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.727403358296238,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.008234800604163121,True,0.0008279465840129523,0.005,0.16558931680259045,True,0.003679762595613122,0.01,0.3679762595613122,4.444444444444445,0.0008279465840129523,SISMO_DOWN_1,Nivel 6.4 m,0.16558931680259045,0.3679762595613122,0.3679762595613122,auto,arriostrado,0.25,0.35,True,0.0,0.00019121059634063243,True,0.00880409206954545,0.1,0.0880409206954545,0.00880409206954545,0.0880409206954545,SISMO_DOWN_1,True,35.633658515572954,200.0,0.17816829257786476,301,35.633658515572954,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[100, 122, 43, 52, 52, 24]","[""ORC 229 x 7.9"", ""ORC 305 x 15.9"", ""IR 533 x 65.5"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 305 x 38.7""]",ORC 229 x 7.9,ORC 305 x 15.9,IR 533 x 65.5,ORC 89 x 4.8,ORC 89 x 4.8,IR 305 x 38.7
55,True,True,True,0.7146559314567806,1.0,True,True,completo,0.9362432656622592,0.0,,152,0,0.9362432656622592,432,Viga_2,IR 305 x 38.7,PLT,68.39811152746876,74.43481695900803,64,0,0.3603612093287232,0.3603612093287232,102,Columna_1,ORC 203 x 9.5,SISMO_DOWN_1,64,0,0.7139505080449229,156,Contraviento_1,ORC 89 x 4.8,compresion,101.41759226168286,142.05129223789487,455.56094925,54095.16868228146,54095.16868228146,0.011380640680483957,0.00013370155956491848,0.7146559314567806,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,101417.59226168286,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.7146559314567806,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.011380640680483957,True,0.0008213215967327476,0.005,0.1642643193465495,True,0.0036503182077011007,0.01,0.36503182077011004,4.444444444444445,0.0008213215967327476,SISMO_DOWN_1,Nivel 6.4 m,0.1642643193465495,0.36503182077011004,0.36503182077011004,auto,arriostrado,0.25,0.35,True,0.0,0.00013370155956491848,True,0.008739892002566425,0.1,0.08739892002566425,0.008739892002566425,0.08739892002566425,SISMO_DOWN_1,True,40.62978731224983,200.0,0.20314893656124916,301,40.62978731224983,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[101, 121, 43, 52, 52, 24]","[""ORC 203 x 9.5"", ""ORC 254 x 19.1"", ""IR 533 x 65.5"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 305 x 38.7""]",ORC 203 x 9.5,ORC 254 x 19.1,IR 533 x 65.5,ORC 89 x 4.8,ORC 89 x 4.8,IR 305 x 38.7
56,True,True,True,0.7520470588454141,1.0,True,True,completo,0.9362432656622592,0.0,,152,0,0.9362432656622592,432,Viga_2,IR 305 x 38.7,PLT,68.39811152746876,74.43481695900803,64,0,0.40801733708084265,0.40801733708084265,102,Columna_1,ORC 203 x 7.9,SISMO_DOWN_1,64,0,0.7513047273558442,156,Contraviento_1,ORC 89 x 4.8,compresion,106.72380738533695,142.05129223789487,455.56094925,54319.42468228144,54319.42468228144,0.0035929446333987196,0.0005789366891775986,0.7520470588454141,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,106723.80738533696,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.7520470588454141,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.0035929446333987196,True,0.00085787872698014,0.005,0.171575745396028,True,0.0038127943421339557,0.01,0.38127943421339555,4.444444444444445,0.00085787872698014,SISMO_DOWN_1,Nivel 6.4 m,0.171575745396028,0.38127943421339555,0.38127943421339555,auto,arriostrado,0.25,0.35,True,0.0,0.0005789366891775986,True,0.009116661090277091,0.1,0.09116661090277091,0.009116661090277091,0.09116661090277091,SISMO_DOWN_1,True,40.30410098598426,200.0,0.20152050492992132,301,40.30410098598426,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[95, 124, 43, 52, 52, 24]","[""ORC 203 x 7.9"", ""ORC 305 x 19.1"", ""IR 533 x 65.5"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 305 x 38.7""]",ORC 203 x 7.9,ORC 305 x 19.1,IR 533 x 65.5,ORC 89 x 4.8,ORC 89 x 4.8,IR 305 x 38.7
57,True,True,True,0.7164234565922295,1.0,True,True,completo,0.7359894842915901,0.0,,152,0,0.7359894842915901,432,Viga_2,IR 305 x 44.6,PLT,68.74808413584375,95.13180324188,64,0,0.35344055449656925,0.35344055449656925,102,Columna_1,ORC 254 x 7.9,SISMO_DOWN_1,64,0,0.7157162884895959,156,Contraviento_1,ORC 89 x 4.8,compresion,101.66842365565705,142.05129223789487,455.56094925,54566.93768228148,54566.93768228148,0.010914122824985864,8.010696598369636e-05,0.7164234565922295,SISMO_DOWN_1,156,i,OR biaxial simetrico: misma capacidad en ambos ejes locales,101668.42365565705,0.0,0.0,141911.07608237374,14138.098424999998,14138.098424999998,0.7164234565922295,0.0,0.0,Pu/phiPn >= 0.20: Pu/phiPn + 8/9(My/phiMny + Mz/phiMnz),0.8,0.95,True,0.0,0.010914122824985864,True,0.0008136794797664938,0.005,0.16273589595329876,True,0.003616353243406639,0.01,0.3616353243406639,4.444444444444445,0.0008136794797664938,SISMO_DOWN_1,Nivel 6.4 m,0.16273589595329876,0.3616353243406639,0.3616353243406639,auto,arriostrado,0.25,0.35,True,0.0,8.010696598369636e-05,True,0.008654066946783874,0.1,0.08654066946783873,0.008654066946783874,0.08654066946783873,SISMO_DOWN_1,True,33.11188870907426,200.0,0.16555944354537128,306,33.11188870907426,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[103, 118, 43, 52, 52, 28]","[""ORC 254 x 7.9"", ""ORC 254 x 15.9"", ""IR 533 x 65.5"", ""ORC 89 x 4.8"", ""ORC 89 x 4.8"", ""IR 305 x 44.6""]",ORC 254 x 7.9,ORC 254 x 15.9,IR 533 x 65.5,ORC 89 x 4.8,ORC 89 x 4.8,IR 305 x 44.6
