rank,factible,cumple_normativa,cumple_dc,dc_calculado,dc_limite,cumple_lrfd_detallado,lrfd_detallado_activo,lrfd_detallado_modo,lrfd_max_util,lrfd_penalizacion,lrfd_error,lrfd_vigas_ir_total,lrfd_vigas_ir_no_cumplen,lrfd_vigas_ir_util_max,lrfd_vigas_ir_elemento_critico,lrfd_vigas_ir_grupo_critico,lrfd_vigas_ir_perfil_critico,lrfd_vigas_ir_estado_limite,lrfd_vigas_ir_mu_kN_m,lrfd_vigas_ir_mr_kN_m,lrfd_columnas_or_total,lrfd_columnas_or_no_cumplen,lrfd_columnas_or_util_max,lrfd_columnas_or_interaccion_max,lrfd_columnas_or_elemento_critico,lrfd_columnas_or_grupo_critico,lrfd_columnas_or_perfil_critico,lrfd_columnas_or_combo_critico,lrfd_contravientos_or_total,lrfd_contravientos_or_no_cumplen,lrfd_contravientos_or_util_max,lrfd_contravientos_or_elemento_critico,lrfd_contravientos_or_grupo_critico,lrfd_contravientos_or_perfil_critico,lrfd_contravientos_or_estado_control,lrfd_contravientos_or_pu_kN,lrfd_contravientos_or_pr_kN,lrfd_contravientos_or_tr_kN,peso_kg,fitness_peso,fitness_dc,fitness_deriva,max_dc,max_dc_combo,max_dc_elemento,max_dc_extremo,max_dc_tipo_revision,max_dc_pu_N,max_dc_muy_Nm,max_dc_muz_Nm,max_dc_phi_pn_N,max_dc_phi_mny_Nm,max_dc_phi_mnz_Nm,max_dc_ratio_axial,max_dc_ratio_my,max_dc_ratio_mz,max_dc_rama,objetivo_dc_meta_util,objetivo_dc_max_util,cumple_objetivo_dc_max,exceso_objetivo_dc,objetivo_dc_equilibrio,cumple_deriva_servicio,deriva_servicio_calculada,deriva_servicio_limite,util_deriva_servicio,cumple_deriva_colapso,deriva_colapso_calculada,deriva_colapso_limite,util_deriva_colapso,factor_inelastico_deriva,deriva_elastica_max,deriva_combo,deriva_nivel,util_servicio,util_colapso,util_deriva,objetivo_deriva_modo,sistema_lateral,objetivo_deriva_min_util,objetivo_deriva_meta_util,cumple_objetivo_deriva_min,deficit_objetivo_deriva,objetivo_deriva_equilibrio,cumple_desplazamiento_azotea,desplazamiento_azotea_calculado_m,desplazamiento_azotea_limite_m,util_desplazamiento_azotea,desp_azotea_m,util_azotea,desp_azotea_combo,cumple_esbeltez,esbeltez_kl_r_calculada,esbeltez_kl_r_limite,util_esbeltez,esbeltez_elemento,esbeltez_kl_r,cumple_cortante_basal,requiere_escalamiento_cortante,factor_cortante,factor_cortante_combo,factor_cortante_direccion,cortante_invalido,cumple_constructibilidad,cumple_espesor_minimo,cumple_lrfd_local,cumple_columna_mismo_perfil_altura,cumple_telescopico,cumple_ancho_nudo,cumple_cfvd,cumple_guillotina,penal_constructibilidad,penal_constructibilidad_letal,penal_embudo,constructibilidad_total,constructibilidad_espesor,constructibilidad_lrfd_local,constructibilidad_columna_mismo_perfil_altura,constructibilidad_telescopico,constructibilidad_ancho_nudo,constructibilidad_cfvd,guillotina,genes,perfiles,Columna_1,Columna_2,Viga_1,Contraviento_1,Contraviento_2,Viga_2
11,True,True,True,0.797580094239891,1.0,True,True,completo,0.8180234095192808,0.0,,152,0,0.8180234095192808,430,Viga_2,IR 203 x 26.8,PLT,69.05821615739768,84.42083118132327,64,0,0.36465016261193445,0.36465016261193445,102,Columna_1,ORC 229 x 7.9,SISMO_DOWN_1,64,0,0.5319675825857928,367,Contraviento_2,ORC 89 x 4.8,compresion,75.56668253498093,142.05129223789487,455.56094925,40913.085012104515,40913.085012104515,9.149912324701776e-06,1.7999432794642923e-05,0.797580094239891,GRAV_DISEÑO,430,envolvente,flexion_escalar_viga,0.0,69058.21615739768,8.100039047701305e-14,0.0,86584.67865,86584.67865,0.0,0.797580094239891,0.0,,0.8,0.95,True,0.0,9.149912324701776e-06,True,0.0007999095284843407,0.005,0.15998190569686815,True,0.0035551534599304034,0.01,0.35551534599304035,4.444444444444445,0.0007999095284843407,SISMO_DOWN_1,Nivel 9.600000000000001 m,0.15998190569686815,0.35551534599304035,0.35551534599304035,auto,arriostrado,0.25,0.35,True,0.0,1.7999432794642923e-05,True,0.009008002361503514,0.1,0.09008002361503513,0.009008002361503514,0.09008002361503513,SISMO_DOWN_1,True,35.633658515572954,200.0,0.17816829257786476,301,35.633658515572954,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[100, 122, 23, 63, 52, 13]","[""ORC 229 x 7.9"", ""ORC 305 x 15.9"", ""IR 254 x 38.7"", ""ORC 114 x 5.3"", ""ORC 89 x 4.8"", ""IR 203 x 26.8""]",ORC 229 x 7.9,ORC 305 x 15.9,IR 254 x 38.7,ORC 114 x 5.3,ORC 89 x 4.8,IR 203 x 26.8
12,True,True,True,0.7979372647125269,1.0,True,True,completo,0.8183897348700704,0.0,,152,0,0.8183897348700704,430,Viga_2,IR 203 x 26.8,PLT,69.08914164799413,84.42083118132327,64,0,0.3729401389381666,0.3729401389381666,102,Columna_1,ORC 229 x 7.9,SISMO_DOWN_1,64,0,0.512244596871682,156,Contraviento_1,ORC 102 x 5.3,compresion,111.40036666163539,217.47494720679572,527.2511049000002,40913.08501210452,40913.08501210452,6.648245103417019e-06,0.0007363823094918683,0.7979372647125269,GRAV_DISEÑO,430,envolvente,flexion_escalar_viga,0.0,69089.14164799413,1.8000086772669565e-13,0.0,86584.67865,86584.67865,0.0,0.7979372647125269,0.0,,0.8,0.95,True,0.0,6.648245103417019e-06,True,0.0008668738678448162,0.005,0.17337477356896322,True,0.003852772745976961,0.01,0.3852772745976961,4.444444444444445,0.0008668738678448162,SISMO_DOWN_1,Nivel 6.4 m,0.17337477356896322,0.3852772745976961,0.3852772745976961,auto,arriostrado,0.25,0.35,True,0.0,0.0007363823094918683,True,0.009109627185557247,0.1,0.09109627185557247,0.009109627185557247,0.09109627185557247,SISMO_DOWN_1,True,35.633658515572954,200.0,0.17816829257786476,301,35.633658515572954,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[100, 122, 23, 58, 58, 13]","[""ORC 229 x 7.9"", ""ORC 305 x 15.9"", ""IR 254 x 38.7"", ""ORC 102 x 5.3"", ""ORC 102 x 5.3"", ""IR 203 x 26.8""]",ORC 229 x 7.9,ORC 305 x 15.9,IR 254 x 38.7,ORC 102 x 5.3,ORC 102 x 5.3,IR 203 x 26.8
13,True,True,True,0.797921046641435,1.0,True,True,completo,0.8183731011026203,0.0,,152,0,0.8183731011026203,430,Viga_2,IR 203 x 26.8,PLT,69.08773741152031,84.42083118132327,64,0,0.365625018240156,0.365625018240156,102,Columna_1,ORC 229 x 7.9,SISMO_DOWN_1,64,0,0.3880803974433923,156,Contraviento_1,ORC 114 x 5.3,compresion,116.18649302828779,299.387688205085,598.94126055,41211.76767701607,41211.76767701607,6.7531985423261195e-06,3.547662811004326e-05,0.797921046641435,GRAV_DISEÑO,430,envolvente,flexion_escalar_viga,0.0,69087.73741152031,4.4100212593040437e-13,0.0,86584.67865,86584.67865,0.0,0.797921046641435,0.0,,0.8,0.95,True,0.0,6.7531985423261195e-06,True,0.0008049219610369782,0.005,0.16098439220739563,True,0.0035774309379421254,0.01,0.35774309379421254,4.444444444444445,0.0008049219610369782,SISMO_DOWN_1,Nivel 6.4 m,0.16098439220739563,0.35774309379421254,0.35774309379421254,auto,arriostrado,0.25,0.35,True,0.0,3.547662811004326e-05,True,0.008700574309525035,0.1,0.08700574309525035,0.008700574309525035,0.08700574309525035,SISMO_DOWN_1,True,35.633658515572954,200.0,0.17816829257786476,301,35.633658515572954,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[100, 122, 23, 63, 58, 13]","[""ORC 229 x 7.9"", ""ORC 305 x 15.9"", ""IR 254 x 38.7"", ""ORC 114 x 5.3"", ""ORC 102 x 5.3"", ""IR 203 x 26.8""]",ORC 229 x 7.9,ORC 305 x 15.9,IR 254 x 38.7,ORC 114 x 5.3,ORC 102 x 5.3,IR 203 x 26.8
14,True,True,True,0.797430257075728,1.0,True,True,completo,0.817869731777338,0.0,,152,0,0.817869731777338,430,Viga_2,IR 203 x 26.8,PLT,69.0452425546888,84.42083118132327,64,0,0.35760232481692755,0.35760232481692755,102,Columna_1,ORC 203 x 9.5,SISMO_DOWN_1,64,0,0.5295061406713649,367,Contraviento_2,ORC 89 x 4.8,compresion,75.21703153026792,142.05129223789487,455.56094925,41270.97301210452,41270.97301210452,1.0318091713822162e-05,1.4277011412808206e-05,0.797430257075728,GRAV_DISEÑO,430,envolvente,flexion_escalar_viga,0.0,69045.2425546888,4.140019957714e-13,0.0,86584.67865,86584.67865,0.0,0.797430257075728,0.0,,0.8,0.95,True,0.0,1.0318091713822162e-05,True,0.0007985520928230225,0.005,0.1597104185646045,True,0.003549120412546767,0.01,0.3549120412546767,4.444444444444445,0.0007985520928230225,SISMO_DOWN_1,Nivel 9.600000000000001 m,0.1597104185646045,0.3549120412546767,0.3549120412546767,auto,arriostrado,0.25,0.35,True,0.0,1.4277011412808206e-05,True,0.009000118901979395,0.1,0.09000118901979395,0.009000118901979395,0.09000118901979395,SISMO_DOWN_1,True,40.62978731224983,200.0,0.20314893656124916,301,40.62978731224983,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[101, 122, 23, 63, 52, 13]","[""ORC 203 x 9.5"", ""ORC 305 x 15.9"", ""IR 254 x 38.7"", ""ORC 114 x 5.3"", ""ORC 89 x 4.8"", ""IR 203 x 26.8""]",ORC 203 x 9.5,ORC 305 x 15.9,IR 254 x 38.7,ORC 114 x 5.3,ORC 89 x 4.8,IR 203 x 26.8
15,True,True,True,0.7977740268138583,1.0,True,True,completo,0.818222312910325,0.0,,152,0,0.818222312910325,430,Viga_2,IR 203 x 26.8,PLT,69.0750077469944,84.42083118132327,64,0,0.3584297236449803,0.3584297236449803,102,Columna_1,ORC 203 x 9.5,SISMO_DOWN_1,64,0,0.3867777842873519,156,Contraviento_1,ORC 114 x 5.3,compresion,115.79650668687533,299.387688205085,598.94126055,41569.655677016075,41569.655677016075,7.742119727221648e-06,1.9592375090842715e-05,0.7977740268138583,GRAV_DISEÑO,430,envolvente,flexion_escalar_viga,0.0,69075.00774699441,6.300030370434347e-14,0.0,86584.67865,86584.67865,0.0,0.7977740268138583,0.0,,0.8,0.95,True,0.0,7.742119727221648e-06,True,0.0008004470079221645,0.005,0.16008940158443288,True,0.0035575422574318422,0.01,0.3557542257431842,4.444444444444445,0.0008004470079221645,SISMO_DOWN_1,Nivel 6.4 m,0.16008940158443288,0.3557542257431842,0.3557542257431842,auto,arriostrado,0.25,0.35,True,0.0,1.9592375090842715e-05,True,0.00866296830752663,0.1,0.08662968307526629,0.00866296830752663,0.08662968307526629,SISMO_DOWN_1,True,40.62978731224983,200.0,0.20314893656124916,301,40.62978731224983,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[101, 122, 23, 63, 58, 13]","[""ORC 203 x 9.5"", ""ORC 305 x 15.9"", ""IR 254 x 38.7"", ""ORC 114 x 5.3"", ""ORC 102 x 5.3"", ""IR 203 x 26.8""]",ORC 203 x 9.5,ORC 305 x 15.9,IR 254 x 38.7,ORC 114 x 5.3,ORC 102 x 5.3,IR 203 x 26.8
16,True,True,True,0.7900616149401274,1.0,True,True,completo,0.8103122189873079,0.0,,152,0,0.8103122189873079,430,Viga_2,IR 203 x 26.8,PLT,68.40723104329098,84.42083118132327,64,0,0.3344803458483731,0.3344803458483731,106,Columna_2,ORC 305 x 12.7,GRAV_DISEÑO,64,0,0.5009940897221358,367,Contraviento_2,ORC 89 x 4.8,compresion,71.16685784857724,142.05129223789487,455.56094925,41994.75434719298,41994.75434719298,0.0001543304649973438,1.0497716688841362e-05,0.7900616149401274,GRAV_DISEÑO,430,envolvente,flexion_escalar_viga,0.0,68407.23104329097,7.200034709067825e-14,0.0,86584.67865,86584.67865,0.0,0.7900616149401274,0.0,,0.8,0.95,True,0.0,0.0001543304649973438,True,0.0007969770526719001,0.005,0.15939541053438,True,0.0035421202340973337,0.01,0.35421202340973335,4.444444444444445,0.0007969770526719001,SISMO_DOWN_1,Nivel 6.4 m,0.15939541053438,0.35421202340973335,0.35421202340973335,auto,arriostrado,0.25,0.35,True,0.0,1.0497716688841362e-05,True,0.008666401835712493,0.1,0.08666401835712492,0.008666401835712493,0.08666401835712492,SISMO_DOWN_1,True,32.20505430675566,200.0,0.16102527153377832,301,32.20505430675566,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[107, 117, 24, 58, 52, 13]","[""ORC 254 x 9.5"", ""ORC 305 x 12.7"", ""IR 305 x 38.7"", ""ORC 102 x 5.3"", ""ORC 89 x 4.8"", ""IR 203 x 26.8""]",ORC 254 x 9.5,ORC 305 x 12.7,IR 305 x 38.7,ORC 102 x 5.3,ORC 89 x 4.8,IR 203 x 26.8
17,True,True,True,0.798144358111705,1.0,True,True,completo,0.818602136420345,0.0,,152,0,0.818602136420345,430,Viga_2,IR 203 x 26.8,PLT,69.1070727634125,84.42083118132327,64,0,0.32666240473046854,0.32666240473046854,102,Columna_1,ORC 229 x 9.5,SISMO_DOWN_1,64,0,0.4922062263768061,156,Contraviento_1,ORC 102 x 5.3,compresion,107.04252309615204,217.47494720679572,527.2511049000002,42438.333012104515,42438.333012104515,5.380323152492309e-06,0.0003285839618894747,0.798144358111705,GRAV_DISEÑO,430,envolvente,flexion_escalar_viga,0.0,69107.0727634125,2.430011714310391e-13,0.0,86584.67865,86584.67865,0.0,0.798144358111705,0.0,,0.8,0.95,True,0.0,5.380323152492309e-06,True,0.0008405211387933211,0.005,0.1681042277586642,True,0.003735649505748094,0.01,0.37356495057480943,4.444444444444445,0.0008405211387933211,SISMO_DOWN_1,Nivel 6.4 m,0.1681042277586642,0.37356495057480943,0.37356495057480943,auto,arriostrado,0.25,0.35,True,0.0,0.0003285839618894747,True,0.008735427048824107,0.1,0.08735427048824106,0.008735427048824107,0.08735427048824106,SISMO_DOWN_1,True,35.939734455173074,200.0,0.17969867227586536,301,35.939734455173074,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[106, 122, 23, 58, 58, 13]","[""ORC 229 x 9.5"", ""ORC 305 x 15.9"", ""IR 254 x 38.7"", ""ORC 102 x 5.3"", ""ORC 102 x 5.3"", ""IR 203 x 26.8""]",ORC 229 x 9.5,ORC 305 x 15.9,IR 254 x 38.7,ORC 102 x 5.3,ORC 102 x 5.3,IR 203 x 26.8
18,True,True,True,0.7979718333670714,1.0,True,True,completo,0.8184251895771992,0.0,,152,0,0.8184251895771992,430,Viga_2,IR 203 x 26.8,PLT,69.09213476383923,84.42083118132327,64,0,0.3268831900033303,0.3268831900033303,102,Columna_1,ORC 229 x 9.5,SISMO_DOWN_1,64,0,0.49226572826600506,156,Contraviento_1,ORC 102 x 5.3,compresion,107.0554632663643,217.47494720679572,527.2511049000002,42438.333012104515,42438.333012104515,6.427281079570187e-06,0.00013976871623153938,0.7979718333670714,GRAV_DISEÑO,430,envolvente,flexion_escalar_viga,0.0,69092.13476383923,1.440006941813565e-13,0.0,86584.67865,86584.67865,0.0,0.7979718333670714,0.0,,0.8,0.95,True,0.0,6.427281079570187e-06,True,0.0008220804673596014,0.005,0.1644160934719203,True,0.003653690966042673,0.01,0.3653690966042673,4.444444444444445,0.0008220804673596014,SISMO_DOWN_1,Nivel 6.4 m,0.1644160934719203,0.3653690966042673,0.3653690966042673,auto,arriostrado,0.25,0.35,True,0.0,0.00013976871623153938,True,0.008639402350037063,0.1,0.08639402350037062,0.008639402350037063,0.08639402350037062,SISMO_DOWN_1,True,35.939734455173074,200.0,0.17969867227586536,301,35.939734455173074,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[106, 122, 24, 58, 58, 13]","[""ORC 229 x 9.5"", ""ORC 305 x 15.9"", ""IR 305 x 38.7"", ""ORC 102 x 5.3"", ""ORC 102 x 5.3"", ""IR 203 x 26.8""]",ORC 229 x 9.5,ORC 305 x 15.9,IR 305 x 38.7,ORC 102 x 5.3,ORC 102 x 5.3,IR 203 x 26.8
19,True,True,True,0.8028188315592343,1.0,True,True,completo,0.8233964244609704,0.0,,152,0,0.8233964244609704,430,Viga_2,IR 203 x 26.8,PLT,69.51181054472478,84.42083118132327,64,0,0.3570860968780314,0.3570860968780314,102,Columna_1,ORC 203 x 9.5,SISMO_DOWN_1,64,0,0.5288358456702406,367,Contraviento_2,ORC 89 x 4.8,compresion,75.12181525917762,142.05129223789487,455.56094925,42548.41301210451,42548.41301210451,8.828679288149916e-05,1.3538440036196977e-05,0.8028188315592343,GRAV_DISEÑO,430,envolvente,flexion_escalar_viga,0.0,69511.81054472478,4.5000216931673913e-14,0.0,86584.67865,86584.67865,0.0,0.8028188315592343,0.0,,0.8,0.95,True,0.0,8.828679288149916e-05,True,0.0007982624261221477,0.005,0.15965248522442954,True,0.003547833004987323,0.01,0.3547833004987323,4.444444444444445,0.0007982624261221477,SISMO_DOWN_1,Nivel 9.600000000000001 m,0.15965248522442954,0.3547833004987323,0.3547833004987323,auto,arriostrado,0.25,0.35,True,0.0,1.3538440036196977e-05,True,0.008995581187922857,0.1,0.08995581187922856,0.008995581187922857,0.08995581187922856,SISMO_DOWN_1,True,40.62978731224983,200.0,0.20314893656124916,301,40.62978731224983,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[101, 124, 23, 63, 52, 13]","[""ORC 203 x 9.5"", ""ORC 305 x 19.1"", ""IR 254 x 38.7"", ""ORC 114 x 5.3"", ""ORC 89 x 4.8"", ""IR 203 x 26.8""]",ORC 203 x 9.5,ORC 305 x 19.1,IR 254 x 38.7,ORC 114 x 5.3,ORC 89 x 4.8,IR 203 x 26.8
20,True,True,True,0.7980823640176109,1.0,True,True,completo,0.8185385533136611,0.0,,152,0,0.8185385533136611,430,Viga_2,IR 203 x 26.8,PLT,69.10170502469717,84.42083118132327,64,0,0.2977347890037493,0.2977347890037493,102,Columna_1,ORC 254 x 9.5,SISMO_DOWN_1,64,0,0.5092462760664099,367,Contraviento_2,ORC 89 x 4.8,compresion,72.33909158256928,142.05129223789487,455.56094925,43305.474347192976,43305.474347192976,5.74582462648996e-06,0.00010076054432573277,0.7980823640176109,GRAV_DISEÑO,430,envolvente,flexion_escalar_viga,0.0,69101.70502469716,2.2500108465836956e-13,0.0,86584.67865,86584.67865,0.0,0.7980823640176109,0.0,,0.8,0.95,True,0.0,5.74582462648996e-06,True,0.0008168610189204469,0.005,0.16337220378408937,True,0.0036304934174242087,0.01,0.3630493417424209,4.444444444444445,0.0008168610189204469,SISMO_DOWN_1,Nivel 6.4 m,0.16337220378408937,0.3630493417424209,0.3630493417424209,auto,arriostrado,0.25,0.35,True,0.0,0.00010076054432573277,True,0.008825080838053093,0.1,0.08825080838053093,0.008825080838053093,0.08825080838053093,SISMO_DOWN_1,True,32.20505430675566,200.0,0.16102527153377832,301,32.20505430675566,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[107, 122, 23, 58, 52, 13]","[""ORC 254 x 9.5"", ""ORC 305 x 15.9"", ""IR 254 x 38.7"", ""ORC 102 x 5.3"", ""ORC 89 x 4.8"", ""IR 203 x 26.8""]",ORC 254 x 9.5,ORC 305 x 15.9,IR 254 x 38.7,ORC 102 x 5.3,ORC 89 x 4.8,IR 203 x 26.8
21,True,True,True,0.7979148958451557,1.0,True,True,completo,0.8183667926511181,0.0,,152,0,0.8183667926511181,430,Viga_2,IR 203 x 26.8,PLT,69.08720484680103,84.42083118132327,64,0,0.29783474338202376,0.29783474338202376,102,Columna_1,ORC 254 x 9.5,SISMO_DOWN_1,64,0,0.5008130034050734,367,Contraviento_2,ORC 89 x 4.8,compresion,71.14113430323191,142.05129223789487,455.56094925,43305.474347192976,43305.474347192976,6.7932177133578085e-06,1.0748986843739012e-05,0.7979148958451557,GRAV_DISEÑO,430,envolvente,flexion_escalar_viga,0.0,69087.20484680103,2.070009978857e-13,0.0,86584.67865,86584.67865,0.0,0.7979148958451557,0.0,,0.8,0.95,True,0.0,6.7932177133578085e-06,True,0.000797089801904365,0.005,0.159417960380873,True,0.003542621341797178,0.01,0.3542621341797178,4.444444444444445,0.000797089801904365,SISMO_DOWN_1,Nivel 6.4 m,0.159417960380873,0.3542621341797178,0.3542621341797178,auto,arriostrado,0.25,0.35,True,0.0,1.0748986843739012e-05,True,0.008682044780380475,0.1,0.08682044780380475,0.008682044780380475,0.08682044780380475,SISMO_DOWN_1,True,32.20505430675566,200.0,0.16102527153377832,301,32.20505430675566,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[107, 122, 24, 58, 52, 13]","[""ORC 254 x 9.5"", ""ORC 305 x 15.9"", ""IR 305 x 38.7"", ""ORC 102 x 5.3"", ""ORC 89 x 4.8"", ""IR 203 x 26.8""]",ORC 254 x 9.5,ORC 305 x 15.9,IR 305 x 38.7,ORC 102 x 5.3,ORC 89 x 4.8,IR 203 x 26.8
22,True,True,True,0.7984082543828195,1.0,True,True,completo,0.8188727967954164,0.0,,152,0,0.8188727967954164,430,Viga_2,IR 203 x 26.8,PLT,69.12992213724388,84.42083118132327,64,0,0.2991043222292438,0.2991043222292438,102,Columna_1,ORC 254 x 9.5,SISMO_DOWN_1,64,0,0.47985492918600986,268,Contraviento_1,ORC 102 x 5.3,compresion,104.35642539164819,217.47494720679572,527.2511049000002,43604.15701210453,43604.15701210453,3.958834546583639e-06,0.0001462533208371851,0.7984082543828195,GRAV_DISEÑO,430,envolvente,flexion_escalar_viga,0.0,69129.92213724388,7.200034709067825e-14,0.0,86584.67865,86584.67865,0.0,0.7984082543828195,0.0,,0.8,0.95,True,0.0,3.958834546583639e-06,True,0.0008228735574700599,0.005,0.16457471149401198,True,0.0036572158109780444,0.01,0.36572158109780445,4.444444444444445,0.0008228735574700599,SISMO_DOWN_1,Nivel 6.4 m,0.16457471149401198,0.36572158109780445,0.36572158109780445,auto,arriostrado,0.25,0.35,True,0.0,0.0001462533208371851,True,0.008554366611663245,0.1,0.08554366611663244,0.008554366611663245,0.08554366611663244,SISMO_DOWN_1,True,32.20505430675566,200.0,0.16102527153377832,301,32.20505430675566,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[107, 122, 23, 58, 58, 13]","[""ORC 254 x 9.5"", ""ORC 305 x 15.9"", ""IR 254 x 38.7"", ""ORC 102 x 5.3"", ""ORC 102 x 5.3"", ""IR 203 x 26.8""]",ORC 254 x 9.5,ORC 305 x 15.9,IR 254 x 38.7,ORC 102 x 5.3,ORC 102 x 5.3,IR 203 x 26.8
23,True,True,True,0.7906325531788069,1.0,True,True,completo,0.8108977913304525,0.0,,152,0,0.8108977913304525,430,Viga_2,IR 203 x 26.8,PLT,68.45666554721603,84.42083118132327,64,0,0.3375428815398855,0.3375428815398855,106,Columna_2,ORC 305 x 12.7,GRAV_DISEÑO,64,0,0.4964220299368505,367,Contraviento_2,ORC 89 x 4.8,compresion,70.51739084788855,142.05129223789487,455.56094925,44329.47434719296,44329.47434719296,0.00013710790616856567,1.508221767252368e-06,0.7906325531788069,GRAV_DISEÑO,430,envolvente,flexion_escalar_viga,0.0,68456.66554721603,3.6000173545339126e-14,0.0,86584.67865,86584.67865,0.0,0.7906325531788069,0.0,,0.8,0.95,True,0.0,0.00013710790616856567,True,0.0007910921831603424,0.005,0.15821843663206847,True,0.003515965258490411,0.01,0.3515965258490411,4.444444444444445,0.0007910921831603424,SISMO_DOWN_1,Nivel 6.4 m,0.15821843663206847,0.3515965258490411,0.3515965258490411,auto,arriostrado,0.25,0.35,True,0.0,1.508221767252368e-06,True,0.008500157196801783,0.1,0.08500157196801782,0.008500157196801783,0.08500157196801782,SISMO_DOWN_1,True,26.94223033562057,200.0,0.13471115167810285,306,26.94223033562057,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[112, 117, 23, 58, 52, 13]","[""ORC 305 x 9.5"", ""ORC 305 x 12.7"", ""IR 254 x 38.7"", ""ORC 102 x 5.3"", ""ORC 89 x 4.8"", ""IR 203 x 26.8""]",ORC 305 x 9.5,ORC 305 x 12.7,IR 254 x 38.7,ORC 102 x 5.3,ORC 89 x 4.8,IR 203 x 26.8
24,True,True,True,0.7980939465287794,1.0,True,True,completo,0.8185504327040136,0.0,,152,0,0.8185504327040136,430,Viga_2,IR 203 x 26.8,PLT,69.10270789270466,84.42083118132327,64,0,0.27711398050377156,0.27711398050377156,106,Columna_2,ORC 305 x 15.9,GRAV_DISEÑO,64,0,0.500675535407781,367,Contraviento_2,ORC 89 x 4.8,compresion,71.12160679657516,142.05129223789487,455.56094925,45067.26634719302,45067.26634719302,5.6766247424253725e-06,2.3908317858226755e-05,0.7980939465287794,GRAV_DISEÑO,430,envolvente,flexion_escalar_viga,0.0,69102.70789270465,2.7900134497637825e-13,0.0,86584.67865,86584.67865,0.0,0.7980939465287794,0.0,,0.8,0.95,True,0.0,5.6766247424253725e-06,True,0.0008018021187932344,0.005,0.16036042375864687,True,0.003563564972414375,0.01,0.35635649724143753,4.444444444444445,0.0008018021187932344,SISMO_DOWN_1,Nivel 6.4 m,0.16036042375864687,0.35635649724143753,0.35635649724143753,auto,arriostrado,0.25,0.35,True,0.0,2.3908317858226755e-05,True,0.008637572533500308,0.1,0.08637572533500307,0.008637572533500308,0.08637572533500307,SISMO_DOWN_1,True,36.42827248671043,200.0,0.18214136243355217,301,36.42827248671043,True,False,1.0,,,0.0,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"[110, 122, 23, 58, 52, 13]","[""ORC 229 x 12.7"", ""ORC 305 x 15.9"", ""IR 254 x 38.7"", ""ORC 102 x 5.3"", ""ORC 89 x 4.8"", ""IR 203 x 26.8""]",ORC 229 x 12.7,ORC 305 x 15.9,IR 254 x 38.7,ORC 102 x 5.3,ORC 89 x 4.8,IR 203 x 26.8
